StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,cF1,90.0,vertical,left,0,0.4611843909951858
1,cN1,103.5,right,left,0,4.876521958998637
1,cF1,98.5,right,right,1,0.8060577450087294
1,cN1,104.0,right,left,0,2.573638271016534
1,cN1,104.5,right,right,1,0.7676992789783981
1,cN1,104.0,right,right,1,0.5758031069999561
2,cF1,90.0,vertical,left,0,0.576546538999537
1,cN1,103.5,right,right,1,1.075310919986805
1,cN1,103.0,right,right,1,0.8063684009830467
2,cF1,90.0,vertical,left,0,0.6157987389888149
1,cN1,102.5,right,right,1,0.9604221830086317
2,cN1,90.0,vertical,left,0,0.9213417719874997
2,cN1,90.0,vertical,left,0,0.8453483490156941
1,cF1,98.0,right,right,1,1.075431719014887
2,cN1,90.0,vertical,left,0,0.7681937360030133
1,cN1,102.0,right,right,1,0.6913250789802987
1,cF1,97.5,right,right,1,2.825355537002906
1,cF1,97.0,right,right,1,0.6908960230066441
2,cF1,90.0,vertical,left,0,0.6526478019950446
1,cF1,96.5,right,right,1,0.768228436994832
2,cN1,90.0,vertical,left,0,0.6148006400035229
1,cF1,96.0,right,right,1,0.345872033998603
2,cF1,90.0,vertical,left,0,0.768319786991924
1,cF1,95.5,right,right,1,1.228279383009067
1,cF1,95.0,right,left,0,0.8835693150176667
2,cN1,90.0,vertical,left,0,0.2693297200021334
2,cN1,90.0,vertical,left,0,0.1922907159896567
1,cF1,95.5,right,right,1,0.7299124049895909
2,cN1,90.0,vertical,left,0,0.2698591299995314
2,cF1,90.0,vertical,left,0,0.614862150978297
2,cN1,90.0,vertical,left,0,0.9988704920106102
1,cN1,101.5,right,right,1,1.343944366002688
2,cN1,90.0,vertical,left,0,0.4606772219995037
2,cF1,90.0,vertical,left,0,0.3074807040102314
1,cF1,95.0,right,right,1,0.6146898379956838
2,cF1,90.0,vertical,left,0,5.722474970010808
1,cN1,101.0,right,right,1,0.9219580490025692
2,cF1,90.0,vertical,left,0,0.5372235510149039
1,cF1,94.5,right,left,0,1.382350583007792
2,cF1,90.0,vertical,left,0,43.11143028299557
1,cN1,100.5,right,left,0,0.9220913299941458
1,cN1,101.0,right,left,0,1.381861633009976
1,cN1,101.5,right,right,1,1.151975549990311
2,cN1,90.0,vertical,left,0,0.883160406985553
2,cF1,90.0,vertical,left,0,14.85889957600739
2,cF1,90.0,vertical,left,0,1.037277503986843
2,cN1,90.0,vertical,left,0,0.345860593020916
2,cF1,90.0,vertical,left,0,0.2308101030066609
1,cN1,101.0,right,right,1,0.8830427560023963
2,cN1,90.0,vertical,left,0,23.95762672700221
2,cF1,90.0,vertical,left,0,4.572200547991088
1,cF1,95.0,right,right,1,1.075370488979388
1,cN1,100.5,right,right,1,1.343503642012365
2,cN1,90.0,vertical,left,0,0.8059975109936204
2,cN1,90.0,vertical,left,0,0.3460008289839607
1,cN1,100.0,right,right,1,0.9217707780189812
2,dN1,80.0,left,right,0,1.6503930859908
2,uF1,80.0,left,left,1,1.151595875009662
1,uN1,105.0,right,right,1,1.267028097994626
1,uN1,103.0,right,right,1,1.803382730024168
1,dN1,105.0,right,right,1,0.8068181260023266
2,dN1,78.0,left,left,1,1.189945826015901
2,uF1,82.0,left,left,1,1.150841907016002
1,uF1,105.0,right,right,1,0.9597099229868036
1,dN1,103.0,right,right,1,0.9986804320069496
2,uN1,80.0,left,left,1,0.8443358340009581
1,uF1,103.0,right,right,1,1.228292398998747
2,dN1,79.0,left,left,1,0.8829535680124536
1,uN1,101.0,right,right,1,1.190110464027384
1,uN1,99.0,right,right,1,0.7671394259959925
2,uF1,84.0,left,left,1,1.113671591010643
1,dN1,101.0,right,right,1,0.8819783899816684
1,dN1,99.0,right,right,1,0.7671380329993553
2,dN1,80.0,left,left,1,3.185729478980647
2,uF1,86.0,left,left,1,0.9979183269897476
1,dN1,97.0,right,right,1,0.8824218399822712
1,uN1,97.0,right,right,1,0.9594306150102057
1,uN1,95.0,right,right,1,1.151445868017618
2,uN1,82.0,left,left,1,0.3455144239997026
1,uN1,93.0,right,right,1,0.8441414349945262
2,uF1,88.0,left,left,1,0.8830926689843182
1,dN1,95.0,right,right,1,0.8834762100013904
2,uN1,84.0,left,left,1,0.7295390889921691
1,uF1,101.0,right,right,1,0.8058488949900493
2,uF1,90.0,vertical,right,0,0.845062473003054
1,uN1,91.0,right,right,1,0.7298945569782518
1,uF1,99.0,right,right,1,0.3458067849860527
1,dN1,93.0,right,right,1,0.7681751539930701
2,dN1,81.0,left,left,1,0.6144320290186442
2,dN1,82.0,left,left,1,0.4219317779934499
1,dN1,91.0,right,left,0,0.690788848005468
1,uF1,97.0,right,right,1,0.3459968300012406
1,uF1,95.0,right,right,1,3.146980496007018
1,uN1,89.0,left,left,1,0.3459226980048697
2,uN1,86.0,left,left,1,0.3458279560145456
2,uF1,90.0,vertical,left,0,0.3452414810017217
2,uF1,90.0,vertical,left,0,0.4986957270011771
2,uF1,90.0,vertical,right,0,1.689975028013578
2,uN1,88.0,left,left,1,1.536035487020854
1,uN1,91.0,right,right,1,0.80597839600523
2,uN1,90.0,vertical,left,0,1.229247007984668
2,uF1,90.0,vertical,left,0,0.9822925469779875
2,uF1,90.0,vertical,left,0,7.983660489000613
1,uN1,89.0,left,left,1,0.9213652829930652
2,uF1,90.0,vertical,left,0,1.150982741994085
2,dN1,83.0,left,left,1,0.959736327000428
1,uN1,91.0,right,left,0,0.6903845560154878
1,uF1,93.0,right,right,1,0.460193516977597
2,dN1,84.0,left,left,1,0.3839908290246967
1,uN1,92.0,right,left,0,1.727028499997687
1,dN1,92.0,right,right,1,0.8063026680028997
2,uF1,90.0,vertical,left,0,0.7290518799854908
2,uN1,90.0,vertical,left,0,1.189765440998599
2,uN1,90.0,vertical,left,0,0.8828176090028137
2,uN1,90.0,vertical,left,0,0.8447253060003277
1,uF1,91.0,right,left,0,0.996914335002657
2,dN1,85.0,left,left,1,4.336299160000635
2,dN1,86.0,left,left,1,0.8827849950175732
1,dN1,91.0,right,right,1,2.148831233003875
2,dN1,87.0,left,left,1,0.6526443969924003
1,uF1,92.0,right,right,1,1.30451225800789
1,uN1,93.0,right,right,1,1.190853170002811
1,uF1,91.0,right,right,1,2.917024113005027
2,uN1,90.0,vertical,right,0,0.729596704011783
1,uN1,92.5,right,right,1,0.6908245150116272
1,uF1,90.0,vertical,left,0,1.266594139015069
1,uN1,92.0,right,left,0,1.534321818995522
2,uF1,90.0,vertical,left,0,0.4607225649815518
1,dN1,90.0,vertical,right,0,0.6527202390134335
1,uF1,90.0,vertical,left,0,1.53604509899742
1,dN1,90.0,vertical,left,0,0.8057396330113988
2,uN1,90.0,vertical,left,0,1.343150422006147
1,dN1,90.0,vertical,right,0,0.9604366610001307
2,uF1,90.0,vertical,right,0,1.189418591995491
2,uN1,90.0,vertical,right,0,2.455821679002838
1,dN1,90.0,vertical,left,0,0.8057873719953932
1,uF1,90.0,vertical,left,0,1.228889019985218
2,dN1,88.0,left,left,1,0.8827299310069066
2,dN1,89.0,left,left,1,0.8054255030001514
2,uN1,90.0,vertical,left,0,0.8826077090052422
2,dN1,90.0,vertical,right,0,1.42024609199143
2,uN1,90.0,vertical,right,0,2.417667041008826
2,uF1,90.0,vertical,left,0,0.8447698579984717
2,uN1,90.0,vertical,left,0,0.5758442190126516
1,uN1,92.5,right,left,0,0.6530959919909947
2,uN1,90.0,vertical,right,0,0.6149933089909609
1,dN1,90.0,vertical,left,0,0.8441414769913536
2,uF1,90.0,vertical,left,0,0.8066125640179962
1,uF1,90.0,vertical,left,0,1.381837781984359
1,uF1,90.0,vertical,left,0,2.494924555008765
2,uF1,90.0,vertical,left,0,0.3456843110034242
1,uF1,90.0,vertical,left,0,0.8440987950016279
1,dN1,90.0,vertical,left,0,2.534158725989982
1,dN1,90.0,vertical,left,0,2.456525415007491
2,uN1,90.0,vertical,left,0,1.458056143979775
2,uF1,90.0,vertical,left,0,1.305097729025874
2,uF1,90.0,vertical,left,0,1.229463677998865
1,dN1,90.0,vertical,left,0,1.458426618017256
2,dN1,90.0,vertical,left,0,1.382341163989622
2,dN1,90.0,vertical,right,0,2.110834633000195
2,dN1,90.0,vertical,right,0,2.188146238971967
2,uN1,90.0,vertical,left,0,1.151196766004432
1,uF1,90.0,vertical,left,0,0.997585233009886
2,uF1,90.0,vertical,left,0,2.954355860012583
1,uN1,93.0,right,left,0,5.219198179984232
1,uF1,90.0,vertical,left,0,0.5754648160072975
1,uN1,93.5,right,right,1,0.4991920989996288
1,uF1,90.0,vertical,left,0,0.3457909360004123
2,uF1,90.0,vertical,left,0,0.307267703989055
2,dN1,90.0,vertical,left,0,1.190214909991482
1,dN1,90.0,vertical,left,0,1.189567153021926
2,uN1,90.0,vertical,left,0,1.30413453100482
2,uN1,90.0,vertical,left,0,1.728124684013892
2,dN1,90.0,vertical,left,0,1.228438174992334
1,uF1,90.0,vertical,left,0,0.3846818549791351
2,dN1,90.0,vertical,left,0,0.3454025890096091
1,uN1,93.0,right,left,0,3.148118031007471
2,uN1,90.0,vertical,left,0,2.30193505299394
1,uN1,93.5,right,right,1,0.3073456849961076
2,uN1,90.0,vertical,right,0,1.036259504995542
2,dN1,90.0,vertical,right,0,0.8819305110082496
2,uF1,90.0,vertical,left,0,0.7292477159935515
1,uN1,93.0,right,right,1,0.4599156790063716
2,uF1,90.0,vertical,left,0,1.036260174994823
1,dN1,90.0,vertical,left,0,1.036211931001162
1,dN1,90.0,vertical,left,0,1.036335931974463
2,uN1,90.0,vertical,left,0,0.9210279379913118
1,uF1,90.0,vertical,left,0,1.189411177008878
1,dN1,90.0,vertical,left,0,0.3838805590057746
1,uF1,90.0,vertical,left,0,0.3075479949766304
1,uN1,92.5,right,left,0,0.4221671359846368
2,dN1,90.0,vertical,left,0,0.3457847780082375
1,uF1,90.0,vertical,left,0,0.2303016929945443
1,dN1,90.0,vertical,left,0,0.2303861890104599
1,uN1,93.0,right,right,1,0.575340873998357
2,dN1,90.0,vertical,left,0,0.4225269139860757
1,uF1,90.0,vertical,left,0,0.4604629399836995
2,dN1,90.0,vertical,left,0,0.460639483993873
1,dN1,90.0,vertical,left,0,0.3843823680072092
2,uF1,90.0,vertical,right,0,2.955824447999476
2,uN1,90.0,vertical,right,0,0.4217592469940428
2,dN1,90.0,vertical,left,0,90.11032792000333
1,uN1,92.5,right,right,1,1.382111386978067
1,dN1,90.0,vertical,right,0,0.6525079569837544
1,uF1,90.0,vertical,left,0,2.532375206996221
2,uN1,90.0,vertical,right,0,0.7669926929811481
2,uN2,80.0,left,left,1,2.149835158023052
2,dF1,80.0,left,left,1,5.94813019700814
2,dF1,82.0,left,left,1,1.227364910999313
1,dF1,105.0,right,right,1,1.458516702987254
2,uN2,82.0,left,right,0,1.420093732012901
2,uN2,81.0,left,left,1,6.48491789898253
1,dF1,103.0,right,right,1,0.8823898319969885
2,uN2,82.0,left,right,0,0.9597792020067573
1,uN2,105.0,right,right,1,0.2692321369831916
2,uN2,81.5,left,left,1,0.8823240899946541
1,dF1,101.0,right,right,1,0.3458590510126669
1,uN2,103.0,right,right,1,0.3074706690094899
2,dF1,84.0,left,left,1,0.5382875140057877
2,uN2,82.0,left,left,1,0.6525227320089471
1,dF1,99.0,right,right,1,0.4220727680076379
2,uN2,82.5,left,left,1,0.4221907040046062
1,uN2,101.0,right,right,1,0.4223076969792601
2,uN2,83.0,left,left,1,0.7675742790161166
2,uN2,83.5,left,left,1,0.4608698980009649
2,uN2,84.0,left,left,1,0.7675008740043268
1,dF1,97.0,right,right,1,1.764992370008258
2,dF1,86.0,left,left,1,1.227769995981362
1,uN2,99.0,right,right,1,0.2688891339930706
2,dF1,88.0,left,left,1,0.3836280789982993
2,uN2,84.5,left,left,1,0.3454420430061873
1,uN2,97.0,right,right,1,0.6908655859879218
1,uN2,95.0,right,right,1,0.6909621859958861
1,dF1,95.0,right,right,1,0.3451961620012298
2,dF1,90.0,vertical,left,0,0.4990989879879635
1,dF1,93.0,right,right,1,1.037082743976498
2,uN2,85.0,left,left,1,0.4224200710013974
1,uN2,93.0,right,right,1,0.3073150890122633
2,dF1,90.0,vertical,left,0,1.496404239995172
2,uN2,85.5,left,left,1,1.112727423984325
1,dF1,91.0,right,right,1,0.4230681369954254
2,uN2,86.0,left,left,1,0.6135988789901603
1,dF1,89.0,left,right,0,19.2834963069763
2,uN2,86.5,left,right,0,1.573634022002807
2,dF1,90.0,vertical,right,0,1.342359171016142
1,uN2,91.0,right,right,1,0.8056804609950632
2,dF1,90.0,vertical,right,0,0.8442256420094054
2,dF1,90.0,vertical,right,0,0.882364001008682
1,dF1,88.0,left,left,1,0.8833211489836685
1,dF1,89.0,left,left,1,0.8828197229886428
1,uN2,89.0,left,right,0,0.9969663050142117
1,uN2,88.0,left,right,0,0.9974380889907479
1,uN2,87.0,left,right,0,0.844012068992015
2,uN2,86.0,left,right,0,0.8062156439991668
2,dF1,90.0,vertical,right,0,1.113218739017611
2,uN2,85.5,left,right,0,0.9436699409852736
2,dF1,90.0,vertical,right,0,1.113249984016875
2,uN2,85.0,left,left,1,1.956893544993363
2,dF1,90.0,vertical,left,0,1.035898265981814
1,uN2,86.0,left,left,1,2.147636517998762
1,dF1,90.0,vertical,right,0,1.113274491974153
1,uN2,86.5,left,left,1,1.841974829992978
2,dF1,90.0,vertical,right,0,0.8057621819898486
1,uN2,87.0,left,right,0,0.5377431460074149
2,dF1,90.0,vertical,right,0,1.342725388007239
2,dF1,90.0,vertical,left,0,2.07215871399967
2,dF1,90.0,vertical,right,0,1.074064336979063
2,dF1,90.0,vertical,left,0,0.4987539020075928
2,uN2,85.5,left,right,0,0.5757349059858825
1,dF1,90.0,vertical,right,0,0.6915674630145077
2,uN2,85.0,left,right,0,0.6146001190063544
2,dF1,90.0,vertical,right,0,0.9212414899957366
2,uN2,84.5,left,right,0,0.8061797230038792
1,uN2,86.5,left,left,1,1.112871891004033
1,uN2,87.0,left,left,1,0.8444659639790189
1,dF1,90.0,vertical,right,0,2.225620279990835
1,uN2,87.5,left,right,0,0.7286319350241683
2,uN2,84.0,left,left,1,0.9205722949991468
1,dF1,90.0,vertical,right,0,0.8826739359938074
1,dF1,90.0,vertical,right,0,0.9208990199840628
2,dF1,90.0,vertical,right,0,0.8820533950056415
2,dF1,90.0,vertical,left,0,1.151069323997945
2,dF1,90.0,vertical,left,0,0.9209807099832688
1,dF1,90.0,vertical,left,0,1.381318914995063
2,uN2,84.5,left,left,1,1.342992791993311
1,uN2,87.0,left,left,1,2.110102321981685
1,dF1,90.0,vertical,left,0,0.4993594360130373
2,dF1,90.0,vertical,right,0,1.420157313987147
1,dF1,90.0,vertical,right,0,1.305066378001356
1,uN2,87.5,left,right,0,3.031242291006492
1,dF1,90.0,vertical,right,0,1.496829537005397
1,uN2,87.0,left,right,0,1.266552357003093
1,dF1,90.0,vertical,left,0,1.573185132001527
1,dF1,90.0,vertical,left,0,1.727565475011943
1,uN2,86.5,left,right,0,1.420099329989171
1,dF1,90.0,vertical,left,0,0.9977641610021237
1,uN2,86.0,left,left,1,2.608946510008536
2,uN2,85.0,left,left,1,3.760244336997857
2,uN2,85.5,left,right,0,0.614524706004886
1,dF1,90.0,vertical,left,0,3.875170882005477
2,dF1,90.0,vertical,left,0,3.530854145006742
1,dF1,90.0,vertical,left,0,0.537591453990899
1,uN2,86.5,left,right,0,1.113573461014312
2,dF1,90.0,vertical,left,0,0.8448066790006123
1,uN2,86.0,left,right,0,1.07457509500091
1,uN2,85.5,left,right,0,0.5762465290026739
1,cN2,105.0,right,right,1,0.9603776760050096
1,uF2,105.0,right,right,1,0.729875599994557
2,cF2,80.0,left,left,1,0.499089825025294
2,cN2,80.0,left,left,1,0.6528593440016266
1,uF2,103.0,right,right,1,0.23077582399128
2,cN2,82.0,left,left,1,0.3456644309917465
2,cF2,82.0,left,left,1,0.3072236799926031
2,cN2,84.0,left,left,1,2.495186971995281
2,uF2,80.0,left,left,1,1.266752019000705
2,uF2,82.0,left,left,1,0.690701073006494
2,uF2,84.0,left,left,1,0.3840589059982449
2,cN2,86.0,left,left,1,0.3839202400122304
2,uF2,86.0,left,left,1,0.4992696590197738
2,uF2,88.0,left,left,1,0.5759128450008575
1,cF2,105.0,right,right,1,0.7679023559903726
2,cN2,88.0,left,left,1,0.4609586830192711
1,cN2,103.0,right,right,1,0.2688563209958375
2,cN2,90.0,vertical,left,0,0.3456789960036986
1,cN2,101.0,right,right,1,1.190511270979187
1,uF2,101.0,right,right,1,0.9974381089850795
1,cF2,103.0,right,right,1,0.4606647430045996
2,cF2,84.0,left,left,1,0.4994354080117773
1,cN2,99.0,right,right,1,0.6144425050006248
1,cF2,101.0,right,right,1,0.3841032960044686
1,uF2,99.0,right,right,1,0.3840414260048419
1,uF2,97.0,right,right,1,0.3457881569920573
2,uF2,90.0,vertical,left,0,0.3457005789969116
1,cN2,97.0,right,right,1,0.921548290993087
2,uF2,90.0,vertical,left,0,0.9599479390017223
1,uF2,95.0,right,right,1,1.496912179020001
1,uF2,93.0,right,right,1,0.998273044009693
2,cN2,90.0,vertical,left,0,0.6911386410065461
1,uF2,91.0,right,left,0,49.92409852301353
2,cF2,86.0,left,left,1,0.4222940940235276
1,cF2,99.0,right,left,0,0.3459042109898292
1,cN2,95.0,right,left,0,0.422649084997829
2,uF2,90.0,vertical,left,0,0.5755558380042203
1,cF2,100.0,right,right,1,0.4228619149944279
1,cN2,96.0,right,right,1,0.4607428849849384
1,uF2,92.0,right,right,1,0.3075122970039956
1,uF2,91.0,right,right,1,1.497767546010436
1,cN2,95.0,right,right,1,1.036037796002347
1,uF2,90.0,vertical,left,0,0.9601110739749856
1,cF2,99.0,right,right,1,1.036546118994011
2,cF2,88.0,left,left,1,0.8829817050136626
2,cN2,90.0,vertical,left,0,0.8837910260190256
1,uF2,90.0,vertical,left,0,1.305945005005924
2,cF2,90.0,vertical,right,0,1.689265843015164
2,cN2,90.0,vertical,left,0,1.074691677989904
2,cF2,90.0,vertical,left,0,1.34327797399601
1,cF2,98.0,right,right,1,0.844293178000953
2,cF2,90.0,vertical,left,0,1.61263510902063
2,uF2,90.0,vertical,left,0,2.111051986983512
