StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dN1,80.0,left,left,1,0.2305236049578525
1,uF1,105.0,right,right,1,0.1536789550445974
2,uF1,82.0,left,left,1,0.1926082150312141
2,dN1,82.0,left,left,1,0.1536419610492885
2,uN1,80.0,left,left,1,0.1537345649558119
2,uN1,82.0,left,left,1,0.1538837099797092
1,uN1,103.0,right,right,1,0.3072097480180673
2,uN1,84.0,left,left,1,0.1537800290388986
1,dN1,103.0,right,right,1,0.26879356399877
2,uF1,84.0,left,left,1,0.2304496919969097
1,uN1,101.0,right,right,1,0.3838933079969138
1,uF1,103.0,right,right,1,0.3068753419793211
1,uN1,99.0,right,left,0,1.113814969023224
1,uN1,100.0,right,right,1,0.7291255610180087
2,dN1,84.0,left,left,1,0.154000481008552
2,uN1,86.0,left,left,1,0.1153288549976423
2,dN1,86.0,left,left,1,0.1154450610047206
1,uF1,101.0,right,right,1,0.1153060870128684
2,uN1,88.0,left,left,1,0.1151596540003084
2,uN1,90.0,vertical,left,0,0.2306901270058006
1,dN1,101.0,right,right,1,1.036696463997941
2,uF1,86.0,left,left,1,0.2305203580181114
1,dN1,99.0,right,right,1,0.2301477089640684
1,dN1,97.0,right,right,1,0.2689199489541352
2,dN1,88.0,left,left,1,0.1920704469666816
2,dN1,90.0,vertical,left,0,0.1153913619928062
1,uN1,99.0,right,right,1,0.3838905579759739
1,dN1,95.0,right,right,1,0.3070977199822664
2,uN1,90.0,vertical,left,0,0.1152306059957482
2,dN1,90.0,vertical,left,0,0.4600556789664552
2,uN1,90.0,vertical,left,0,0.1538593129953369
2,uF1,88.0,left,left,1,0.9588111820048653
2,dN1,90.0,vertical,left,0,0.383855499967467
2,uF1,90.0,vertical,left,0,0.268794473959133
2,uN1,90.0,vertical,left,0,0.2306980239809491
2,dN1,90.0,vertical,left,0,0.997605320008006
1,dN1,93.0,right,right,1,0.7900372769800015
2,uF1,90.0,vertical,left,0,1.726334006991237
