StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,dC,105.0,right,right,1,0.2687893259999328
2,cC,80.0,left,left,1,0.7677708170001551
1,cC,105.0,right,right,1,0.6143966040001487
1,dC,103.0,right,right,1,0.4993341389999841
1,uC,105.0,right,right,1,2.610196937000183
1,cC,103.0,right,right,1,0.4992540410000856
2,cC,82.0,left,left,1,0.5000093090000064
1,cC,101.0,right,right,1,20.05000052599985
1,uC,103.0,right,right,1,1.267403499000011
1,dC,101.0,right,right,1,1.573245812000096
2,uC,80.0,left,left,1,0.2691234030000942
1,cC,99.0,right,left,0,0.3069027589999678
2,dC,80.0,left,left,1,0.4991307120001238
2,uC,82.0,left,left,1,0.230512342999873
1,dC,99.0,right,right,1,0.4225329089999832
1,uC,101.0,right,right,1,0.6138970990000416
2,uC,84.0,left,left,1,0.8060786400001234
2,dC,82.0,left,left,1,0.4605773529999624
1,dC,97.0,right,right,1,1.15148125099995
1,dC,95.0,right,left,0,0.4990344430000277
2,cC,84.0,left,left,1,0.4605629369998496
2,dC,84.0,left,left,1,2.685472385000139
2,dC,86.0,left,left,1,0.4606528799999978
2,uC,86.0,left,left,1,0.4610397339999963
2,cC,86.0,left,left,1,0.2684722840001541
1,cC,100.0,right,right,1,1.457126413999958
1,uC,99.0,right,right,1,0.5373991520000345
2,dC,88.0,left,left,1,2.109224126000072
2,uC,88.0,left,left,1,0.7672571130001415
2,cC,88.0,left,left,1,0.4604032129998359
2,uC,90.0,vertical,left,0,0.6142107499999838
1,cC,99.0,right,left,0,1.22785913000007
1,dC,96.0,right,right,1,0.4984991490000539
1,uC,97.0,right,right,1,0.4990641939998568
2,uC,90.0,vertical,left,0,0.7673006770000939
1,uC,95.0,right,left,0,1.956287520999922
1,dC,95.0,right,right,1,0.4989299429998937
2,cC,90.0,vertical,left,0,0.5369783149999421
1,uC,96.0,right,right,1,1.726601146000121
2,cC,90.0,vertical,left,0,0.5758606690001216
2,dC,90.0,vertical,left,0,0.7677232670000649
2,dC,90.0,vertical,left,0,0.5369131119998656
2,uC,90.0,vertical,left,0,0.4223866219999763
2,cC,90.0,vertical,left,0,0.3071568340001249
1,dC,94.0,right,right,1,0.3458294649999516
1,dC,93.0,right,right,1,1.074845231000154
2,dC,90.0,vertical,left,0,0.6910521039999367
1,uC,95.0,right,right,1,1.074127565000026
1,cC,99.5,right,right,1,0.4985826049999105
2,uC,90.0,vertical,right,0,0.8825041830000373
1,cC,99.0,right,left,0,0.5757540900001459
2,dC,90.0,vertical,left,0,0.4218206269999882
1,uC,94.0,right,left,0,2.072451885999953
2,cC,90.0,vertical,left,0,0.6910163760001069
1,dC,92.0,right,right,1,1.228065351000168
2,uC,90.0,vertical,left,0,0.5753577409998343
1,dC,91.0,right,right,1,0.4605888409998897
1,uC,94.5,right,right,1,0.6316709879999962
2,uC,90.0,vertical,right,0,0.5369686689998616
2,dC,90.0,vertical,right,0,0.5757592279999244
2,dC,90.0,vertical,left,0,0.7673666129999219
2,uC,90.0,vertical,left,0,0.7676110919999246
1,uC,94.0,right,right,1,0.6522337890000927
2,dC,90.0,vertical,right,0,2.953738274999978
1,cC,99.5,right,right,1,1.667155712000067
2,dC,90.0,vertical,left,0,1.496002686000111
2,uC,90.0,vertical,left,0,2.187692836999986
2,uC,90.0,vertical,left,0,2.761864510999885
1,dC,90.0,vertical,right,0,1.036107946000129
2,uC,90.0,vertical,right,0,1.995195369000157
1,dC,90.0,vertical,left,0,0.6139834170000995
2,cC,90.0,vertical,left,0,0.4612523529999635
2,cC,90.0,vertical,left,0,0.5372264959999029
2,cC,90.0,vertical,left,0,0.3839574390001417
1,uC,93.5,right,right,1,0.9209485029998632
1,cC,99.0,right,right,1,1.842182791000141
2,uC,90.0,vertical,left,0,0.4219337340000493
1,uC,93.0,right,left,0,0.4986087160000352
2,cC,90.0,vertical,left,0,0.6914433110000573
2,dC,90.0,vertical,left,0,1.305058576000192
1,uC,93.5,right,right,1,1.151939230000153
2,cC,90.0,vertical,left,0,1.994580029999952
2,cC,90.0,vertical,left,0,1.420429488000082
1,uC,93.0,right,right,1,0.9597901690001436
1,uC,92.5,right,right,1,1.879949098999987
2,dC,90.0,vertical,left,0,1.074598238000135
1,uC,92.0,right,left,0,2.991704016999847
2,dC,90.0,vertical,left,0,1.880394096999908
1,dC,90.0,vertical,left,0,1.726922719999948
1,dC,90.0,vertical,left,0,0.6140409739998631
1,dC,90.0,vertical,left,0,0.9978626290001102
2,cC,90.0,vertical,left,0,0.3839207670000633
2,dC,90.0,vertical,left,0,0.422448556000063
1,uC,92.5,right,left,0,0.4988594999999805
1,uC,93.0,right,right,1,1.189985289999868
1,dC,90.0,vertical,left,0,0.422742843999913
1,cC,98.5,right,right,1,0.4219583340000099
1,cC,98.0,right,left,0,0.7289611670000795
2,uC,90.0,vertical,left,0,0.499080819000028
1,cC,98.5,right,left,0,1.036242927000103
2,cC,90.0,vertical,left,0,0.2689185130000169
2,cC,90.0,vertical,left,0,0.3066950119998637
2,dC,90.0,vertical,right,0,1.880185247999862
1,cC,99.0,right,right,1,1.343222865999905
1,dC,90.0,vertical,right,0,0.8824406200001249
2,cC,90.0,vertical,right,0,0.9975176699999793
1,cC,98.5,right,left,0,0.3834028169999328
2,dC,90.0,vertical,left,0,0.6907481749999533
1,uC,92.5,right,left,0,2.454838527999982
2,cC,90.0,vertical,left,0,0.3069929149996824
1,dC,90.0,vertical,left,0,0.4992604469998696
2,cC,90.0,vertical,left,0,0.345477813999878
2,dC,90.0,vertical,left,0,0.3456991670000207
1,cC,99.0,right,right,1,0.9207508829999824
2,cC,90.0,vertical,left,0,0.4993993489997592
1,cC,98.5,right,left,0,0.537701561999711
2,dC,90.0,vertical,left,0,0.6137943359999554
2,dC,90.0,vertical,left,0,0.4990048679997017
1,cC,99.0,right,right,1,1.075301654999748
2,uC,90.0,vertical,right,0,1.150962983999761
1,uC,93.0,right,right,1,0.9209977299997263
2,dC,90.0,vertical,left,0,0.6523230319999129
1,uC,92.5,right,right,1,1.189736502000414
2,uC,90.0,vertical,right,0,0.498719333000281
1,dC,90.0,vertical,left,0,0.4992816990002211
2,uC,90.0,vertical,right,0,1.688560769000105
1,dC,90.0,vertical,right,0,2.226857008000025
1,cC,98.5,right,left,0,0.9222676379999939
2,cC,90.0,vertical,left,0,0.6144829019999634
1,cC,99.0,right,right,1,0.9210704980000628
2,uC,90.0,vertical,left,0,1.074517567000385
1,cC,98.5,right,right,1,2.725052351000159
1,uC,92.0,right,right,1,0.4219532370002526
1,cC,98.0,right,right,1,1.18981762500016
1,cC,97.5,right,right,1,1.573197501000323
2,uC,90.0,vertical,right,0,2.916562190999684
1,uC,91.5,right,right,1,1.151093055000274
1,dC,90.0,vertical,right,0,0.9208544230000371
1,dC,90.0,vertical,left,0,1.57376442199984
2,uC,90.0,vertical,left,0,1.650520475000121
2,uC,90.0,vertical,left,0,2.378766707000068
2,uC,90.0,vertical,left,0,0.6909759679997478
1,dC,90.0,vertical,left,0,0.5753312130000268
2,cC,90.0,vertical,right,0,1.803817112000161
2,dC,90.0,vertical,right,0,2.071410822999951
2,dC,90.0,vertical,right,0,0.4986960330002148
1,uC,91.0,right,right,1,0.843908552999892
1,cC,97.0,right,right,1,0.421830984999815
2,cC,90.0,vertical,left,0,0.5755262600000606
1,cC,96.5,right,right,1,0.4605929730000753
1,cN1,105.0,right,right,1,0.3072343239909969
1,cN1,103.0,right,right,1,0.1916803919593804
1,cF1,105.0,right,right,1,0.6523239869857207
1,cF1,103.0,right,right,1,0.498751056031324
1,cN1,101.0,right,right,1,0.3460832749842666
1,cF1,101.0,right,right,1,1.533694543002639
2,cF1,80.0,left,left,1,0.3456537939491682
2,cF1,82.0,left,left,1,0.3450956420274451
1,cF1,99.0,right,left,0,0.3071524350089021
2,cF1,84.0,left,left,1,0.3837735450360924
1,cN1,99.0,right,right,1,0.5760563759831712
1,cN1,97.0,right,right,1,0.2687152489670552
1,cF1,100.0,right,right,1,0.5377737929811701
2,cF1,86.0,left,left,1,0.3452592820394784
2,cF1,88.0,left,left,1,0.3838858790113591
