StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,cF1,87.0,left,left,1,0.4226312940008938
1,cF1,101.0,right,right,1,0.4998419900075532
2,cN1,78.0,left,left,1,0.2308860199991614
1,cC,99.0,right,right,1,0.3072069010231644
1,cC,97.0,right,right,1,0.3841633499832824
1,uC,100.0,right,right,1,0.345162068028003
1,cN1,97.0,right,right,1,0.1926639209850691
2,dC,87.0,left,left,1,0.384010786016006
2,uC,86.0,left,left,1,0.3838969669886865
2,cC,84.0,left,left,1,0.4600660129799508
1,cN1,95.0,right,right,1,0.1921256679925136
1,dC,97.0,right,right,1,0.4220717300195247
2,cF1,87.5,left,left,1,0.4219965899828821
2,cC,84.5,left,left,1,0.7683043259894475
2,cN1,78.5,left,left,1,0.5373720310162753
1,cF1,99.0,right,right,1,0.6904685159679502
2,cC,85.0,left,left,1,0.1923678829916753
1,cN1,93.0,right,right,1,0.2685918959905393
2,uC,87.0,left,right,0,0.7301752649946138
1,uC,99.0,right,right,1,0.6528411320177838
2,cF1,88.0,left,right,0,0.5374440719606355
1,cC,95.0,right,right,1,0.2302609030157328
2,cN1,79.0,left,left,1,0.4607193690026179
2,cN1,79.5,left,left,1,1.074325186025817
1,uC,98.0,right,left,0,0.8061006049974822
1,dC,95.0,right,right,1,0.8056375290034339
1,uC,98.5,right,right,1,0.6534414709894918
1,dC,93.0,right,right,1,0.9592908410122618
1,uC,98.0,right,right,1,0.4610353350290097
1,cC,93.0,right,right,1,0.4988152550067753
1,uC,97.5,right,right,1,0.3452833869960159
1,cF1,97.0,right,right,1,0.345508732018061
1,cN1,91.0,right,right,1,0.5371849969960749
2,dC,88.0,left,left,1,0.4221846690052189
1,uC,97.0,right,right,1,0.2691409819526598
2,cF1,87.5,left,right,0,0.5759651429834776
2,cF1,87.0,left,right,0,0.6530505060218275
2,cF1,86.5,left,right,0,0.6524272040114738
1,cF1,95.0,right,right,1,0.4222218759823591
2,cN1,80.0,left,left,1,0.8057492740335874
2,dC,89.0,left,left,1,0.690449862042442
1,dC,91.0,right,right,1,0.6525766340200789
1,cF1,93.0,right,right,1,0.3456149999983609
2,cN1,80.5,left,left,1,0.6137815109686926
1,dC,89.0,left,right,0,0.3844429059536196
1,cC,91.0,right,left,0,0.3452309370040894
2,cC,85.5,left,right,0,0.5763753809733316
1,cC,92.0,right,right,1,0.4221209379611537
1,cC,91.0,right,right,1,0.3839289849856868
1,cC,90.0,vertical,right,0,0.3458098910050467
2,uC,86.5,left,right,0,0.4605058860033751
1,uC,96.5,right,right,1,0.2304442119784653
1,cN1,89.0,left,right,0,0.3454227810143493
1,cC,90.0,vertical,right,0,0.2300831050379202
1,dC,88.0,left,right,0,0.8445505370036699
2,uC,86.0,left,right,0,0.3451505620032549
2,cF1,86.0,left,right,0,0.5761480170185678
2,uC,85.5,left,right,0,0.1536766200442798
2,cF1,85.5,left,right,0,0.1535978519823402
2,dC,90.0,vertical,right,0,0.5758914879988879
1,cF1,91.0,right,right,1,0.115383375028614
2,cN1,81.0,left,right,0,0.1920304520172067
1,dC,87.0,left,right,0,0.07683345000259578
2,uC,85.0,left,right,0,0.6522336439811625
1,dC,86.0,left,right,0,0.07680588896619156
2,uC,84.5,left,right,0,0.2689812139724381
2,cC,85.0,left,right,0,0.1535943729686551
2,cN1,80.5,left,right,0,0.03856943501159549
2,dC,90.0,vertical,right,0,0.2691647509927861
1,cC,90.0,vertical,right,0,0.2687897140276618
2,cC,84.5,left,right,0,0.3069622719776817
1,cC,90.0,vertical,right,0,0.03831707302015275
1,cN1,88.0,left,right,0,0.1538914020056836
1,dC,85.0,left,right,0,0.2689200989552774
1,cC,90.0,vertical,right,0,0.3069548369967379
2,cC,84.0,left,right,0,0.614182332996279
1,cF1,89.0,left,right,0,0.1152728850138374
2,cF1,85.0,left,right,0,0.6140384059981443
1,uC,96.0,right,right,1,0.4993285699747503
2,cN1,80.0,left,right,0,0.2300521690049209
2,cC,83.5,left,left,1,0.4224683449720033
1,cN1,87.0,left,left,1,0.1540065560257062
1,cC,90.0,vertical,left,0,0.1152241700328887
1,uC,95.5,right,left,0,0.115158149972558
1,cF1,88.0,left,left,1,0.4221889629843645
1,uC,96.0,right,right,1,0.3072138849529438
1,cF1,89.0,left,left,1,0.9602217479841784
1,uC,95.5,right,right,1,0.3457332649850287
1,uC,95.0,right,right,1,0.3839233270264231
1,uC,94.5,right,right,1,0.3842098910245113
1,cC,90.0,vertical,right,0,0.4225564550142735
2,dC,90.0,vertical,left,0,1.112753085035365
2,uC,84.0,left,left,1,0.3842929219827056
1,dC,84.0,left,left,1,0.4991234350018203
2,uC,84.5,left,right,0,10.59164173295721
2,uC,84.0,left,left,1,0.3456314809736796
1,uC,94.0,right,right,1,0.3071569200255908
2,dC,90.0,vertical,right,0,0.6528348810388707
1,cF1,90.0,vertical,right,0,0.499294194043614
1,cF1,90.0,vertical,right,0,0.3457275890395977
1,cN1,87.5,left,right,0,0.230691370961722
2,dC,90.0,vertical,left,0,0.8824702980346046
1,cF1,90.0,vertical,right,0,0.2302435970050283
2,cF1,84.5,left,left,1,0.2688148310407996
2,uC,84.5,left,left,1,0.4227536440012045
1,dC,84.5,left,left,1,0.1921406019828282
1,cF1,90.0,vertical,left,0,0.2308747800416313
2,cC,84.0,left,left,1,0.1535314590437338
2,cC,84.5,left,left,1,0.1152405280154198
1,cN1,87.0,left,left,1,0.07700270501663908
2,uC,85.0,left,left,1,0.1917518400005065
2,dC,90.0,vertical,left,0,0.4991171880392358
1,dC,85.0,left,left,1,0.5369725889759138
2,cN1,79.5,left,left,1,0.4224760039942339
1,cF1,90.0,vertical,left,0,0.3456570430425927
2,cF1,85.0,left,left,1,0.1922782490146346
2,dC,90.0,vertical,left,0,0.1919286770280451
1,dC,85.5,left,left,1,0.3072915999800898
1,cN1,87.5,left,left,1,0.2305086490232497
2,cN1,80.0,left,left,1,0.1923009019810706
1,cF1,90.0,vertical,left,0,0.2306255879811943
2,cN1,80.5,left,left,1,0.192197208001744
1,uC,93.5,right,right,1,0.5379414460039698
1,cF1,90.0,vertical,right,0,0.4609218389960006
2,cC,85.0,left,left,1,0.3452394549967721
1,cC,90.0,vertical,right,0,0.3070505670038983
2,cN1,81.0,left,left,1,0.4603689830400981
2,cN1,81.5,left,left,1,0.4226188330212608
1,cF1,90.0,vertical,right,0,0.5764883210067637
2,cC,85.5,left,left,1,0.8442232359666377
1,cN1,88.0,left,left,1,0.4601457619573921
2,uC,85.5,left,left,1,0.3843783400370739
1,cC,90.0,vertical,right,0,0.4989782850025222
1,cF1,90.0,vertical,left,0,0.4224827529978938
1,cN1,88.5,left,left,1,0.5756376390345395
1,cN1,89.0,left,right,0,0.4222897969884798
2,cC,86.0,left,right,0,0.5759474689839408
2,dC,90.0,vertical,right,0,0.2688425880041905
2,cC,85.5,left,left,1,0.2687414140091278
2,dC,90.0,vertical,right,0,0.5372815860318951
2,cN1,82.0,left,left,1,0.3072220989852212
2,cN1,82.5,left,left,1,0.3455871570040472
2,cF1,85.5,left,left,1,0.4605627530254424
2,dC,90.0,vertical,right,0,0.2686520279967226
2,dC,90.0,vertical,left,0,0.3841170109808445
2,dC,90.0,vertical,left,0,0.4608226260170341
1,cN1,88.5,left,left,1,1.420032740978058
1,cN1,89.0,left,left,1,0.5378587580053136
2,cC,86.0,left,right,0,1.343525959004182
2,cC,85.5,left,right,0,2.187330597022083
1,cC,90.0,vertical,left,0,0.3451916429912671
2,cC,85.0,left,left,1,0.4990026160376146
2,dC,90.0,vertical,left,0,1.036021083011292
1,cC,90.0,vertical,left,0,3.337841716012917
1,cN1,89.5,left,left,1,0.4998742459574714
1,cC,90.0,vertical,left,0,2.109965597977862
1,cF1,90.0,vertical,right,0,0.57576831697952
2,cN1,83.0,left,left,1,0.3455949559574947
1,uC,93.0,right,right,1,0.3839640190126374
2,cC,85.5,left,left,1,0.3068501419620588
1,uC,92.5,right,right,1,0.1920473729842342
1,cC,90.0,vertical,left,0,0.2685686629847623
2,dC,90.0,vertical,left,0,1.151350672007538
2,uC,86.0,left,left,1,0.3066807190189138
2,cC,86.0,left,left,1,0.3457162220147438
2,cN1,83.5,left,left,1,0.1925508409622125
2,uC,86.5,left,left,1,0.3455617539584637
1,cC,90.0,vertical,right,0,0.3460433699656278
2,uC,87.0,left,right,0,0.537604368000757
1,dC,86.0,left,left,1,0.3454658769769594
1,cN1,90.0,vertical,right,0,0.5757644770201296
1,cN1,90.0,vertical,right,0,0.1923462739796378
2,cF1,86.0,left,right,0,0.1920043820282444
2,uC,86.5,left,right,0,0.3455256799934432
1,dC,86.5,left,right,0,0.07692442199913785
2,uC,86.0,left,left,1,0.3451540830428712
2,uC,86.5,left,right,0,0.4990422489936464
1,cC,90.0,vertical,right,0,0.4224241719930433
1,uC,92.0,right,right,1,0.3847547460463829
1,cF1,90.0,vertical,right,0,0.3077399889589287
1,dC,86.0,left,right,0,0.268830857006833
2,cF1,85.5,left,left,1,0.3836937799933366
1,dC,85.5,left,left,1,0.3071960799861699
1,dC,86.0,left,left,1,0.6149138269829564
1,cF1,90.0,vertical,left,0,0.4228878309950233
2,cN1,84.0,left,right,0,0.3837180190021172
2,cC,86.5,left,right,0,0.5372726669884287
1,cN1,90.0,vertical,right,0,0.269082153972704
1,uC,91.5,right,right,1,0.3450981929781847
1,cN1,90.0,vertical,right,0,0.346008291002363
2,dC,90.0,vertical,right,0,0.2689063029829413
2,dC,90.0,vertical,right,0,0.3068641740246676
1,cF1,90.0,vertical,right,0,0.4218375359778292
2,cN1,83.5,left,left,1,0.4220523440162651
1,dC,86.5,left,right,0,0.7676121369586326
1,dC,86.0,left,left,1,0.4226055329781957
1,cF1,90.0,vertical,right,0,0.307021145010367
2,cF1,86.0,left,right,0,0.5367441360140219
1,cN1,90.0,vertical,right,0,0.2691407820093445
1,dC,86.5,left,left,1,1.497022822033614
1,dN1,105.0,right,right,1,3.452852674992755
1,uN1,105.0,right,right,1,0.5372641290305182
1,dF1,105.0,right,right,1,0.2306359620415606
1,uN1,103.0,right,right,1,0.2308439110056497
1,dF1,103.0,right,right,1,0.3459599399939179
1,dF1,101.0,right,right,1,0.5377893709810451
1,cN2,105.0,right,right,1,0.1924278720398434
2,uF1,80.0,left,left,1,0.3454573480412364
1,uF1,105.0,right,right,1,0.3455074049998075
1,dF1,99.0,right,right,1,0.2692289209808223
2,dF1,80.0,left,left,1,0.3839874389814213
1,uN1,101.0,right,right,1,0.3839759800466709
2,dF1,82.0,left,left,1,0.576009324984625
2,uN1,80.0,left,left,1,0.3068431789870374
1,uF1,103.0,right,right,1,0.1760017679771408
1,dN1,103.0,right,left,0,0.1538211290026084
1,dF1,97.0,right,right,1,0.3070907249930315
1,uF1,101.0,right,right,1,0.4222416419652291
2,uF1,82.0,left,left,1,0.3846238330006599
2,uF1,84.0,left,left,1,0.3069117749691941
1,uF1,99.0,right,right,1,0.2684206560370512
1,uN1,99.0,right,right,1,0.3457433650037274
2,dF1,84.0,left,left,1,0.1537019739625975
2,uN1,82.0,left,left,1,0.3453836709959432
1,dF1,95.0,right,right,1,0.3836825300240889
1,dN1,104.0,right,right,1,0.3457403979846276
1,dF1,93.0,right,left,0,1.688275810040068
2,dN1,80.0,left,left,1,0.3840234369854443
1,cN2,103.0,right,right,1,0.1919414239819162
2,uN1,84.0,left,left,1,0.3458306919783354
2,uF1,86.0,left,left,1,0.5373805990093388
1,dN1,103.0,right,right,1,0.3454092880128883
2,cN2,80.0,left,left,1,0.230286089994479
2,uN1,86.0,left,left,1,0.4219980200286955
2,dN1,82.0,left,left,1,0.3843044899986126
2,uF1,88.0,left,left,1,0.4224852540064603
2,dN1,84.0,left,right,0,1.727399024006445
2,uF1,90.0,vertical,left,0,0.4221234479919076
2,dF1,86.0,left,left,1,0.575496590055991
1,dN1,102.0,right,right,1,0.307491855986882
2,uN1,88.0,left,right,0,0.7290631880168803
2,uF1,90.0,vertical,right,0,0.7290224099997431
1,uN1,97.0,right,right,1,0.3838010869803838
1,uN1,95.0,right,right,1,0.2686558319837786
1,dF1,94.0,right,right,1,0.3072114600217901
1,uN1,93.0,right,right,1,0.4219783750013448
2,dN1,83.0,left,left,1,3.261947931954637
2,uF1,90.0,vertical,right,0,0.575410672056023
1,uF1,97.0,right,right,1,0.4228754910291173
1,dF1,93.0,right,right,1,0.4605553789879195
1,uF1,95.0,right,right,1,0.3839878519647755
1,uN1,91.0,right,right,1,0.3074006979586557
2,cN2,82.0,left,left,1,1.496474784973543
2,dF1,88.0,left,left,1,1.265426794008818
1,cN2,101.0,right,right,1,0.230304475990124
2,uN1,87.0,left,left,1,0.4601672100252472
1,dF1,92.0,right,right,1,0.5376708729891106
2,cN2,84.0,left,left,1,0.5374138889601454
1,cN2,99.0,right,right,1,0.3453516659792513
1,uF1,93.0,right,right,1,3.070276771963108
1,uN1,89.0,left,right,0,0.5753909460036084
1,dF1,91.0,right,left,0,0.5370792630128562
2,cN2,86.0,left,right,0,1.228596404020209
1,dF1,91.5,right,right,1,1.956748238997534
1,uF1,91.0,right,right,1,0.3068505880073644
2,dF1,90.0,vertical,right,0,0.4609705589828081
2,cN2,85.0,left,left,1,0.3460659320116974
1,uF1,89.0,left,left,1,0.7289328809711151
1,uF1,91.0,right,left,0,0.5368262279662304
2,uF1,90.0,vertical,left,0,0.3841097920085303
1,uN1,88.0,left,left,1,0.4222155659808777
1,dN1,101.0,right,right,1,0.3451319200103171
1,dF1,91.0,right,right,1,0.537672876031138
2,dF1,90.0,vertical,right,0,0.3838425949797966
2,cN2,86.0,left,left,1,0.6142780099762604
2,uN1,88.0,left,right,0,0.4218609040253796
2,cN2,87.0,left,left,1,0.3069436619989574
1,dN1,100.0,right,right,1,0.3068510039593093
1,uN1,89.0,left,left,1,1.956953093002085
1,uF1,92.0,right,right,1,1.573873522982467
1,dN1,99.0,right,right,1,0.4993409690214321
1,cN2,97.0,right,right,1,0.2688087900169194
2,cN2,88.0,left,left,1,0.3076083879568614
2,uN1,87.5,left,right,0,1.30376553197857
2,dN1,84.0,left,left,1,0.3840667650219984
2,uN1,87.0,left,left,1,0.3067211249726824
2,uF1,90.0,vertical,left,0,2.762849446036853
2,cN2,89.0,left,left,1,0.4986067549907602
2,cN2,90.0,vertical,right,0,0.3450857299612835
2,uN1,87.5,left,left,1,0.6140119330375455
1,uN1,90.0,vertical,right,0,0.3455949680064805
1,uN1,90.0,vertical,left,0,0.4609259199933149
2,dF1,90.0,vertical,left,0,0.69115770800272
2,uN1,88.0,left,right,0,0.6911256139865145
2,dF1,90.0,vertical,left,0,0.4223251430084929
1,dN1,98.0,right,right,1,0.3454883120139129
1,dF1,90.5,right,right,1,0.3839538949541748
1,uF1,91.0,right,right,1,0.5763192640151829
2,uN1,87.5,left,left,1,0.4229986520367675
1,uN1,90.0,vertical,right,0,0.3454586750012822
2,dF1,90.0,vertical,right,0,0.3068786080111749
1,cN2,95.0,right,right,1,0.2305682509904727
1,cN2,93.0,right,right,1,0.5375515740015544
2,uN1,88.0,left,right,0,0.7294628279632889
1,dN1,97.0,right,right,1,0.3068461749935523
1,uF1,90.0,vertical,right,0,0.5758053049794398
1,dF1,90.0,vertical,right,0,0.8450186469708569
1,dN1,96.0,right,right,1,0.4987967000342906
1,uN1,90.0,vertical,right,0,0.2302717109560035
1,dF1,90.0,vertical,right,0,0.4603330270037986
2,dN1,85.0,left,left,1,0.3073860740405507
1,dN1,95.0,right,right,1,0.1535631180158816
2,dN1,86.0,left,left,1,0.268613203021232
2,uN1,87.5,left,right,0,0.422217353945598
2,cN2,90.0,vertical,right,0,0.5369893689639866
2,uN1,87.0,left,right,0,0.4601086319889873
1,uF1,90.0,vertical,right,0,0.4987379889935255
2,uN1,86.5,left,right,0,0.6903004499617964
1,uN1,90.0,vertical,right,0,0.6151589539949782
2,uN1,86.0,left,right,0,0.7288420679979026
1,cN2,91.0,right,right,1,0.4990281999926083
2,dN1,87.0,left,right,0,0.6905703389784321
2,uF1,90.0,vertical,right,0,1.150843792012893
1,uF1,90.0,vertical,right,0,0.7288312440505251
1,uF1,90.0,vertical,left,0,3.338991444965359
2,dF1,90.0,vertical,right,0,2.876753595948685
1,uF1,90.0,vertical,right,0,0.4607312260195613
2,uF1,90.0,vertical,right,0,0.383621510991361
2,uF1,90.0,vertical,right,0,0.6136655959999189
2,dF1,90.0,vertical,right,0,0.3458433490013704
1,dN1,94.0,right,right,1,0.5757424780167639
2,dN1,86.5,left,left,1,0.3453288289601915
1,dF1,90.0,vertical,right,0,0.4603315940476023
2,uF1,90.0,vertical,right,0,0.690558944013901
1,uF1,90.0,vertical,right,0,0.4992047680425458
1,dN1,93.0,right,right,1,0.4989811539999209
2,uF1,90.0,vertical,right,0,0.3841248459648341
2,dF1,90.0,vertical,right,0,0.4222440909943543
1,cN2,89.0,left,right,0,0.1919653780059889
2,dN1,87.0,left,left,1,0.421740575984586
2,dF1,90.0,vertical,right,0,0.4987987949862145
1,uF1,90.0,vertical,right,0,2.186892003985122
1,cN2,88.0,left,right,0,0.4991878120345064
2,dF1,90.0,vertical,right,0,0.7287581889540888
2,cN2,90.0,vertical,right,0,1.035394658043515
2,dN1,87.5,left,left,1,0.6139359189546667
2,dN1,88.0,left,right,0,1.073989820026327
2,dF1,90.0,vertical,right,0,0.4608501369948499
1,dF1,90.0,vertical,right,0,0.3836356149986386
1,uN1,90.0,vertical,right,0,0.575721294968389
2,uN1,85.5,left,left,1,0.3837608930189162
1,cN2,87.0,left,left,1,0.3453720380202867
2,dN1,87.5,left,left,1,0.2687485250062309
2,dN1,88.0,left,left,1,0.767740675015375
1,dN1,92.0,right,left,0,0.8442068650037982
1,cN2,87.5,left,left,1,0.4989037049817853
1,dN1,92.5,right,left,0,0.4993317410117015
1,uN1,90.0,vertical,right,0,0.4614325920119882
1,cN2,88.0,left,left,1,0.8825651480001397
1,cN2,88.5,left,right,0,0.4226319890003651
2,uF1,90.0,vertical,right,0,0.4992383930366486
2,cN2,90.0,vertical,right,0,0.4216824970208108
1,cN2,88.0,left,left,1,0.3458411920000799
1,uN1,90.0,vertical,right,0,0.3458159039728343
2,uN1,86.0,left,left,1,0.6524413700099103
1,cN2,88.5,left,left,1,0.4991936500300653
2,uF1,90.0,vertical,right,0,0.4607528650085442
1,uN1,90.0,vertical,right,0,0.3837844569934532
2,dN1,88.5,left,right,0,0.4604441390256397
2,uN1,86.5,left,right,0,0.3456077399896458
1,cN2,89.0,left,right,0,0.614317118015606
2,dF1,90.0,vertical,right,0,0.9974031510064378
2,uF1,90.0,vertical,right,0,0.3843116480275057
1,uF1,90.0,vertical,right,0,0.5366709959926084
2,uN1,86.0,left,left,1,0.5757209730218165
1,cN2,88.5,left,right,0,0.422080728050787
2,uN1,86.5,left,right,0,0.3456182950176299
2,dN1,88.0,left,right,0,0.3839148189872503
2,dN1,87.5,left,right,0,0.1154891650076024
1,dN1,93.0,right,right,1,0.3072373240138404
1,uN1,90.0,vertical,right,0,0.5371290880138986
1,uN1,90.0,vertical,right,0,0.4608015819685534
1,dF1,90.0,vertical,right,0,0.6905764520051889
1,cN2,88.0,left,right,0,0.537619793030899
1,dN1,92.5,right,right,1,0.4221494300290942
2,dF1,90.0,vertical,right,0,0.2305463219527155
2,dN1,87.0,left,left,1,0.3075293290312402
1,uN1,90.0,vertical,right,0,0.3837945289560594
1,uF1,90.0,vertical,right,0,0.4608269819873385
1,uF1,90.0,vertical,right,0,0.498676527000498
1,dF1,90.0,vertical,right,0,0.4602806459879503
1,dF1,90.0,vertical,right,0,0.3838825499988161
1,uF1,90.0,vertical,right,0,0.3454181790002622
1,dN1,92.0,right,right,1,0.6138768639648333
2,cN2,90.0,vertical,right,0,0.3838649239623919
2,dN1,87.5,left,right,0,0.4608615390025079
2,cN2,90.0,vertical,right,0,0.4227030510082841
2,cN2,90.0,vertical,right,0,0.6141143899876624
2,uN1,86.0,left,right,0,0.4600399439805187
2,dN1,87.0,left,right,0,0.3452570050139911
1,uN1,90.0,vertical,right,0,0.1920855580247007
2,uF1,90.0,vertical,right,0,0.2302695189719088
2,cN2,90.0,vertical,right,0,1.802948569995351
1,dF1,90.0,vertical,left,0,1.189495707978494
1,cN2,87.5,left,left,1,0.7290434259921312
1,dF1,90.0,vertical,left,0,0.3843231220380403
2,uF1,90.0,vertical,left,0,0.8057783300173469
2,uN1,85.5,left,left,1,0.3834567840094678
1,dF1,90.0,vertical,right,0,0.3070967980311252
2,dN1,86.5,left,right,0,0.8439695450360887
2,dF1,90.0,vertical,right,0,0.5756821020040661
2,uF1,90.0,vertical,right,0,0.3842252210015431
1,dN1,91.5,right,right,1,0.2688384799985215
2,dF1,90.0,vertical,right,0,0.6905659189797007
2,dN1,86.0,left,right,0,0.3457496039918624
2,dN1,85.5,left,right,0,0.3837633960065432
2,uF1,90.0,vertical,right,0,0.5754476760048419
1,uF1,90.0,vertical,right,0,0.3071241410216317
1,cN2,88.0,left,right,0,0.1151944439625368
2,cN2,90.0,vertical,left,0,0.499608393991366
1,cN2,87.5,left,left,1,0.5373063280130737
2,cN2,90.0,vertical,left,0,0.6136092109954916
1,cN2,88.0,left,left,1,0.3835240160115063
2,uF1,90.0,vertical,left,0,0.4605431199888699
1,dN1,91.0,right,left,0,0.6137650689925067
2,dN1,85.0,left,left,1,0.3459069110103883
2,dF1,90.0,vertical,left,0,0.1538981249905191
2,cN2,90.0,vertical,left,0,0.4220143880229443
1,dF1,90.0,vertical,left,0,0.6526906099752523
1,dN1,91.5,right,right,1,2.685220718034543
1,dN1,91.0,right,left,0,0.3453942740452476
2,cN2,90.0,vertical,left,0,1.073910915991291
2,cN2,90.0,vertical,right,0,4.680295971978921
2,cN2,90.0,vertical,left,0,0.8825511980103329
1,dN1,91.5,right,left,0,0.4991029419470578
2,uF1,90.0,vertical,left,0,0.4218032769858837
2,dN1,85.5,left,left,1,0.345559626002796
1,cN2,88.5,left,left,1,0.3457843409851193
2,cN2,90.0,vertical,right,0,0.767904705950059
2,dF1,90.0,vertical,left,0,0.4229070420260541
1,cN2,89.0,left,left,1,0.5369669320061803
1,uN1,90.0,vertical,right,0,1.112221917021088
2,dF1,90.0,vertical,right,0,0.4225536499870941
1,dN1,92.0,right,right,1,0.8446916160173714
2,dF1,90.0,vertical,left,0,0.4608535700244829
1,uF1,90.0,vertical,right,0,0.5372517940122634
2,cN2,90.0,vertical,right,0,0.6902059160056524
2,dF1,90.0,vertical,right,0,0.690616660984233
2,uF1,90.0,vertical,right,0,0.8440241430071183
2,uN1,86.0,left,left,1,3.30238772300072
1,dN2,105.0,right,left,0,1.3059
2,uF2,80.0,left,left,1,0.576624
2,dN2,80.0,left,left,1,0.383559
1,uF2,105.0,right,right,1,0.49906
1,cF2,105.0,right,right,1,0.384113
2,uN2,80.0,left,left,1,0.422521
1,dN2,107.0,right,right,1,0.191894
2,uF2,82.0,left,left,1,0.421945
1,cF2,103.0,right,left,0,0.115569
2,dF2,80.0,left,left,1,0.345709
2,dF2,82.0,left,left,1,0.229953
2,uN2,82.0,left,left,1,0.613854
1,uF2,103.0,right,right,1,0.230387
1,uN2,105.0,right,right,1,0.230281
1,uF2,101.0,right,right,1,0.729383
1,uN2,103.0,right,right,1,0.191798
2,dN2,82.0,left,left,1,0.498924
2,dN2,84.0,left,left,1,0.728967
1,uN2,101.0,right,right,1,0.26876
1,dN2,106.0,right,right,1,0.345916
1,dF2,105.0,right,right,1,0.307635
2,dN2,86.0,left,right,0,0.153407
2,cF2,80.0,left,left,1,0.0768398
2,uN2,84.0,left,right,0,0.422069
1,dF2,103.0,right,left,0,0.115499
1,uN2,99.0,right,right,1,0.345526
1,cF2,104.0,right,right,1,0.269179
1,dF2,104.0,right,right,1,0.192187
1,dN2,105.0,right,right,1,0.268844
1,dF2,103.0,right,right,1,0.307382
2,dN2,85.0,left,right,0,0.422496
1,uF2,99.0,right,right,1,0.307348
1,dF2,102.0,right,right,1,0.42251
2,dF2,84.0,left,right,0,0.307146
2,uF2,84.0,left,right,0,0.153658
2,dF2,83.0,left,left,1,0.728982
2,cF2,82.0,left,left,1,0.34536
2,uF2,83.0,left,left,1,0.345894
2,dN2,84.0,left,left,1,1.53455
1,uF2,97.0,right,right,1,0.383967
1,cF2,103.0,right,right,1,0.383421
1,uF2,95.0,right,right,1,0.806843
2,uN2,83.0,left,left,1,0.575849
1,dN2,104.0,right,right,1,0.269397
2,dN2,84.5,left,left,1,0.345417
1,cF2,102.0,right,right,1,0.268878
1,uF2,93.0,right,right,1,0.30785
2,uF2,84.0,left,right,0,0.422344
1,uF2,91.0,right,right,1,0.191933
1,uF2,89.0,left,left,1,0.76777
2,dF2,84.0,left,left,1,0.73013
2,dN2,85.0,left,left,1,0.421893
1,uN2,97.0,right,right,1,0.345369
1,uN2,95.0,right,right,1,0.34555
2,cF2,84.0,left,left,1,0.461341
2,cF2,86.0,left,left,1,1.03641
2,cF2,88.0,left,right,0,0.768167
1,uF2,91.0,right,left,0,0.958784
1,cF2,101.0,right,right,1,0.460549
1,cF2,100.0,right,right,1,0.345388
2,uF2,83.5,left,right,0,0.613867
2,cF2,87.0,left,right,0,2.05685
1,dF2,101.0,right,right,1,0.345789
2,uN2,84.0,left,left,1,0.499674
