StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dC,80.0,left,left,1,0.3082228090061108
1,cC,105.0,right,right,1,0.2692301039933227
2,dC,82.0,left,left,1,0.2309382740058936
1,cC,103.0,right,right,1,0.1924486560019432
1,cC,101.0,right,right,1,0.2695697899907827
1,dC,105.0,right,right,1,0.154036708001513
1,dC,103.0,right,right,1,0.2310264900006587
2,uC,80.0,left,left,1,0.2694524849939626
1,dC,101.0,right,right,1,0.2309043249988463
1,dC,99.0,right,right,1,0.1538116070005344
2,uC,82.0,left,left,1,0.1157123040029546
2,cC,80.0,left,left,1,0.1926838610088453
2,cC,82.0,left,left,1,0.1929028350132285
2,cC,84.0,left,left,1,0.1923575940018054
1,uC,105.0,right,right,1,0.1923076509992825
2,uC,84.0,left,left,1,0.4615871029964183
1,cC,99.0,right,left,0,0.4234047789941542
2,dC,84.0,left,left,1,0.1537187049980275
2,cC,86.0,left,left,1,0.1924306120054098
2,uC,86.0,left,left,1,0.2310675469925627
2,cC,88.0,left,left,1,0.1927013929962413
1,dC,97.0,right,right,1,0.4237482839962468
1,dC,95.0,right,right,1,0.4617811089992756
2,uC,88.0,left,left,1,0.1920769630087307
1,cC,100.0,right,right,1,0.5000663279934088
2,dC,86.0,left,left,1,0.1540433740010485
2,uC,90.0,vertical,left,0,0.3075005160062574
2,cC,90.0,vertical,right,0,0.8084407740097959
1,uC,103.0,right,right,1,0.4233327550027752
2,dC,88.0,left,left,1,0.4995927679992747
1,cC,99.0,right,left,0,0.4230594859982375
2,cC,90.0,vertical,left,0,0.2697553290054202
2,uC,90.0,vertical,left,0,0.4617917470022803
2,dC,90.0,vertical,left,0,0.5000728420127416
2,dC,90.0,vertical,left,0,0.3077598060044693
1,dC,93.0,right,left,0,1.460260034000385
2,uC,90.0,vertical,left,0,0.5769877999991877
2,uC,90.0,vertical,left,0,0.4613688750105212
2,dC,90.0,vertical,left,0,0.4225894089904614
1,uC,101.0,right,right,1,0.3849845960066887
1,uC,99.0,right,right,1,0.3463305290060816
1,uC,97.0,right,right,1,0.3464195650012698
2,dC,90.0,vertical,left,0,0.5767435429879697
1,cC,99.5,right,left,0,0.3472534010070376
1,uC,95.0,right,right,1,1.077237317003892
1,dC,94.0,right,right,1,0.5767236999963643
2,uC,90.0,vertical,left,0,0.4230382310051937
2,cC,90.0,vertical,left,0,0.346552728995448
2,uC,90.0,vertical,left,0,0.307821476002573
2,cC,90.0,vertical,left,0,0.3462606870016316
1,cC,100.0,right,left,0,0.5385215869901003
2,cC,90.0,vertical,left,0,0.1926093600050081
1,dC,93.0,right,right,1,0.3845603379886597
1,uC,93.0,right,right,1,0.8078329620038858
2,dC,90.0,vertical,left,0,0.6147162000124808
1,dC,92.0,right,left,0,0.5768264780053869
1,cC,100.5,right,right,1,0.692508986001485
2,cC,90.0,vertical,left,0,0.2306938969995826
2,dC,90.0,vertical,left,0,0.2313469520013314
1,dC,92.5,right,right,1,1.729949429995031
1,cC,100.0,right,left,0,0.5383698829973582
2,uC,90.0,vertical,left,0,0.3075518170080613
2,dC,90.0,vertical,left,0,0.3842725830036215
2,cC,90.0,vertical,left,0,0.2694551510066958
1,dC,92.0,right,left,0,1.692294102002052
1,uC,91.0,right,left,0,0.5000509129895363
1,cC,100.5,right,right,1,0.730101334003848
1,uC,92.0,right,left,0,0.6152591970021604
1,dC,92.5,right,right,1,0.4998394529975485
2,cC,90.0,vertical,left,0,0.2693465420015855
2,cC,90.0,vertical,left,0,0.3077625760051887
2,dC,90.0,vertical,left,0,0.2691948749998119
1,cC,100.0,right,left,0,0.3847271210106555
1,dC,92.0,right,left,0,0.9224459810066037
1,cC,100.5,right,left,0,0.6927793220093008
1,uC,93.0,right,right,1,0.9993787189887371
2,cC,90.0,vertical,left,0,0.3844196729914984
2,cC,90.0,vertical,left,0,0.2309622109896736
1,uC,92.5,right,left,0,0.8455902739951853
2,cC,90.0,vertical,left,0,0.6156039189954754
2,cC,90.0,vertical,left,0,0.6152649660070892
2,dC,90.0,vertical,left,0,1.69153008700232
1,cC,101.0,right,right,1,0.6157819899963215
2,dC,90.0,vertical,left,0,0.3465408589981962
2,cC,90.0,vertical,left,0,0.3844801759987604
2,dC,90.0,vertical,left,0,0.3463362969923764
2,uC,90.0,vertical,right,0,2.152262321003946
1,uC,93.0,right,right,1,0.6934680779959308
1,cC,100.5,right,right,1,0.4616159299912397
1,uC,92.5,right,left,0,0.4616100350103807
1,cC,100.0,right,right,1,1.346546079003019
1,uC,93.0,right,right,1,1.076747858998715
1,cC,99.5,right,left,0,1.308236133001628
2,uC,90.0,vertical,left,0,0.3851662959932582
2,uC,90.0,vertical,left,0,0.3842769470065832
2,dC,90.0,vertical,left,0,0.4237036929989699
2,uC,90.0,vertical,left,0,0.4231265599955805
1,cC,100.0,right,left,0,0.7690065630013123
1,uC,92.5,right,right,1,0.5382974539970746
1,dC,92.5,right,left,0,1.61367474499275
2,dC,90.0,vertical,left,0,0.3845252500032075
2,uC,90.0,vertical,left,0,0.384416658009286
2,uC,90.0,vertical,right,0,1.307514480999089
1,cC,100.5,right,right,1,3.6518597430113
2,dC,90.0,vertical,left,0,1.191547201000503
2,dC,90.0,vertical,right,0,1.921499913994921
1,uC,92.0,right,left,0,1.038574637001147
2,uC,90.0,vertical,left,0,0.3843157759984024
1,uC,92.5,right,left,0,0.8839561579952715
1,uC,93.0,right,left,0,1.115765280002961
1,uC,93.5,right,right,1,0.4616817130008712
1,cC,100.0,right,right,1,0.3459515830036253
1,dC,93.0,right,right,1,0.8462068780063419
2,cC,90.0,vertical,left,0,0.345985402003862
2,dC,90.0,vertical,left,0,0.2311162579862867
2,cC,90.0,vertical,left,0,0.3077914909954416
1,uC,93.0,right,right,1,0.615496909013018
2,cC,90.0,vertical,left,0,0.3846569689922035
1,uC,92.5,right,right,1,0.6924242610111833
1,uC,92.0,right,right,1,0.6924691690073814
2,uC,90.0,vertical,left,0,0.346326170998509
2,dC,90.0,vertical,left,0,1.922911686007865
1,dC,92.5,right,left,0,1.537786519998917
2,uC,90.0,vertical,left,0,0.3849413239950081
1,cC,99.5,right,left,0,0.4615203809953528
2,dC,90.0,vertical,left,0,0.5000115250004455
1,dC,93.0,right,right,1,0.5764230489876354
1,dC,92.5,right,right,1,1.114923058004933
1,dC,92.0,right,left,0,0.1536947119893739
2,cC,90.0,vertical,left,0,0.3462090410030214
2,uC,90.0,vertical,left,0,0.3850703819916816
1,uC,91.5,right,left,0,0.2694295330002205
1,cC,100.0,right,right,1,0.5387000409973552
1,cC,99.5,right,right,1,0.8079029310029
1,uC,92.0,right,right,1,0.5387914800085127
2,uC,90.0,vertical,left,0,0.3469090259895893
1,uC,91.5,right,left,0,0.3848380089912098
2,dC,90.0,vertical,left,0,0.3464767810073681
1,cC,99.0,right,left,0,0.8077216519886861
1,dC,92.5,right,right,1,0.6913862610090291
1,dC,92.0,right,left,0,0.3079811909992713
1,dC,92.5,right,right,1,1.383569810001063
2,uC,90.0,vertical,left,0,0.2693636879994301
2,cC,90.0,vertical,left,0,0.3079808460024651
1,dC,92.0,right,left,0,0.1924436309927842
1,dC,92.5,right,right,1,0.7307086650107522
1,cC,99.5,right,right,1,0.3844051899941405
2,cC,90.0,vertical,left,0,0.2308750160009367
2,uC,90.0,vertical,left,0,0.808086970995646
2,dC,90.0,vertical,right,0,0.9228806559985969
2,cF1,80.0,left,left,1,0.3071471209987067
1,cN1,105.0,right,right,1,0.3072818139917217
1,cF1,105.0,right,right,1,0.3844021810218692
2,cF1,82.0,left,left,1,0.268865286023356
2,cF1,84.0,left,left,1,0.4609912569867447
1,cN1,103.0,right,right,1,0.5375856859609485
2,cF1,86.0,left,left,1,0.1917872199555859
2,cF1,88.0,left,left,1,0.3452984960167669
1,cF1,103.0,right,right,1,0.1921466930070892
2,cN1,80.0,left,left,1,0.230950346973259
2,cF1,90.0,vertical,left,0,0.5769133879803121
2,cN1,82.0,left,left,1,0.2690327760064974
1,cF1,101.0,right,right,1,0.4998076269985177
1,cN1,101.0,right,right,1,0.5380804039887153
1,cF1,99.0,right,right,1,0.345225572003983
1,cF1,97.0,right,right,1,0.5372870209976099
2,cN1,84.0,left,left,1,0.230727790039964
2,cN1,86.0,left,left,1,0.1927080980385654
1,cN1,99.0,right,right,1,0.2689830709714442
2,cN1,88.0,left,left,1,0.6527003909577616
1,cN1,97.0,right,right,1,0.2306112840306014
2,cN1,90.0,vertical,left,0,0.384029965964146
2,cN1,90.0,vertical,right,0,1.536206174001563
1,cN1,95.0,right,right,1,0.4225117249879986
2,cN1,90.0,vertical,left,0,0.2691111069871113
1,cF1,95.0,right,left,0,0.3457068499992602
1,cF1,96.0,right,left,0,1.305146296042949
2,cF1,90.0,vertical,left,0,0.3842605740064755
1,cF1,97.0,right,right,1,0.4607765590189956
1,cF1,96.5,right,right,1,0.4609430960263126
1,cF1,96.0,right,right,1,0.3841867479495704
2,cN1,90.0,vertical,left,0,0.3837991299806163
2,cF1,90.0,vertical,left,0,0.268654536048416
1,cN1,93.0,right,right,1,0.3073485529748723
1,cN1,91.0,right,left,0,0.4225512600387447
1,cN1,92.0,right,right,1,0.4617411820217967
2,cN1,90.0,vertical,right,0,1.152392673015129
1,cF1,95.5,right,left,0,0.3454707560013048
1,cN1,91.0,right,left,0,0.3074030510033481
1,cF1,96.0,right,right,1,0.5759530080249533
2,cF1,90.0,vertical,left,0,0.4221206199727021
1,cN1,91.5,right,left,0,0.2304374389932491
1,cF1,95.5,right,right,1,0.9979948969557881
2,cN1,90.0,vertical,left,0,0.9981411839835346
2,cF1,90.0,vertical,left,0,0.4609520939993672
2,cF1,90.0,vertical,left,0,0.3455776009941474
2,cN1,90.0,vertical,left,0,0.7680349329602905
1,cF1,95.0,right,right,1,1.304648632998578
1,cF1,94.5,right,right,1,1.266747218964156
1,cN1,92.0,right,right,1,0.4226814900175668
2,cN1,90.0,vertical,left,0,0.3458531100186519
1,cN1,91.5,right,left,0,0.3844990350189619
2,cN1,90.0,vertical,left,0,0.4224096179823391
1,cN1,92.0,right,right,1,1.075072271982208
