StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,dC,90.0,vertical,right,0,0.4987268520053476
2,cF1,90.0,vertical,left,0,0.3838519409764558
1,cN1,90.0,vertical,right,0,0.3843235209933482
1,cC,91.0,right,right,1,0.3069718420156278
2,cC,90.0,vertical,left,0,0.3072899950202554
2,cF1,90.0,vertical,right,0,0.3456414219690487
1,dC,90.0,vertical,right,0,0.4608098990283906
2,dC,88.0,left,right,0,1.036026740970556
1,dC,90.0,vertical,right,0,0.3839133259607479
1,dC,90.0,vertical,right,0,1.458395475987345
1,cN1,90.0,vertical,right,0,0.2691187950549647
1,uC,91.5,right,right,1,0.3456396870315075
1,cF1,90.0,vertical,right,0,0.7289042309857905
2,dC,87.5,left,right,0,0.4985218709916808
1,cC,90.0,vertical,left,0,0.3841926699969918
2,cF1,90.0,vertical,right,0,0.3451779080205597
2,cN1,90.0,vertical,left,0,0.5378626899910159
1,cC,90.0,vertical,right,0,0.4604745230171829
1,cN1,90.0,vertical,left,0,0.537184509972576
2,cN1,90.0,vertical,left,0,0.882860393030569
2,dC,87.0,left,right,0,0.3457543390104547
2,cF1,90.0,vertical,right,0,0.4228008009959012
1,uC,91.0,right,right,1,0.3836671030148864
1,dC,90.0,vertical,right,0,0.499068581033498
1,uC,90.5,right,right,1,1.2275146030006
2,cN1,90.0,vertical,right,0,0.9596475209691562
1,cF1,90.0,vertical,left,0,1.766034836007748
2,cN1,90.0,vertical,left,0,1.535817228024825
1,dC,90.0,vertical,right,0,0.3835757740307599
1,uC,90.0,vertical,right,0,0.4608994330046698
2,cC,90.0,vertical,right,0,0.5763689400046133
2,uC,90.0,vertical,left,0,0.4225993030122481
1,cC,90.0,vertical,right,0,0.461182915023528
2,cF1,90.0,vertical,right,0,0.7289200000232086
2,dC,86.5,left,left,1,0.537310327985324
2,uC,90.0,vertical,left,0,0.5372540699900128
1,dC,90.0,vertical,right,0,0.5752287430223078
1,cN1,90.0,vertical,right,0,0.8449908430338837
2,cC,90.0,vertical,right,0,0.5756991329835728
2,uC,90.0,vertical,right,0,0.5756938609993085
2,dC,87.0,left,right,0,0.6905767330317758
2,dC,86.5,left,left,1,0.6142715780297294
1,cF1,90.0,vertical,left,0,1.380692501959857
2,uC,90.0,vertical,left,0,0.498789400968235
2,uC,90.0,vertical,right,0,0.6142567119677551
1,cC,90.0,vertical,left,0,0.6524741129833274
