StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,dC,92.5,right,left,0,0.8838299920025747
2,dC,90.0,vertical,left,0,0.7681563119986095
1,cC,103.0,right,left,0,0.8065886099939235
2,uC,90.0,vertical,left,0,0.499583947006613
2,cC,90.0,vertical,left,0,0.7295876280113589
1,cC,103.5,right,right,1,1.151436312007718
2,uC,90.0,vertical,left,0,1.842877249990124
1,dC,93.0,right,right,1,0.4602962420030963
2,dC,90.0,vertical,left,0,0.4224522309959866
1,uC,93.5,right,right,1,0.5378098259971011
2,uC,90.0,vertical,left,0,0.4228608220000751
1,dC,92.5,right,left,0,0.8823910219944082
2,uC,90.0,vertical,left,0,0.7681821569858585
1,uC,93.0,right,left,0,0.5376577710267156
2,uC,90.0,vertical,left,0,0.4220703900209628
2,uC,90.0,vertical,left,0,0.4223193570214789
2,cC,90.0,vertical,right,0,2.76409673600574
2,uC,90.0,vertical,left,0,0.8065797169983853
2,cC,90.0,vertical,right,0,2.571609806007473
2,uC,90.0,vertical,left,0,0.7297412240004633
2,cC,90.0,vertical,right,0,3.338675877981586
2,cC,90.0,vertical,left,0,0.8061774380039424
2,uC,90.0,vertical,left,0,0.4223200500127859
2,uC,90.0,vertical,left,0,0.4612597480008844
2,cC,90.0,vertical,left,0,2.111615390982479
2,uC,90.0,vertical,left,0,0.4995200400007889
2,dC,90.0,vertical,left,0,0.6524631580105051
1,cC,103.0,right,right,1,0.6908746940025594
2,cC,90.0,vertical,left,0,0.499254282010952
1,uC,93.5,right,left,0,0.5762238960014656
1,dC,93.0,right,right,1,0.9215516469848808
1,dC,92.5,right,left,0,0.5381140930112451
1,cC,102.5,right,left,0,1.037538564996794
2,dC,90.0,vertical,left,0,0.6531103680026717
1,dC,93.0,right,left,0,0.729390949010849
2,cC,90.0,vertical,left,0,0.368144673993811
1,cC,103.0,right,left,0,0.6526585810061079
1,dC,93.5,right,left,0,0.4221838849771302
2,cC,90.0,vertical,left,0,1.688085518981097
2,cC,90.0,vertical,left,0,0.2307288959855214
2,uC,90.0,vertical,left,0,0.5375241170113441
1,uC,94.0,right,right,1,0.8059895079932176
2,dC,90.0,vertical,left,0,0.4228697119979188
1,dC,94.0,right,left,0,0.4222169420099817
2,dC,90.0,vertical,left,0,0.3453521719784476
2,dC,90.0,vertical,left,0,0.4224443569837604
1,dC,94.5,right,right,1,0.4995580959948711
1,dC,94.0,right,right,1,0.5764243839948904
2,uC,90.0,vertical,left,0,0.3841916869860142
2,cC,90.0,vertical,left,0,0.6908678429899737
2,uC,90.0,vertical,left,0,0.3457319989975076
2,uC,90.0,vertical,left,0,1.498338873992907
2,uC,90.0,vertical,left,0,0.690741756989155
1,cC,103.5,right,right,1,0.4609714710095432
1,uC,93.5,right,right,1,0.8057904750166927
2,cC,90.0,vertical,left,0,0.4989503269898705
2,cC,90.0,vertical,left,0,0.7683056029782165
1,dC,93.5,right,left,0,0.5981609360023867
2,dC,90.0,vertical,left,0,0.4225250979943667
1,dC,94.0,right,left,0,0.3454916290065739
2,dC,90.0,vertical,left,0,0.4222358640108723
1,cC,103.0,right,left,0,0.6908519940043334
1,cC,103.5,right,right,1,0.9207038269960321
1,uC,93.0,right,right,1,0.6521546160220169
2,uC,90.0,vertical,left,0,0.4608943180064671
1,cC,103.0,right,left,0,0.9592617470188998
1,dC,94.5,right,right,1,0.4995930150034837
1,cN1,105.0,right,right,1,0.9205535539949778
2,cN1,80.0,left,left,1,0.6914550850051455
1,cN1,103.0,right,right,1,1.036195018008584
2,cF1,80.0,left,left,1,0.7298373880039435
1,cN1,101.0,right,right,1,1.68932212999789
2,cF1,82.0,left,left,1,0.4607542420271784
1,cN1,99.0,right,right,1,0.6139706149988342
1,cF1,105.0,right,right,1,1.036421430995688
2,cF1,84.0,left,left,1,0.6907795129809529
1,cF1,103.0,right,right,1,1.496480912988773
1,cF1,101.0,right,left,0,1.842508837988134
2,cN1,82.0,left,left,1,0.5384999480156694
1,cN1,97.0,right,left,0,0.9596139340137597
1,cN1,98.0,right,right,1,1.227955923997797
2,cF1,86.0,left,left,1,0.5378792020201217
1,cN1,97.0,right,right,1,0.6145891780033708
2,cF1,88.0,left,left,1,0.5369560380058829
2,cF1,90.0,vertical,left,0,0.49908375099767
2,cF1,90.0,vertical,left,0,0.4609226309985388
2,cN1,84.0,left,left,1,0.4609729020157829
1,cF1,102.0,right,right,1,3.760767658008263
2,cF1,90.0,vertical,left,0,0.7677000999974553
2,cN1,86.0,left,left,1,0.4612243520095944
1,cN1,96.0,right,left,0,0.8065725580090657
1,cF1,101.0,right,right,1,0.6530455999891274
2,cF1,90.0,vertical,left,0,0.4612259889836423
1,cN1,96.5,right,right,1,0.729962247016374
1,cF1,100.0,right,right,1,0.614069338014815
1,cN1,96.0,right,left,0,1.075467274000403
1,cN1,96.5,right,right,1,0.5373428750026505
1,cF1,99.0,right,right,1,0.8058049590035807
1,cN1,96.0,right,right,1,0.5377081870101392
1,cF1,98.0,right,right,1,0.8445960809767712
2,cN1,88.0,left,left,1,0.4224605599883944
1,cF1,97.0,right,right,1,0.8827867749787401
1,cN1,95.5,right,left,0,0.8064870550006162
2,cF1,90.0,vertical,left,0,0.3841358450008556
2,cN1,90.0,vertical,left,0,0.5757460599998012
2,cN1,90.0,vertical,left,0,0.7687090309918858
2,cF1,90.0,vertical,left,0,0.4227215739956591
1,cF1,96.0,right,left,0,0.5371994379966054
2,cN1,90.0,vertical,left,0,0.4610779009817634
1,cF1,96.5,right,left,0,0.6140251820033882
2,cN1,90.0,vertical,left,0,0.691254994017072
2,cN1,90.0,vertical,left,0,0.4227735899912659
2,cF1,90.0,vertical,left,0,0.5759452870115638
1,cF1,97.0,right,left,0,0.8062316459836438
2,cN1,90.0,vertical,left,0,1.15114899299806
2,cN1,90.0,vertical,left,0,0.6907070180168375
1,cF1,97.5,right,left,0,0.9983503060066141
2,cF1,90.0,vertical,left,0,1.113028852007119
1,cN1,96.0,right,right,1,0.6528191569959745
2,cN1,90.0,vertical,left,0,0.4995566850120667
2,cN1,90.0,vertical,left,0,0.4612706080079079
1,cF1,98.0,right,right,1,0.8057401380210649
1,cN1,95.5,right,left,0,0.5380180070060305
1,cN1,96.0,right,left,0,1.958435845997883
2,cN1,90.0,vertical,left,0,0.7676334529824089
1,cF1,97.5,right,right,1,0.6142167020007037
2,cN1,90.0,vertical,left,0,0.537192468997091
1,cF1,97.0,right,right,1,0.7301040439924691
1,cF1,96.5,right,left,0,0.6907904989784583
2,cF1,90.0,vertical,left,0,0.3451953140029218
1,cN1,96.5,right,right,1,0.7292566560208797
1,cN1,96.0,right,left,0,0.9593025330104865
1,cF1,97.0,right,left,0,0.6522962200106122
2,cF1,90.0,vertical,left,0,0.3843997300136834
2,cF1,90.0,vertical,left,0,0.5758525189885404
2,cF1,90.0,vertical,left,0,0.4995127430011053
2,cF1,90.0,vertical,left,0,0.3841813259932678
2,cN1,90.0,vertical,left,0,0.4225296009972226
2,cN1,90.0,vertical,left,0,0.5379468890023418
1,cN1,96.5,right,left,0,0.921512775006704
2,cN1,90.0,vertical,left,0,0.6143573090084828
2,cF1,90.0,vertical,left,0,0.5757467429793905
2,cF1,90.0,vertical,left,0,1.151108377001947
1,cN1,97.0,right,right,1,0.8059638710110448
2,cF1,90.0,vertical,left,0,0.4991503139899578
1,cF1,97.5,right,right,1,0.8060217139718588
2,cN1,90.0,vertical,left,0,0.6138585320150014
1,cF1,97.0,right,right,1,0.8054936229891609
1,cF1,96.5,right,right,1,0.5371868549846113
1,cN1,96.5,right,right,1,0.5379114559909794
2,cN1,90.0,vertical,left,0,0.4226796359871514
2,cN1,90.0,vertical,left,0,0.6139219169854186
1,cN1,96.0,right,left,0,0.5757322600111365
1,cN1,96.5,right,right,1,0.575752642005682
2,cF1,90.0,vertical,left,0,0.5759248120011762
1,cN1,96.0,right,right,1,0.6362428780121263
2,cF1,90.0,vertical,left,0,0.4994788570038509
2,cN1,90.0,vertical,left,0,0.5759746940166224
1,cF1,96.0,right,right,1,0.6908978190040216
2,cF1,90.0,vertical,left,0,0.5373226850060746
2,cF1,90.0,vertical,left,0,0.5379157729912549
1,cN1,95.5,right,right,1,0.9214662779995706
2,cN1,90.0,vertical,left,0,0.4997957390150987
1,cF1,95.5,right,right,1,0.7684700240206439
2,cN1,90.0,vertical,left,0,0.5761997439840343
1,cF1,95.0,right,left,0,1.342433237005025
1,cF1,95.5,right,left,0,1.535676073021023
1,uN1,105.0,right,right,1,0.4219992209982593
2,dN1,80.0,left,left,1,0.5752909460279625
2,dN1,82.0,left,left,1,0.5379676790034864
1,uF1,105.0,right,right,1,0.6531568510108627
1,dN1,105.0,right,right,1,0.5755429279815871
2,uF1,80.0,left,left,1,0.6526617089984939
1,dN1,103.0,right,right,1,0.6529700749961194
2,uF1,82.0,left,left,1,0.7292801149887964
2,uF1,84.0,left,left,1,0.6137242190015968
1,dN1,101.0,right,right,1,0.4991229530132841
2,uN1,80.0,left,left,1,0.5373928089975379
1,uF1,103.0,right,right,1,0.4992020030040294
1,dN1,99.0,right,right,1,0.6141806180239655
1,uF1,101.0,right,right,1,0.6524366289959289
2,uF1,86.0,left,left,1,0.4223798640014138
1,uF1,99.0,right,right,1,0.5754265369905625
1,dN1,97.0,right,right,1,0.6909896919969469
1,dN1,95.0,right,right,1,0.6911405190185178
1,dN1,93.0,right,left,0,0.8828263389877975
2,dN1,84.0,left,left,1,0.5379418259835802
1,uN1,103.0,right,right,1,0.4827273630071431
1,uF1,97.0,right,right,1,0.6523808920173906
1,uF1,95.0,right,right,1,0.6523061510233674
1,uF1,93.0,right,left,0,0.652866392978467
1,uF1,94.0,right,right,1,0.9593029149982613
2,uN1,82.0,left,left,1,0.652493895002408
2,dN1,86.0,left,left,1,0.3837822060158942
2,dN1,88.0,left,left,1,0.4220819860056508
2,uN1,84.0,left,left,1,0.3458195629937109
1,uN1,101.0,right,right,1,0.6140942260099109
1,dN1,94.0,right,right,1,0.8824250559846405
1,uF1,93.0,right,right,1,0.5374636250198819
1,uN1,99.0,right,right,1,0.6523062079795636
1,uN1,97.0,right,right,1,0.8445131150074303
2,uF1,88.0,left,left,1,0.5372943429974839
1,uN1,95.0,right,left,0,0.8443932190129999
1,dN1,93.0,right,left,0,0.7682133400230668
2,uN1,86.0,left,left,1,0.3456429219804704
2,dN1,90.0,vertical,left,0,0.3846557690121699
2,uN1,88.0,left,left,1,0.4607358119974378
1,uN1,96.0,right,right,1,1.075078129011672
2,dN1,90.0,vertical,left,0,0.6138010460126679
2,dN1,90.0,vertical,left,0,0.4835494760191068
2,uN1,90.0,vertical,left,0,0.575774391007144
1,uF1,92.0,right,left,0,0.8834800850017928
2,uF1,90.0,vertical,left,0,0.8064875009877142
1,uN1,95.0,right,right,1,0.5753665140073281
1,uN1,94.0,right,right,1,0.8826729909924325
1,uN1,93.0,right,left,0,1.535081979003735
2,uN1,90.0,vertical,left,0,1.190565806027735
1,uN1,93.5,right,right,1,0.6908603119954932
2,uN1,90.0,vertical,left,0,0.8447962159989402
2,uF1,90.0,vertical,left,0,1.535777823009994
2,dN1,90.0,vertical,left,0,0.4228407320042606
1,uN1,93.0,right,left,0,1.074504610995064
2,dN1,90.0,vertical,left,0,0.5754333589866292
1,uF1,92.5,right,left,0,0.9594372250139713
1,dN1,93.5,right,right,1,1.613675278000301
1,dN1,93.0,right,left,0,1.037316737987567
1,dN1,93.5,right,right,1,0.6907630980131216
1,uN1,93.5,right,left,0,0.9211537840019446
1,uN1,94.0,right,left,0,0.4607373100006953
1,dN1,93.0,right,right,1,0.4990563130122609
1,dN1,92.5,right,left,0,0.9593528779805638
2,uN1,90.0,vertical,left,0,0.4999031420156825
2,uF1,90.0,vertical,left,0,0.6143563470104709
2,dN1,90.0,vertical,left,0,0.8058839110017288
1,uF1,93.0,right,right,1,0.5375794809951913
2,dN1,90.0,vertical,left,0,0.4224945089954417
2,dN1,90.0,vertical,left,0,0.6524431990110315
1,dN1,93.0,right,left,0,0.4991648720169906
1,dN1,93.5,right,left,0,0.6905873710056767
1,uF1,92.5,right,left,0,0.6912001550081186
2,uF1,90.0,vertical,left,0,0.5761738019937184
1,uN1,94.5,right,left,0,0.76814559000195
1,uF1,93.0,right,left,0,0.6142368949949741
1,uF1,93.5,right,left,0,1.343457604991272
2,uF1,90.0,vertical,left,0,0.6137016429856885
2,uN1,90.0,vertical,left,0,0.4222556510067079
2,uN1,90.0,vertical,left,0,0.4608028850052506
1,dN1,94.0,right,left,0,1.458479058986995
1,uF1,94.0,right,right,1,0.5755582379933912
2,uF1,90.0,vertical,left,0,0.6522215289878659
2,uN1,90.0,vertical,left,0,0.4222318159881979
1,dN1,94.5,right,right,1,0.6530786729999818
1,dN1,94.0,right,left,0,0.6906501999765169
1,uF1,93.5,right,right,1,0.6524023350211792
1,uN1,95.0,right,right,1,0.5759446379961446
1,uN1,94.5,right,right,1,0.4995805080106948
2,uF1,90.0,vertical,left,0,1.074951362999855
2,uN1,90.0,vertical,left,0,0.4228439760045148
1,uF1,93.0,right,right,1,0.3840993469930254
1,dN1,94.5,right,right,1,0.5760985760134645
2,uN1,90.0,vertical,left,0,0.6145585369959008
2,uN1,90.0,vertical,left,0,0.8831443790113553
2,uN1,90.0,vertical,left,0,0.3846358169976156
2,uN1,90.0,vertical,left,0,0.7670916710048914
2,dN1,90.0,vertical,left,0,0.3837882990192156
2,uN1,90.0,vertical,left,0,0.3070406470214948
1,uF1,92.5,right,left,0,0.805859098007204
2,uF1,90.0,vertical,left,0,0.6908839850220829
2,uF1,90.0,vertical,left,0,0.6150709519861266
1,dN1,94.0,right,left,0,1.036226291995263
1,uF1,93.0,right,right,1,0.576615361002041
2,dN1,90.0,vertical,left,0,0.3841987370105926
2,uN1,90.0,vertical,left,0,0.9980382109933998
1,uN1,94.0,right,right,1,0.729387120984029
2,dN1,90.0,vertical,left,0,0.4228003910102416
2,uF1,90.0,vertical,left,0,0.6151604879996739
2,dN1,90.0,vertical,left,0,1.113384027994471
1,dN1,94.5,right,left,0,0.9600415979803074
2,uF1,90.0,vertical,left,0,0.6141686709888745
1,uF1,92.5,right,left,0,1.536228773999028
1,dN1,95.0,right,right,1,0.6527376969752368
2,uF1,90.0,vertical,left,0,0.499336114997277
2,uN1,90.0,vertical,right,0,1.114258421002887
1,uF1,93.0,right,left,0,1.151381315023173
1,uF1,93.5,right,right,1,0.5756252909777686
2,uF1,90.0,vertical,left,0,0.4992519090010319
2,uF1,90.0,vertical,left,0,0.4221685199881904
2,uF1,90.0,vertical,left,0,0.5372508970031049
2,uN1,90.0,vertical,left,0,0.4989663180022035
2,uN1,90.0,vertical,left,0,0.3843949080037419
2,dN1,90.0,vertical,left,0,0.5755236309778411
2,uN1,90.0,vertical,left,0,0.8055892049742397
2,dN1,90.0,vertical,left,0,0.5370190019893926
2,dN1,90.0,vertical,left,0,0.4611194340104703
2,uF1,90.0,vertical,left,0,0.7673165309824981
2,uF1,90.0,vertical,left,0,0.6527828959806357
2,dN1,90.0,vertical,left,0,0.5377984190126881
2,uF1,90.0,vertical,left,0,0.614361073996406
2,dN1,90.0,vertical,left,0,0.6522635309956968
1,uN1,93.5,right,right,1,0.9981831460027024
1,uF1,93.0,right,right,1,0.5751956180029083
1,uN1,93.0,right,right,1,0.5757370390056167
2,dN1,90.0,vertical,left,0,0.614053466997575
2,uN1,90.0,vertical,right,0,0.8827079139882699
1,uN1,92.5,right,right,1,0.4995858420152217
1,uN1,92.0,right,right,1,0.4228472730028443
1,uN1,91.5,right,right,1,0.4994053539994638
2,dN1,90.0,vertical,left,0,0.3838463859865442
2,dN1,90.0,vertical,left,0,0.6910746489884332
2,uF1,90.0,vertical,left,0,0.575657998007955
2,uF1,90.0,vertical,left,0,0.61420292998082
1,uN1,91.0,right,left,0,0.6528718970075715
1,dN1,94.5,right,right,1,0.6149230189912487
1,uF1,92.5,right,left,0,0.9207809130020905
1,dN1,94.0,right,right,1,0.4223698179994244
2,uN1,90.0,vertical,left,0,0.5376743510132656
1,uN1,91.5,right,left,0,0.3840391779958736
1,uN2,105.0,right,right,1,0.6527762409823481
2,dF1,80.0,left,left,1,0.3840731969976332
1,uN2,103.0,right,right,1,0.6528471710043959
2,dF1,82.0,left,left,1,0.460476167005254
1,dF1,105.0,right,right,1,0.6526486490038224
2,dF1,84.0,left,left,1,0.6907239770225715
1,dF1,103.0,right,right,1,0.6146885070193093
2,dF1,86.0,left,left,1,0.4989195840025786
2,uN2,80.0,left,left,1,0.8066235839796718
1,dF1,101.0,right,right,1,0.6526708930032328
2,dF1,88.0,left,left,1,0.6134213320037816
2,dF1,90.0,vertical,left,0,0.6914372770115733
1,dF1,99.0,right,right,1,0.6363906180195045
2,dF1,90.0,vertical,left,0,0.5756153109832667
2,dF1,90.0,vertical,left,0,0.4224999619764276
1,dF1,97.0,right,right,1,0.5373235350125469
2,uN2,82.0,left,left,1,0.4222106300003361
1,uN2,101.0,right,right,1,0.576082239014795
1,dF1,95.0,right,left,0,0.8056967880111188
2,dF1,90.0,vertical,left,0,0.6140747379977256
2,uN2,84.0,left,left,1,0.7677177999867126
1,dF1,96.0,right,right,1,0.6141740239982028
2,uN2,86.0,left,left,1,0.6141337470035069
1,dF1,95.0,right,right,1,0.4605532650020905
2,uN2,88.0,left,left,1,0.5751109850243665
2,dF1,90.0,vertical,left,0,0.6533230629866011
1,dF1,94.0,right,left,0,0.8436596489918884
1,uN2,99.0,right,right,1,0.7294353889883496
2,uN2,90.0,vertical,left,0,0.7683674550207797
2,uN2,90.0,vertical,left,0,0.6528831729956437
1,dF1,94.5,right,left,0,0.5751087789831217
1,uN2,97.0,right,right,1,0.7675680230022408
2,uN2,90.0,vertical,right,0,1.036054855008842
2,uN2,90.0,vertical,left,0,0.5755470439908095
1,uN2,95.0,right,right,1,0.652594521001447
1,dF1,95.0,right,left,0,0.844245187996421
1,uN2,93.0,right,right,1,1.496778591012117
2,dF1,90.0,vertical,left,0,0.460770591016626
1,uN2,91.0,right,right,1,1.03598108200822
2,dF1,90.0,vertical,left,0,0.8441728590114508
1,dF1,95.5,right,right,1,0.690763368998887
2,uN2,90.0,vertical,right,0,1.211980155989295
2,uN2,90.0,vertical,left,0,0.7684808339981828
2,uN2,90.0,vertical,left,0,0.8054860540141817
1,uN2,89.0,left,left,1,0.4603274750115816
1,dF1,95.0,right,left,0,1.036148301005596
2,dF1,90.0,vertical,left,0,0.5373373779875692
2,dF1,90.0,vertical,left,0,0.6911998110008426
2,uN2,90.0,vertical,left,0,0.6142207200173289
1,dF1,95.5,right,left,0,0.6523352660005912
2,uN2,90.0,vertical,left,0,0.5759731230209582
1,uN2,91.0,right,right,1,1.074578412983101
2,uN2,90.0,vertical,left,0,0.882952165993629
1,dF1,96.0,right,right,1,0.6908909650228452
1,uN2,89.0,left,left,1,0.4983206980105024
1,uN2,91.0,right,right,1,1.11291383599746
1,dF1,95.5,right,right,1,0.5753628319944255
1,dF1,95.0,right,right,1,0.8057167459919583
1,uN2,89.0,left,left,1,2.072442122997018
1,uN2,91.0,right,right,1,1.266044984979089
2,dF1,90.0,vertical,left,0,0.613923444005195
2,uN2,90.0,vertical,left,0,1.189656846981961
2,uN2,90.0,vertical,right,0,0.4994634879985824
1,uN2,89.0,left,left,1,0.4612692699884064
2,uN2,90.0,vertical,left,0,0.4993314720049966
1,dF1,94.5,right,right,1,0.6529816759866662
2,uN2,90.0,vertical,left,0,1.688370861986186
2,dF1,90.0,vertical,left,0,0.6907996110094246
1,uN2,91.0,right,left,0,0.61420627599
2,dF1,90.0,vertical,left,0,0.6524153799982741
1,dF1,94.0,right,left,0,2.225743999995757
2,dF1,90.0,vertical,left,0,0.5374386629846413
1,dF1,94.5,right,right,1,0.5758786590013187
2,uN2,90.0,vertical,left,0,4.722176723007578
2,dF1,90.0,vertical,left,0,0.4219982830109075
1,dF1,94.0,right,left,0,0.5759662050113548
2,dF1,90.0,vertical,left,0,0.613792962016305
1,uN2,92.0,right,right,1,0.8452168850053567
1,uN2,91.0,right,left,0,0.575790508009959
1,uN2,91.5,right,left,0,1.381699730001856
2,dF1,90.0,vertical,left,0,0.5756203999917489
2,uN2,90.0,vertical,left,0,0.6906893360137474
2,uN2,90.0,vertical,left,0,0.6528429460013285
2,dF1,90.0,vertical,left,0,0.4228615980246104
2,dF1,90.0,vertical,left,0,0.6138570629991591
1,dF1,94.5,right,right,1,0.5374454519769643
1,uN2,92.0,right,right,1,0.8444022850017063
1,uN2,91.5,right,right,1,0.6524782510241494
1,dF1,94.0,right,right,1,0.4993398529768456
1,uN2,91.0,right,right,1,0.6137414330150932
1,uN2,90.5,right,left,0,0.5375876329781022
2,uN2,90.0,vertical,left,0,0.9219447569921613
1,uN2,91.0,right,left,0,0.4607533770031296
2,dF1,90.0,vertical,left,0,0.5371635489864275
2,uN2,90.0,vertical,left,0,0.6143308530154172
1,dF1,93.5,right,left,0,0.5762215049762744
1,dF1,94.0,right,right,1,0.4988993609731551
2,dF1,90.0,vertical,left,0,0.5751189260045066
2,uN2,90.0,vertical,left,0,0.7295458540029358
1,uN2,91.5,right,right,1,0.5755678360001184
2,cF2,80.0,left,left,1,0.2305618079844862
1,cF2,105.0,right,right,1,0.4220836750464514
1,cF2,103.0,right,right,1,0.3075020739925094
1,uF2,105.0,right,right,1,0.4613817009958439
2,cF2,82.0,left,left,1,0.192338593013119
1,cF2,101.0,right,right,1,0.4993898390093818
2,cN2,80.0,left,left,1,0.7680784609983675
2,cN2,82.0,left,left,1,0.345743533980567
1,cN2,105.0,right,right,1,0.3839490959653631
1,cN2,103.0,right,right,1,0.384240023966413
1,cF2,99.0,right,right,1,0.4221282450016588
2,cN2,84.0,left,left,1,0.3841968639753759
1,uF2,103.0,right,right,1,0.4608538509928621
1,cN2,101.0,right,right,1,0.3459065210190602
1,cF2,97.0,right,right,1,0.3071702409652062
1,cF2,95.0,right,right,1,0.6917853390332311
1,cN2,99.0,right,right,1,0.3456278859521262
1,cN2,97.0,right,right,1,0.575633350003045
1,uF2,101.0,right,right,1,0.3845424070023
2,uF2,80.0,left,left,1,0.4615026590181515
1,cF2,93.0,right,left,0,0.3453932249685749
2,uF2,82.0,left,left,1,0.3457703299936838
1,cN2,95.0,right,left,0,0.4989072059979662
1,cF2,94.0,right,left,0,0.3074307140195742
2,cN2,86.0,left,left,1,0.3457654839730822
1,uF2,99.0,right,right,1,0.8453124890220352
2,cN2,88.0,left,left,1,0.4999556000111625
1,cF2,95.0,right,left,0,0.4225677219801582
1,cF2,96.0,right,right,1,0.3461032659979537
1,cN2,96.0,right,right,1,0.5369801499764435
2,uF2,84.0,left,left,1,0.3456933529814705
2,uF2,86.0,left,left,1,0.3071534049813636
1,uF2,97.0,right,right,1,0.3844871539622545
1,cN2,95.0,right,right,1,0.6144062509993091
1,cF2,95.5,right,right,1,0.4231841279543005
1,uF2,95.0,right,right,1,0.3845885170157999
2,cN2,90.0,vertical,left,0,0.3459253250039183
1,uF2,93.0,right,left,0,0.384221896994859
2,cF2,84.0,left,left,1,0.3841767869889736
2,uF2,88.0,left,left,1,0.6143321400159039
2,cN2,90.0,vertical,left,0,0.4603335030260496
1,cF2,95.0,right,left,0,1.03743204701459
1,cN2,94.0,right,left,0,0.3843620229745284
2,cN2,90.0,vertical,left,0,0.2304426369955763
2,cN2,90.0,vertical,left,0,0.2690013389801607
1,uF2,94.0,right,left,0,1.267512307036668
1,cN2,94.5,right,left,0,0.4612950829905458
1,cN2,95.0,right,right,1,0.3843214919907041
1,uF2,95.0,right,right,1,0.460770463978406
2,cF2,86.0,left,left,1,0.9595128130167723
