StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dC,90.0,vertical,left,0,0.1926055730000371
1,cF1,90.0,vertical,left,0,0.0387275690000024
2,cN1,90.0,vertical,left,0,0.3840605249997679
2,cC,90.0,vertical,left,0,0.4991430299996864
2,cN1,90.0,vertical,right,0,0.7293552739997722
1,uC,91.5,right,right,1,1.228129554000134
1,uC,91.0,right,right,1,2.456003840999983
2,cF1,90.0,vertical,right,0,0.4225093569998535
2,uC,90.0,vertical,right,0,1.879942517000018
2,cC,90.0,vertical,right,0,0.3454432710000219
1,cN1,95.0,right,right,1,0.2303813840003386
1,uC,90.5,right,right,1,2.264088729999912
1,cC,93.0,right,right,1,0.4222489900002984
1,cF1,90.0,vertical,right,0,0.2303697769998507
2,cF1,90.0,vertical,right,0,0.6137374429999909
1,uC,90.0,vertical,left,0,3.10805516299979
2,uC,90.0,vertical,left,0,0.268815553999957
2,cC,90.0,vertical,right,0,0.4221199459998388
2,cC,90.0,vertical,right,0,0.384046656999999
2,cN1,90.0,vertical,right,0,0.7898748089996843
1,uC,90.0,vertical,right,0,0.2689831520001462
2,cN1,90.0,vertical,right,0,3.529527561000123
1,dC,92.0,right,right,1,0.230807052000273
2,cN1,90.0,vertical,right,0,1.612300592999873
2,uC,90.0,vertical,right,0,0.5758227770002122
2,cN1,90.0,vertical,left,0,0.3069112499997573
2,cF1,90.0,vertical,right,0,0.153384074999849
1,cN1,94.5,right,right,1,0.3841722209999716
1,cF1,90.0,vertical,right,0,0.1537040490002255
1,cC,92.5,right,right,1,0.1536707630002638
1,cN1,94.0,right,right,1,0.1538789119999819
2,cC,90.0,vertical,right,0,0.2689698320000389
1,dC,91.5,right,left,0,0.4228374619997339
1,cC,92.0,right,right,1,0.03854691700007606
2,uC,90.0,vertical,right,0,0.3837442079998254
2,cF1,90.0,vertical,right,0,0.07697332899988396
1,cF1,90.0,vertical,right,0,0.2685004830000253
1,cN1,93.5,right,right,1,0.1921926769996389
2,cN1,90.0,vertical,right,0,0.1152409809997152
2,cF1,90.0,vertical,left,0,0.3838648430000831
1,cC,91.5,right,left,0,0.3071905699998752
2,cF1,90.0,vertical,left,0,0.2301829470002303
1,cC,92.0,right,right,1,0.8823822780000228
1,cF1,90.0,vertical,right,0,0.4219513620000725
1,cC,91.5,right,right,1,0.2689231389999804
1,cC,91.0,right,left,0,0.306997587999831
2,dC,90.0,vertical,left,0,0.3072843289996854
1,uC,90.0,vertical,left,0,0.4227101870001206
1,cC,91.5,right,left,0,0.2690953070000432
1,cF1,90.0,vertical,right,0,0.1918742349998865
1,dC,92.0,right,right,1,0.306729642999926
2,cF1,90.0,vertical,right,0,0.3838556440000502
2,dC,90.0,vertical,left,0,0.2687810410002385
1,cF1,90.0,vertical,right,0,0.3837856729996929
1,cC,92.0,right,right,1,0.6146774009998808
2,cN1,90.0,vertical,left,0,0.3071735949997674
1,dC,91.5,right,right,1,0.4599996900001315
2,cF1,90.0,vertical,right,0,0.2305674270000964
2,uC,90.0,vertical,right,0,0.1153440409998439
1,cC,91.5,right,right,1,0.2689596189998156
1,uC,90.0,vertical,left,0,0.3078452750000906
1,cN1,93.0,right,right,1,0.4607908859998133
2,dC,90.0,vertical,left,0,0.2686948219998158
2,uC,90.0,vertical,left,0,0.268774866000058
1,cF1,90.0,vertical,left,0,0.3456902660000196
2,uC,90.0,vertical,left,0,0.1922076810001272
2,dC,90.0,vertical,left,0,0.3071939189999284
2,uC,90.0,vertical,left,0,0.4222482479999599
2,dC,90.0,vertical,left,0,0.3073373219999667
1,dC,91.0,right,left,0,0.3838341020000371
2,cC,90.0,vertical,left,0,0.1154382549998445
1,dC,91.5,right,left,0,0.3071392789997844
2,dC,90.0,vertical,left,0,0.192176973000187
2,cC,90.0,vertical,left,0,0.1919652280002992
1,uC,90.0,vertical,left,0,0.4222610060000989
2,cC,90.0,vertical,left,0,0.2303998570000658
1,cN1,92.5,right,left,0,0.1151710799999819
1,uC,90.0,vertical,left,0,0.1153906340000503
1,cF1,90.0,vertical,left,0,0.03835824499992668
1,cN1,93.0,right,left,0,0.1151476170002752
2,cF1,90.0,vertical,left,0,0.192282435999914
1,cF1,90.0,vertical,left,0,0.2305822240000452
1,cC,91.0,right,left,0,0.1537713019997682
1,cF1,90.0,vertical,left,0,0.1536755649999577
1,uC,90.0,vertical,left,0,0.07695957299984002
1,cN1,93.5,right,left,0,0.1152346359999683
1,dC,92.0,right,left,0,0.03867816299998594
1,dC,92.5,right,left,0,0.2304336199999852
1,cC,91.5,right,left,0,0.4604576990000169
2,cF1,90.0,vertical,left,0,0.3079617210000833
2,uC,90.0,vertical,left,0,0.3070924529997683
1,cN1,94.0,right,left,0,0.2301295119996212
1,cF1,90.0,vertical,left,0,0.1533242749997044
2,dC,90.0,vertical,left,0,0.2302053710000109
1,cC,92.0,right,left,0,0.307325125999796
2,dC,90.0,vertical,left,0,0.1919873309998366
1,cN1,94.5,right,left,0,0.03838808699993024
2,cF1,90.0,vertical,left,0,0.2690097249997052
2,dC,90.0,vertical,left,0,0.07692602599991005
2,cC,90.0,vertical,left,0,1.957723635000093
1,cC,92.5,right,right,1,0.268969661999563
1,cN1,95.0,right,right,1,0.2303209120000247
1,cN1,94.5,right,right,1,0.3455726439997306
2,uC,90.0,vertical,right,0,0.2302144340001178
1,cC,92.0,right,right,1,0.5760650090001036
2,dC,90.0,vertical,left,0,0.4993471540001337
2,cN1,90.0,vertical,left,0,0.3457319670001198
1,cC,91.5,right,right,1,0.3069656659999964
2,cF1,90.0,vertical,left,0,0.4631807069999923
2,dC,90.0,vertical,left,0,0.4225129779997587
1,uC,90.0,vertical,right,0,0.4985024190000331
2,cN1,90.0,vertical,left,0,0.5766197689999899
2,dC,90.0,vertical,left,0,0.3072679739998421
2,dC,90.0,vertical,left,0,0.3837582360001761
1,cN1,94.0,right,right,1,0.3839111160000357
2,cC,90.0,vertical,right,0,0.4218564180000612
2,uN1,80.0,left,left,1,0.3456086789999517
1,dF1,105.0,right,right,1,0.2693032799999173
1,dN1,105.0,right,right,1,0.1539544610000121
1,uN1,105.0,right,right,1,0.115767452
2,cN2,80.0,left,left,1,0.1534007110000175
1,cN2,105.0,right,right,1,0.2303853759999583
2,uF1,80.0,left,left,1,0.1156337119999762
1,uN1,103.0,right,right,1,0.1540093269999261
2,uN1,82.0,left,left,1,0.115360676000023
2,dF1,80.0,left,left,1,0.1536406660000011
2,dN1,80.0,left,left,1,0.2304481649999843
2,dN1,82.0,left,left,1,0.3841426679999813
1,cN2,103.0,right,right,1,0.1923274600000013
1,uF1,105.0,right,right,1,0.1923279280000543
2,dF1,82.0,left,left,1,0.1923065640000914
2,uN1,84.0,left,left,1,0.1537681020000718
2,dN1,84.0,left,left,1,0.2693993090000504
2,cN2,82.0,left,left,1,0.1538342220000004
2,cN2,84.0,left,left,1,0.1152326540000104
1,dF1,103.0,right,right,1,0.1919897000000219
2,cN2,86.0,left,left,1,0.153598149000004
1,uN1,101.0,right,right,1,0.15375003500003
1,uF1,103.0,right,right,1,0.1539854370000739
1,uF1,101.0,right,right,1,0.1157015289999208
2,dF1,84.0,left,left,1,0.1537449580000612
1,dN1,103.0,right,right,1,0.2306183040000178
2,uF1,82.0,left,left,1,0.3456180580000137
1,uF1,99.0,right,right,1,0.1536705719998963
2,uF1,84.0,left,left,1,0.2309590620000108
2,cN2,88.0,left,left,1,0.3073459239999465
2,dF1,86.0,left,left,1,0.2689529240000184
1,cN2,101.0,right,right,1,0.1919250600000169
2,uF1,86.0,left,left,1,0.1922684759999811
2,uF1,88.0,left,left,1,0.1923837739999499
2,cN2,90.0,vertical,right,0,0.3070995509999648
1,cN2,99.0,right,right,1,0.1921530589999065
1,dF1,101.0,right,right,1,0.3457831509999778
2,dN1,86.0,left,left,1,0.2691002169999592
1,dN1,101.0,right,right,1,0.1919925550000698
1,dN1,99.0,right,right,1,0.1922467660000393
2,cN2,90.0,vertical,left,0,0.1924277959999472
1,dF1,99.0,right,right,1,0.1158989660000316
1,uN1,99.0,right,right,1,0.2686153399999966
2,uN1,86.0,left,left,1,0.2689273269999148
1,cN2,97.0,right,right,1,0.1162475360000599
1,dN1,97.0,right,right,1,0.2311089949999996
1,cN2,95.0,right,right,1,0.15371173799997
2,uN1,88.0,left,left,1,0.307645649000051
1,uF1,97.0,right,right,1,0.2685821049999504
2,dN1,88.0,left,left,1,0.3076443510000217
2,uF1,90.0,vertical,right,0,0.192196506000073
1,dF1,97.0,right,right,1,0.2308107620000328
2,cN2,90.0,vertical,right,0,0.1921268429999827
1,dF1,95.0,right,right,1,0.2691412939999509
1,cN2,93.0,right,left,0,0.3455948209999633
1,cN2,94.0,right,left,0,0.1919243510000115
1,uN1,97.0,right,right,1,0.2688464859999158
1,uF1,95.0,right,right,1,0.499637784000015
1,uF1,93.0,right,right,1,0.5757305170000109
2,dN1,90.0,vertical,left,0,0.3838370170000189
1,dN1,95.0,right,right,1,0.268683196999973
1,uN1,95.0,right,left,0,0.3839527160000671
1,uF1,91.0,right,left,0,0.1537962649999827
1,uN1,96.0,right,left,0,0.1924087749999899
1,uN1,97.0,right,left,0,0.1921306519999462
1,dF1,93.0,right,right,1,0.2688650950000238
1,dN1,93.0,right,right,1,0.2302787559999615
2,uN1,90.0,vertical,left,0,0.3454475560000674
2,dF1,88.0,left,right,0,0.1539325160000544
1,dN1,91.0,right,right,1,0.2303751130000364
2,uF1,90.0,vertical,right,0,0.307034212000076
1,dF1,91.0,right,right,1,0.1919342529999994
2,uN1,90.0,vertical,left,0,0.3071120619999874
1,uF1,92.0,right,right,1,0.3451879420000523
2,dN1,90.0,vertical,left,0,0.3457632710000098
2,uN1,90.0,vertical,left,0,0.1920294880000029
1,uN1,98.0,right,left,0,3.069636015000015
1,dN1,89.0,left,left,1,0.2304179310000336
1,uF1,91.0,right,left,0,0.7684251570000242
1,dF1,89.0,left,left,1,0.2687273830000549
2,cN2,90.0,vertical,left,0,1.113435163999952
2,uF1,90.0,vertical,left,0,0.4610214949999545
1,uN1,99.0,right,right,1,0.3071450300000151
1,uN1,98.5,right,right,1,0.1533725190000723
1,uN1,98.0,right,right,1,0.3453325929999664
2,dN1,90.0,vertical,left,0,0.1918438000000151
1,dN1,91.0,right,left,0,0.2687987799999974
1,dN1,92.0,right,left,0,0.3066844779999656
2,dF1,87.0,left,left,1,0.2687057870000444
1,cN2,95.0,right,left,0,0.1922796960000142
1,uF1,91.5,right,right,1,0.2687269949999518
1,dN1,93.0,right,left,0,0.07713934299999892
2,uF1,90.0,vertical,right,0,0.2304176400000415
1,dF1,91.0,right,right,1,0.1151978249999956
2,dN1,90.0,vertical,left,0,0.2304034320000028
2,uF1,90.0,vertical,left,0,2.610485999000048
1,uF1,91.0,right,right,1,0.2303503539999383
1,uN1,97.5,right,left,0,0.3076463060000378
1,uF1,90.5,right,left,0,0.2303016219999563
2,uF1,90.0,vertical,left,0,0.2305271289999382
1,cN2,96.0,right,right,1,0.6526971499999945
2,dN1,90.0,vertical,right,0,0.2687194979999958
1,uN1,98.0,right,right,1,0.4226042290000578
2,uF1,90.0,vertical,right,0,0.4991747340000074
1,cN2,95.5,right,right,1,0.2303329420000182
1,uF1,91.0,right,right,1,0.3068856579999419
1,dF1,89.0,left,right,0,0.384231993999947
2,uN1,90.0,vertical,left,0,0.306962662999922
1,uF1,90.5,right,left,0,0.3076051900000039
1,cN2,95.0,right,right,1,0.3841637519999495
2,cN2,90.0,vertical,right,0,0.3837070679999215
1,dN1,94.0,right,right,1,0.2687338839998574
2,dN1,90.0,vertical,right,0,0.6911096970000017
2,dF1,88.0,left,left,1,0.3455916579998757
2,uN1,90.0,vertical,left,0,0.2305617330000587
1,uN1,97.5,right,right,1,0.4227264419998846
2,dF1,89.0,left,right,0,0.1535091210000701
2,uN1,90.0,vertical,left,0,0.3072423260000505
2,uF1,90.0,vertical,left,0,0.4224093650000214
1,dN1,93.5,right,right,1,0.4221099129999857
2,uF1,90.0,vertical,left,0,0.3841195070001504
2,dN1,90.0,vertical,left,0,0.4992688009999711
2,dF1,88.5,left,left,1,0.2306539009998687
2,dF1,89.0,left,left,1,0.1920657040000151
2,dF1,89.5,left,right,0,0.2306515649997891
2,dN1,90.0,vertical,left,0,0.2310631539999122
1,uF1,91.0,right,right,1,0.3071213050000097
2,uN1,90.0,vertical,left,0,0.2303138449999551
1,dF1,88.0,left,left,1,0.2307256349999989
1,uN1,97.0,right,left,0,0.1921453989998554
1,dF1,89.0,left,right,0,0.1920316610001009
1,dF1,88.5,left,right,0,0.1922817439999562
2,uN1,90.0,vertical,left,0,0.307506124999918
2,dN1,90.0,vertical,left,0,0.3452083610000045
2,dN1,90.0,vertical,left,0,0.1922973339999317
1,dN1,93.0,right,left,0,0.3071683099999518
1,cN2,94.5,right,left,0,0.191846476000137
1,cN2,95.0,right,right,1,0.1919120410000232
1,dF1,88.0,left,left,1,0.4608573160001015
2,uF1,90.0,vertical,left,0,0.5762795890000234
1,uF1,90.5,right,right,1,0.2304807000000437
1,uN1,97.5,right,right,1,0.3073210659999859
1,dN1,93.5,right,right,1,0.307180598000059
1,cN2,94.5,right,right,1,0.3838189349999084
2,uF1,90.0,vertical,right,0,0.3073722569999973
2,uF1,90.0,vertical,left,0,0.4222416650000014
2,dN1,90.0,vertical,left,0,0.3458661280001252
1,uN1,97.0,right,right,1,0.3452141220000158
2,cN2,90.0,vertical,left,0,0.3072677039999689
1,dN1,93.0,right,right,1,0.5758186089999526
1,uN1,96.5,right,right,1,0.3842698729999938
1,uN1,96.0,right,right,1,0.3840124789999209
2,cN2,90.0,vertical,left,0,0.2304602469998827
2,cN2,90.0,vertical,left,0,0.3069866339999408
1,cN2,94.0,right,right,1,0.4991008459999193
2,cN2,90.0,vertical,left,0,0.4224766920001457
2,dN1,90.0,vertical,left,0,0.3453015959998993
1,cN2,93.5,right,left,0,0.3075548760000402
1,dF1,88.5,left,right,0,0.3454157730000134
1,dN1,92.5,right,left,0,0.2304106960000354
1,dF1,88.0,left,left,1,0.3842477489999965
2,dF1,89.0,left,left,1,0.383772092000072
1,dN1,93.0,right,right,1,0.4607256110000435
2,dF1,89.5,left,right,0,0.4611973099999886
2,uN1,90.0,vertical,left,0,0.4605120559999705
2,dF1,89.0,left,left,1,0.2688174719999097
2,uF1,90.0,vertical,left,0,0.2691109029999552
1,dN1,92.5,right,left,0,0.2687435039999855
1,uN1,95.5,right,left,0,0.3073361760000353
2,dF1,89.5,left,left,1,0.2686047459999372
2,cN2,90.0,vertical,left,0,0.3454731859999356
1,dF1,88.5,left,left,1,0.422258065999813
1,cN2,94.0,right,left,0,0.3453777319998608
2,uN1,90.0,vertical,left,0,0.2687812920000852
1,dF1,89.0,left,left,1,0.2690490279999267
2,uF1,90.0,vertical,left,0,0.1923643640000137
2,uN1,90.0,vertical,left,0,0.1153993069999615
2,dF1,90.0,vertical,left,0,0.1925040129999616
2,dN1,90.0,vertical,left,0,0.2686280810000881
1,uF1,90.0,vertical,left,0,0.2306548530000327
2,cN2,90.0,vertical,left,0,0.1538664429999699
2,uN1,90.0,vertical,left,0,0.4227802600000814
1,uF1,90.0,vertical,right,0,0.4222210679999989
2,uF1,90.0,vertical,left,0,0.4224478920000365
2,uF1,90.0,vertical,left,0,0.3456946700000572
1,cN2,94.5,right,left,0,0.1918730499999128
1,dN1,93.0,right,left,0,0.614202806999856
1,dF1,89.5,left,left,1,0.4224974189999102
2,uF1,90.0,vertical,left,0,0.5375937139999678
1,cN2,95.0,right,right,1,0.7289069179998933
1,uF1,90.0,vertical,right,0,0.4611221659999956
2,cN2,90.0,vertical,left,0,1.304687953999974
1,cN2,94.5,right,right,1,0.7293383070000345
1,uN1,96.0,right,right,1,4.798953536999989
2,dF1,90.0,vertical,right,0,0.7301146580000477
2,dN1,90.0,vertical,left,0,1.688317508999944
1,cN2,94.0,right,right,1,0.5372817480001686
2,uN1,90.0,vertical,left,0,0.3843573609999567
2,dF1,90.0,vertical,left,0,0.6139007890001267
2,dF1,90.0,vertical,left,0,0.2303315219999149
2,dN1,90.0,vertical,left,0,0.192070719999947
2,uF1,90.0,vertical,left,0,0.3075760019999052
2,dF1,90.0,vertical,left,0,0.2303777079998781
2,dN1,90.0,vertical,left,0,0.07688209500020093
1,dF1,90.0,vertical,left,0,0.1922095630000058
2,dN1,90.0,vertical,left,0,0.2305443049999667
2,cN2,90.0,vertical,left,0,2.571599745999947
2,cN2,90.0,vertical,left,0,0.230760729000167
1,uF1,90.0,vertical,left,0,0.5372745239999404
1,dF1,90.0,vertical,left,0,1.228177024999923
2,uF1,90.0,vertical,left,0,1.727007775999937
2,dF1,90.0,vertical,left,0,0.3456890790000671
2,dN1,90.0,vertical,left,0,0.1919936080000753
2,cN2,90.0,vertical,left,0,0.2304988000000776
1,uF1,90.0,vertical,left,0,0.1537463800000296
2,cN2,90.0,vertical,left,0,0.1539371399999254
1,dF1,90.0,vertical,left,0,0.1919006480000007
1,dF1,90.0,vertical,left,0,0.2689849230000618
1,uN1,95.5,right,left,0,0.2302897029999258
2,uN1,90.0,vertical,left,0,0.1538298339999074
2,cN2,90.0,vertical,left,0,0.1537705959999585
2,cN2,90.0,vertical,left,0,0.03859358800013979
2,uN1,90.0,vertical,left,0,0.1151930810001431
1,cN2,93.5,right,left,0,0.1535343450000255
1,uF1,90.0,vertical,left,0,0.268780549999974
1,uF1,90.0,vertical,left,0,0.30756283300002
1,dN1,93.5,right,left,0,0.1918913690001318
2,dF1,90.0,vertical,left,0,0.7291486469998745
2,dF1,90.0,vertical,left,0,0.2302681369999391
2,uF1,90.0,vertical,left,0,0.3069872710000254
2,uN1,90.0,vertical,left,0,0.2310662429999866
2,uN1,90.0,vertical,left,0,0.3070596879999812
1,uN1,96.0,right,left,0,0.1535448730001008
1,cN2,94.0,right,left,0,0.3072690660001172
1,dN1,94.0,right,left,0,0.2304547969999931
1,dN1,94.5,right,right,1,0.4222040270001344
2,dF1,90.0,vertical,left,0,2.110088038999947
1,cN2,94.5,right,right,1,0.4607388309998441
2,cN2,90.0,vertical,right,0,0.3457074099999318
1,dF1,90.0,vertical,right,0,0.8440787680001449
2,uN1,90.0,vertical,left,0,0.4228116130000217
2,uN1,90.0,vertical,right,0,0.5372008039998946
2,uN1,90.0,vertical,left,0,0.3451968130000296
1,dN1,94.0,right,right,1,0.8828545909998411
1,uF1,90.0,vertical,right,0,0.1922468109999045
2,dF1,90.0,vertical,left,0,0.3456820009998864
2,cN2,90.0,vertical,left,0,0.2303836359999423
2,dN1,90.0,vertical,left,0,0.2305691250001018
1,uN1,96.5,right,left,0,0.2303421700000854
2,dN1,90.0,vertical,right,0,0.3459080400000403
2,dF2,80.0,left,left,1,0.460385
1,dN2,105.0,right,right,1,0.307611
2,uF2,80.0,left,left,1,0.192051
1,uN2,105.0,right,right,1,0.192057
1,uN2,103.0,right,right,1,0.19174
2,uF2,82.0,left,left,1,0.193739
2,cF2,80.0,left,left,1,1.07398
1,uN2,101.0,right,right,1,0.153755
1,dF2,105.0,right,right,1,0.307114
1,dF2,103.0,right,right,1,0.192111
2,cF2,82.0,left,left,1,0.307512
1,dN2,103.0,right,right,1,0.115377
1,uF2,105.0,right,right,1,0.192214
1,cF2,105.0,right,right,1,0.192321
1,dN2,101.0,right,right,1,0.153433
1,dF2,101.0,right,right,1,0.153878
2,cF2,84.0,left,right,0,0.115609
2,dF2,82.0,left,left,1,0.345923
2,dF2,84.0,left,left,1,0.269128
2,uF2,84.0,left,left,1,0.230496
1,cF2,103.0,right,right,1,0.307452
1,dF2,99.0,right,right,1,0.4227
1,dN2,99.0,right,right,1,8.8467
2,uF2,86.0,left,left,1,0.230679
2,dF2,86.0,left,left,1,0.384006
2,dF2,88.0,left,left,1,0.230645
1,uF2,103.0,right,right,1,0.307227
2,dN2,80.0,left,left,1,0.269003
2,uN2,80.0,left,left,1,0.268748
1,cF2,101.0,right,right,1,0.192018
2,uN2,82.0,left,left,1,0.230498
1,dF2,97.0,right,right,1,0.498948
1,cF2,99.0,right,right,1,0.268633
1,uF2,101.0,right,right,1,0.230259
2,uF2,88.0,left,left,1,0.422299
1,uN2,99.0,right,right,1,0.537324
2,uN2,84.0,left,left,1,0.191756
2,dF2,90.0,vertical,right,0,0.920609
2,cF2,83.0,left,right,0,0.268929
2,dN2,82.0,left,left,1,0.269017
1,cF2,97.0,right,right,1,0.576146
2,uF2,90.0,vertical,right,0,0.805777
1,uN2,97.0,right,right,1,0.306992
2,cF2,82.0,left,left,1,0.461197
1,dF2,95.0,right,right,1,0.345493
1,dN2,97.0,right,right,1,0.192246
2,dF2,90.0,vertical,right,0,0.345529
1,uN2,95.0,right,right,1,0.191937
2,dF2,90.0,vertical,left,0,0.383644
2,cF2,82.5,left,left,1,0.3839
2,dF2,90.0,vertical,left,0,0.383752
1,cF2,95.0,right,right,1,0.383951
2,uN2,86.0,left,left,1,0.307275
2,uF2,90.0,vertical,left,0,0.306976
2,dN2,84.0,left,right,0,0.652574
