StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,uC,105.0,right,right,1,0.9597051259479485
1,dC,105.0,right,right,1,0.5758924980182201
2,uC,80.0,left,left,1,0.2688967760186642
2,dC,80.0,left,right,0,0.9214720849995501
2,dC,78.0,left,left,1,1.419624643982388
2,cN1,80.0,left,left,1,0.9216039190068841
1,cC,105.0,right,right,1,0.9973102789954282
2,dC,79.0,left,left,1,0.9596959070186131
1,dC,103.0,right,right,1,0.8061906010261737
2,cN1,82.0,left,left,1,0.4223921310040168
2,cC,80.0,left,right,0,0.4223158719833009
1,cC,103.0,right,right,1,0.6528072620276362
2,uC,82.0,left,right,0,0.4609785180073231
1,uC,103.0,right,right,1,0.4602860959712416
1,cN1,105.0,right,right,1,0.4607885290170088
1,cN1,103.0,right,right,1,0.4986868719570339
2,cC,78.0,left,left,1,0.5373170970124193
1,uC,101.0,right,right,1,0.7292506879894063
2,cC,79.0,left,left,1,0.4605437180143781
2,cN1,84.0,left,left,1,0.3842688939766958
1,cC,101.0,right,right,1,0.4606135649955831
2,cC,80.0,left,left,1,0.3842594510060735
2,cC,81.0,left,left,1,0.5986676599713974
2,cF1,80.0,left,left,1,0.2688624130096287
1,cN1,101.0,right,right,1,1.114167288993485
1,cN1,99.0,right,right,1,0.6911913629737683
2,cF1,82.0,left,left,1,0.653002628008835
1,uC,99.0,right,right,1,0.652729642984923
2,uC,81.0,left,left,1,0.4996764449751936
1,cF1,105.0,right,right,1,0.3840066129923798
1,cC,99.0,right,right,1,0.6142243960057385
2,uC,82.0,left,left,1,0.4992122609983198
2,dC,80.0,left,left,1,0.5370106250047684
2,cC,82.0,left,left,1,0.3068391080014408
1,uC,97.0,right,right,1,0.3070429780054837
1,cN1,97.0,right,right,1,0.5759025970473886
1,uC,95.0,right,right,1,0.3456560290069319
1,cF1,103.0,right,right,1,0.3838507679756731
1,uC,93.0,right,left,0,1.534725808014628
2,cN1,86.0,left,left,1,0.3073376609827392
1,dC,101.0,right,right,1,0.3840806970256381
2,uC,83.0,left,right,0,0.6136396190267988
1,dC,99.0,right,right,1,0.3839637230266817
1,cC,97.0,right,right,1,0.3459356650128029
1,dC,97.0,right,right,1,0.3843101249658503
1,cF1,101.0,right,right,1,0.4233477669768035
2,dC,81.0,left,left,1,1.881285955023486
2,dC,82.0,left,right,0,1.611570214969106
1,cC,95.0,right,left,0,0.8446978359716013
2,dC,81.5,left,left,1,0.3454406610107981
2,cN1,88.0,left,left,1,0.3453703480190597
1,cF1,99.0,right,right,1,0.8441369049833156
2,cF1,84.0,left,left,1,0.7295794269884937
2,uC,82.5,left,left,1,0.4607348500285298
1,cC,96.0,right,left,0,0.5753771380404942
1,cC,97.0,right,left,0,0.4601213849964552
1,uC,94.0,right,left,0,1.457809511048254
1,cN1,95.0,right,right,1,0.6526763649890199
1,uC,95.0,right,right,1,0.3451436280156486
2,uC,83.0,left,left,1,0.6520276010269299
2,cF1,86.0,left,left,1,0.4994588100234978
1,cC,98.0,right,right,1,1.189200702996459
1,cF1,97.0,right,right,1,0.5221710549667478
1,uC,94.5,right,right,1,1.30478809599299
1,cC,97.5,right,right,1,0.5000889579532668
2,uC,83.5,left,left,1,0.537201193976216
1,dC,95.0,right,right,1,0.9974979679682292
2,cN1,90.0,vertical,left,0,0.4991036590072326
1,cF1,95.0,right,left,0,1.535582915996201
2,cF1,88.0,left,left,1,0.4220575339859352
2,uC,84.0,left,left,1,0.4601086850161664
2,cC,83.0,left,left,1,0.3458071720087901
2,uC,84.5,left,left,1,0.384317347954493
1,cF1,96.0,right,left,0,0.6138647580519319
1,uC,94.0,right,right,1,0.5760438339784741
2,dC,82.0,left,left,1,0.7677878479589708
2,cC,84.0,left,right,0,0.7678327370085754
2,uC,85.0,left,left,1,0.6908913149964064
2,cN1,90.0,vertical,right,0,0.6526490679825656
2,cF1,90.0,vertical,left,0,0.4604455809458159
1,dC,93.0,right,right,1,0.6522033730288967
2,cN1,90.0,vertical,left,0,0.3837295980192721
2,cN1,90.0,vertical,left,0,0.3283177159610204
1,cF1,97.0,right,right,1,0.4222569609992206
1,dC,91.0,right,left,0,0.4993825959973037
1,cC,97.0,right,right,1,0.4229243359877728
2,cN1,90.0,vertical,left,0,0.3456034879782237
1,dC,92.0,right,left,0,0.7683629120001569
1,uC,93.5,right,right,1,1.11325311800465
2,cC,83.5,left,left,1,0.4220008520060219
2,cN1,90.0,vertical,left,0,0.3072318049962632
1,uC,93.0,right,right,1,0.7290449000429362
2,cC,84.0,left,left,1,0.3836551060085185
2,cF1,90.0,vertical,left,0,0.4605671479948796
1,cC,96.5,right,left,0,0.3840429889969528
1,cF1,96.5,right,right,1,1.227597797987983
1,uC,92.5,right,left,0,0.7673694610130042
1,uC,93.0,right,right,1,0.4224651699769311
1,cN1,93.0,right,right,1,0.460678867995739
2,cC,84.5,left,left,1,0.6904361650231294
2,cC,85.0,left,left,1,0.3837969610467553
2,dC,82.5,left,left,1,0.3068076900090091
1,cC,97.0,right,right,1,0.3457871289574541
2,cF1,90.0,vertical,left,0,0.2689392270403914
2,cF1,90.0,vertical,left,0,0.3072590659721754
1,uC,92.5,right,right,1,0.4608958640019409
2,cC,85.5,left,left,1,0.8440295350155793
2,dC,83.0,left,right,0,0.8828879970242269
1,cF1,96.0,right,right,1,0.384214100020472
2,cF1,90.0,vertical,left,0,0.9977705979836173
1,cN1,91.0,right,right,1,0.9596743900328875
2,dC,82.5,left,left,1,0.4985447570215911
1,uC,92.0,right,right,1,0.4607694650185294
1,cN1,89.0,left,left,1,0.7289662720286287
2,uC,85.5,left,left,1,0.4608446669881232
2,cC,86.0,left,left,1,0.5755944710108452
1,cN1,91.0,right,left,0,0.9204447580268607
2,cF1,90.0,vertical,right,0,0.4985353039810434
2,cC,86.5,left,left,1,0.5368310770136304
2,uC,86.0,left,left,1,0.767692363995593
2,dC,83.0,left,left,1,0.4990183619665913
2,cF1,90.0,vertical,left,0,1.228165434964467
1,cC,96.5,right,right,1,0.3455362829845399
1,cC,96.0,right,right,1,0.3290751400054432
1,dC,93.0,right,right,1,0.307214169006329
1,cF1,95.5,right,right,1,0.3452452860074118
1,cF1,95.0,right,right,1,0.3450492440024391
2,cF1,90.0,vertical,right,0,0.9595317890052684
2,cC,87.0,left,left,1,0.3455207269871607
1,cF1,94.5,right,right,1,0.306795486016199
2,cN1,90.0,vertical,left,0,0.3458796729682945
1,cF1,94.0,right,right,1,0.3075284459628165
1,cC,95.5,right,right,1,0.3453049969975837
1,dC,92.5,right,right,1,0.5380386220058426
1,dC,92.0,right,right,1,1.189769902033731
2,uC,86.5,left,left,1,0.3837290430092253
2,cN1,90.0,vertical,right,0,0.8451856999890879
2,cF1,90.0,vertical,left,0,0.3451792990090325
2,cN1,90.0,vertical,right,0,0.345596953004133
2,dC,83.5,left,left,1,1.343153952970169
2,dC,84.0,left,left,1,0.6526227289577946
2,dC,84.5,left,left,1,0.4988965829834342
1,cN1,92.0,right,right,1,0.4996680759941228
2,cN1,90.0,vertical,right,0,0.5756908149924129
2,cN1,90.0,vertical,right,0,0.499298123002518
2,dC,85.0,left,right,0,0.8832351659657434
1,cC,95.0,right,right,1,0.4601771970046684
2,cN1,90.0,vertical,right,0,0.3837289810180664
2,dC,84.5,left,left,1,2.072121834964491
1,dC,91.5,right,right,1,0.537138877029065
1,dC,91.0,right,right,1,0.3455186929786578
2,cC,87.5,left,right,0,0.4224223559722304
1,dC,90.5,right,right,1,1.3428793210187
1,dC,90.0,vertical,right,0,0.537484240019694
2,uC,87.0,left,left,1,0.4606713479734026
2,cC,87.0,left,right,0,1.995569592982065
2,uC,87.5,left,right,0,0.5372211270150729
1,cF1,93.5,right,right,1,0.4225091540138237
2,cF1,90.0,vertical,right,0,0.3072161999880336
2,dC,85.0,left,left,1,0.6520096670137718
1,cF1,93.0,right,right,1,0.9209510509972461
2,dC,85.5,left,right,0,0.4603745660278946
1,dC,90.0,vertical,right,0,0.3837244750466198
2,cF1,90.0,vertical,right,0,0.2302352759870701
2,cC,86.5,left,left,1,0.4606770839891396
2,uC,87.0,left,left,1,0.4609557259827852
2,cN1,90.0,vertical,right,0,0.4222827369812876
1,dC,90.0,vertical,right,0,0.4229551600292325
1,cF1,92.5,right,right,1,0.3072860739775933
1,cN1,91.0,right,right,1,1.266596611996647
1,uC,91.5,right,right,1,0.4610691929701716
1,uC,91.0,right,right,1,0.2685838370234706
1,cN1,90.0,vertical,right,0,0.306949780031573
1,cN1,90.0,vertical,right,0,0.3069627410150133
2,dC,85.0,left,right,0,0.3454846430104226
1,dC,90.0,vertical,right,0,0.8826531649683602
2,cN1,90.0,vertical,right,0,0.4222969110123813
1,cC,94.5,right,right,1,0.3072063769795932
2,cN1,90.0,vertical,right,0,0.4991738289827481
1,cN1,90.0,vertical,right,0,0.2685721710440703
2,uC,87.5,left,right,0,0.3455497359973378
1,uC,90.5,right,right,1,0.34548811201239
2,dC,84.5,left,right,0,0.3454510989831761
1,cN1,90.0,vertical,right,0,0.3839226440177299
2,uC,87.0,left,left,1,1.57337285898393
1,cC,94.0,right,right,1,0.3453174660098739
1,cN1,90.0,vertical,right,0,0.3843387499800883
1,cC,93.5,right,right,1,0.191955789050553
2,dC,84.0,left,left,1,0.4991806019679643
1,dC,90.0,vertical,right,0,0.3841611949610524
2,cF1,90.0,vertical,right,0,0.499320806004107
2,cF1,90.0,vertical,right,0,0.5384709649952129
2,cC,87.0,left,left,1,0.5765402329852805
2,dC,84.5,left,left,1,0.6527494940091856
1,dC,90.0,vertical,right,0,0.345525955024641
1,cF1,92.0,right,right,1,0.3453957699821331
2,uC,87.5,left,left,1,0.8443774560000747
1,cF1,91.5,right,right,1,0.2690790129709058
1,cN1,90.0,vertical,right,0,0.4227384590194561
1,dC,90.0,vertical,right,0,0.2690823980374262
1,cN1,90.0,vertical,right,0,0.3453201100346632
2,uC,88.0,left,right,0,0.2686013949569315
1,cN1,90.0,vertical,right,0,0.2684680930105969
2,cF1,90.0,vertical,right,0,0.3837885789689608
2,dC,85.0,left,right,0,0.3453240319504403
2,cC,87.5,left,right,0,0.3072978610289283
1,dC,90.0,vertical,right,0,0.1537110270000994
2,cN1,90.0,vertical,right,0,0.2302446929970756
1,cN1,90.0,vertical,right,0,0.5757625489495695
1,uC,90.0,vertical,right,0,0.2689162459573708
2,cC,87.0,left,right,0,0.9597960489918478
1,cF1,91.0,right,left,0,1.45790824299911
1,cC,93.0,right,right,1,0.2301935110008344
2,uC,87.5,left,right,0,0.3842118530301377
2,cF1,90.0,vertical,right,0,0.4221417380031198
2,cN1,90.0,vertical,right,0,0.3840320019517094
1,cN1,90.0,vertical,right,0,0.2687746779993176
1,cN1,90.0,vertical,right,0,0.2304390780045651
1,cC,92.5,right,right,1,0.4601183089544065
1,uC,90.0,vertical,right,0,0.2688937399652787
2,cC,86.5,left,right,0,0.2305377600132488
2,cF1,90.0,vertical,right,0,0.4991219990188256
1,cC,92.0,right,right,1,0.3070347139728256
2,dC,84.5,left,left,1,1.266107101982925
1,cC,91.5,right,right,1,1.036206533957738
2,cC,86.0,left,left,1,0.3840931919985451
1,cN1,90.0,vertical,left,0,0.3067826129845344
1,cC,91.0,right,left,0,0.6527725160121918
1,uC,90.0,vertical,left,0,0.9207976289908402
1,cN1,90.0,vertical,left,0,0.8435322780278511
2,cF1,90.0,vertical,left,0,0.3076572470017709
1,uC,90.0,vertical,left,0,0.2687099439790472
2,uC,87.0,left,left,1,0.2304751119809225
2,uC,87.5,left,left,1,0.2690004609758034
1,uC,90.0,vertical,left,0,0.0770253969822079
2,cF1,90.0,vertical,left,0,0.7680656470474787
1,cF1,91.5,right,left,0,1.073739266954362
2,cF1,90.0,vertical,left,0,1.151018920994829
1,cF1,92.0,right,right,1,0.3842184550012462
1,cF1,91.5,right,right,1,0.3455358379869722
2,cN1,90.0,vertical,left,0,0.3837855749879964
2,cC,86.5,left,left,1,0.307028402981814
1,cF1,91.0,right,left,0,0.3838122579618357
1,dC,90.0,vertical,right,0,0.4603299379814416
2,uC,88.0,left,left,1,0.3837390279513784
2,cN1,90.0,vertical,right,0,0.4226339849992655
2,cF1,90.0,vertical,right,0,0.3840992150362581
1,dC,90.0,vertical,right,0,0.3837256669648923
1,cF1,91.5,right,right,1,0.2307901600142941
2,cN1,90.0,vertical,right,0,0.8059801600174978
1,uF1,105.0,right,right,1,1.382217893959023
2,dF1,80.0,left,left,1,0.5378101050155237
1,cN2,105.0,right,right,1,0.3454450169811025
1,dF1,105.0,right,right,1,0.3838353150058538
1,uN1,105.0,right,right,1,0.6920362789533101
2,dF1,82.0,left,left,1,0.9988392280065455
1,cN2,103.0,right,right,1,0.3072826660354622
1,cN2,101.0,right,right,1,0.2692822929820977
1,dF1,103.0,right,right,1,0.4606504240073264
2,uN1,80.0,left,left,1,0.5756929389899597
1,uN1,103.0,right,right,1,0.4608327519963495
1,dN1,105.0,right,left,0,3.185185498034116
2,uN1,82.0,left,left,1,0.3839175569592044
2,uN1,84.0,left,left,1,0.3834597469540313
1,dF1,101.0,right,right,1,0.9603483129758388
2,dF1,84.0,left,left,1,0.4610363359679468
1,dF1,99.0,right,right,1,0.6911386350402609
2,cN2,80.0,left,left,1,0.3456226380076259
2,uF1,80.0,left,left,1,0.3459275880013593
2,cN2,82.0,left,left,1,0.3075162320164964
1,uN1,101.0,right,right,1,0.4988146490068175
2,uN1,86.0,left,right,0,0.4604952280060388
1,uF1,103.0,right,right,1,0.460645834042225
2,uN1,85.0,left,right,0,0.4608755419612862
1,dN1,107.0,right,right,1,0.5375987860024907
2,cN2,84.0,left,left,1,0.3455809889710508
1,dN1,106.0,right,right,1,0.4225650129956193
2,cN2,86.0,left,left,1,0.3839479019516148
1,uN1,99.0,right,right,1,0.4234763539861888
2,cN2,88.0,left,left,1,0.3455269850092009
2,uF1,82.0,left,left,1,0.2692869810271077
1,dN1,105.0,right,right,1,0.691358178970404
2,dF1,86.0,left,left,1,0.34563227603212
2,dN1,80.0,left,left,1,0.3074497639900073
2,uF1,84.0,left,left,1,0.3841088320477866
1,dN1,104.0,right,right,1,0.4222220430383459
2,uF1,86.0,left,left,1,0.422504956019111
2,dF1,88.0,left,left,1,0.3453750209882855
2,dF1,90.0,vertical,left,0,0.3072361370432191
1,dF1,97.0,right,right,1,0.3839119650074281
2,dN1,82.0,left,left,1,0.4610198840382509
1,uN1,97.0,right,right,1,0.6528948710183613
1,uN1,95.0,right,left,0,0.8065525499987416
1,cN2,99.0,right,right,1,0.4607749449787661
2,dF1,90.0,vertical,left,0,0.4230851760366932
1,uF1,101.0,right,right,1,0.5760457389988005
1,uF1,99.0,right,right,1,0.423691519012209
2,uF1,88.0,left,left,1,0.7674587410292588
1,uN1,96.0,right,left,0,0.4222986829699948
1,cN2,97.0,right,right,1,0.4223997990484349
1,uF1,97.0,right,right,1,0.4993498419644311
2,dN1,84.0,left,left,1,0.4221554440446198
2,dN1,86.0,left,right,0,1.574241438996978
2,uF1,90.0,vertical,right,0,0.8840344259515405
1,dN1,103.0,right,right,1,0.3073422760353424
2,dN1,85.0,left,left,1,0.9989734510309063
1,dF1,95.0,right,right,1,0.345892776036635
2,uF1,90.0,vertical,left,0,0.691115981026087
2,uN1,84.0,left,right,0,0.4228365459712222
2,cN2,90.0,vertical,right,0,0.6138997890520841
1,dF1,93.0,right,left,0,0.691024883009959
2,cN2,90.0,vertical,right,0,0.4994449139921926
1,dN1,102.0,right,right,1,0.6527397389872931
1,cN2,95.0,right,right,1,0.3840722859604284
1,dN1,101.0,right,right,1,0.2688208260224201
1,cN2,93.0,right,right,1,0.2301700229872949
1,uF1,95.0,right,left,0,0.6908796749776229
1,dF1,94.0,right,right,1,0.3462227190029807
2,uN1,83.0,left,left,1,0.3456276190117933
2,uF1,90.0,vertical,right,0,0.5759304880048148
1,dN1,100.0,right,right,1,0.5762331919977441
1,cN2,91.0,right,right,1,1.036364044004586
2,uF1,90.0,vertical,left,0,0.613971609971486
1,cN2,89.0,left,left,1,0.7677946300245821
