StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,uC,105.0,right,right,1,0.5377576059981948
2,dC,80.0,left,left,1,0.6146278150008584
1,cC,105.0,right,right,1,0.7294144309998956
2,dC,82.0,left,left,1,0.460580374001438
2,dC,84.0,left,left,1,0.6143167789996369
1,uC,103.0,right,right,1,0.3456446669988509
1,uC,101.0,right,right,1,0.5378546430001734
1,dC,105.0,right,right,1,0.3839154430024792
2,dC,86.0,left,left,1,0.4994318440003553
2,uC,80.0,left,left,1,0.4226242900003854
2,cC,80.0,left,left,1,2.380850227000337
2,cC,82.0,left,left,1,0.9599175340008514
2,uC,82.0,left,left,1,0.6142561060005391
1,uC,99.0,right,right,1,0.4231345679982041
2,cC,84.0,left,left,1,0.6147755989986763
2,dC,88.0,left,left,1,0.7680131099987193
2,cC,86.0,left,left,1,0.6523205470002722
2,cC,88.0,left,left,1,0.3841909680013487
1,dC,103.0,right,right,1,0.6524754210004176
2,dC,90.0,vertical,left,0,1.189538262999122
2,cC,90.0,vertical,left,0,1.727384068999527
1,uC,97.0,right,right,1,0.8829616270013503
2,cC,90.0,vertical,left,0,0.4221416439977475
1,cC,103.0,right,right,1,0.4615519119979581
2,cC,90.0,vertical,left,0,0.921821287000057
2,dC,90.0,vertical,left,0,0.7674767899989092
1,dC,101.0,right,right,1,0.5758005200004845
2,uC,84.0,left,left,1,0.4609529699991981
2,dC,90.0,vertical,left,0,0.6911458750000747
1,dC,99.0,right,right,1,0.3457491190019937
1,cC,101.0,right,left,0,0.5373869390023174
1,cC,102.0,right,right,1,0.4986682409980858
2,cC,90.0,vertical,left,0,0.806381065001915
1,dC,97.0,right,right,1,0.4987961939987144
1,cC,101.0,right,right,1,3.876096555002732
1,uC,95.0,right,right,1,3.377206918998127
1,cC,100.0,right,left,0,1.726855372999125
1,dC,95.0,right,right,1,0.3075490890005312
1,uC,93.0,right,right,1,0.383928596998885
2,cC,90.0,vertical,left,0,0.5369468229982886
1,dC,93.0,right,left,0,1.574621514999308
1,dC,94.0,right,left,0,2.110403779002809
2,uC,86.0,left,left,1,0.6142903239997395
1,uC,91.0,right,right,1,0.9985772260006343
1,cC,100.5,right,left,0,0.9211736469987954
1,cC,101.0,right,left,0,1.612273087001086
2,cC,90.0,vertical,left,0,1.574367725002958
2,uC,88.0,left,left,1,1.22819834099937
1,dC,95.0,right,right,1,1.074190819999785
1,uC,89.0,left,left,1,0.6910348210003576
1,dC,94.5,right,left,0,0.8823341589995835
1,uC,91.0,right,left,0,1.458042554000713
1,uC,92.0,right,left,0,2.379241394999553
2,dC,90.0,vertical,right,0,1.881323776997306
2,dC,90.0,vertical,right,0,0.9982557829971483
2,cC,90.0,vertical,left,0,1.458973046002939
2,uC,90.0,vertical,left,0,1.41968990299938
2,dC,90.0,vertical,left,0,0.8831501380009286
1,dC,95.0,right,right,1,0.3458925779996207
2,uC,90.0,vertical,left,0,0.7298966289999953
1,uC,93.0,right,left,0,1.343066722001822
2,dC,90.0,vertical,right,0,1.190890724999917
2,uC,90.0,vertical,left,0,1.458778656000504
1,uC,94.0,right,right,1,3.761121972998808
1,cC,101.5,right,right,1,1.304850887998327
1,dC,94.5,right,right,1,1.381641930001933
1,uC,93.5,right,right,1,0.6529744149993348
1,cC,101.0,right,right,1,3.340140462001727
2,uC,90.0,vertical,left,0,2.647881133001647
2,uC,90.0,vertical,left,0,0.9209398299972236
2,uC,90.0,vertical,left,0,0.8442966490001709
1,uC,93.0,right,right,1,2.264887248999003
1,uC,92.5,right,right,1,0.576349360999302
2,cC,90.0,vertical,left,0,0.4604314829994109
1,dC,94.0,right,right,1,0.6523689640016528
2,cC,90.0,vertical,left,0,1.497247456998593
1,cC,100.5,right,left,0,1.113250655998854
2,uC,90.0,vertical,left,0,0.7296808560022328
2,uC,90.0,vertical,left,0,0.6906637270003557
1,dC,93.5,right,left,0,1.534996976999537
2,dC,90.0,vertical,left,0,1.151971891998983
2,uC,90.0,vertical,left,0,2.226262609001424
1,cC,101.0,right,right,1,1.304866556998604
1,cC,100.5,right,left,0,1.266733512002247
2,uC,90.0,vertical,left,0,1.036592132000806
2,uC,90.0,vertical,left,0,0.8451808259997051
1,uC,92.0,right,left,0,1.841470011000638
1,cC,101.0,right,right,1,2.802241533001506
2,cC,90.0,vertical,right,0,2.072113531998184
2,cC,90.0,vertical,left,0,0.8442713990007178
1,uC,92.5,right,left,0,0.9595615619982709
1,uC,93.0,right,left,0,1.688892269001371
2,dC,90.0,vertical,left,0,0.9210605930020392
1,cC,100.5,right,right,1,1.306144903999666
2,cC,90.0,vertical,left,0,0.6145504089981841
2,uC,90.0,vertical,left,0,0.882451551999111
2,dC,90.0,vertical,left,0,0.8061166379993665
1,cC,100.0,right,right,1,0.8444378759995743
1,dC,94.0,right,right,1,0.9593485429977591
1,cC,99.5,right,left,0,1.458515242000431
1,cC,100.0,right,right,1,0.8455020490000607
2,uC,90.0,vertical,left,0,0.6907567909984209
1,cC,99.5,right,left,0,3.224302547998377
2,dC,90.0,vertical,left,0,0.6523767019971274
1,cC,100.0,right,right,1,1.075021366999863
2,uC,90.0,vertical,left,0,1.381724104998284
2,dC,90.0,vertical,right,0,1.34413925500121
1,uC,93.5,right,right,1,3.416685827996844
1,dC,93.5,right,left,0,2.302803160000622
1,cC,99.5,right,right,1,1.803973154001142
2,uC,90.0,vertical,left,0,1.113270379999449
2,dC,90.0,vertical,left,0,0.9981622560007963
1,dC,94.0,right,right,1,0.7682254829996964
2,dC,90.0,vertical,right,0,1.11414872900059
2,cC,90.0,vertical,left,0,0.7297689749975689
2,cC,90.0,vertical,right,0,1.459225229002186
1,uC,93.0,right,right,1,2.533453690997703
2,cC,90.0,vertical,left,0,2.225716322998778
2,dC,90.0,vertical,right,0,4.605834066998796
1,uC,92.5,right,right,1,0.9599215349990118
2,dC,90.0,vertical,left,0,0.7681415509978251
1,dC,93.5,right,left,0,2.301885346001654
1,uC,92.0,right,right,1,9.90092109699981
2,cC,90.0,vertical,right,0,2.187530128001526
1,cC,99.0,right,right,1,3.223966551999183
2,uC,90.0,vertical,left,0,0.9595893009973224
2,dC,90.0,vertical,left,0,0.8067280700015544
1,dC,94.0,right,left,0,1.113008148997324
1,uC,91.5,right,left,0,0.5760115899975062
2,cC,90.0,vertical,left,0,0.6914933910011314
1,dC,94.5,right,left,0,0.8060151249992487
2,dC,90.0,vertical,left,0,1.496691853997618
1,dC,95.0,right,right,1,0.5003106160002062
2,uC,90.0,vertical,left,0,0.5762515170026745
2,dC,90.0,vertical,left,0,0.9594372899991868
2,dC,90.0,vertical,left,0,0.9596705010008009
1,cC,98.5,right,left,0,1.22845300300105
2,uC,90.0,vertical,left,0,1.267179912996653
1,dC,94.5,right,right,1,0.6141752559997258
2,cC,90.0,vertical,left,0,0.6520802859995456
1,cC,99.0,right,left,0,1.727490815999772
2,uC,90.0,vertical,left,0,1.190206769002543
2,cC,90.0,vertical,left,0,0.7684820769973157
2,uC,90.0,vertical,left,0,1.457920296001248
2,cC,90.0,vertical,right,0,1.497401533997618
1,dC,94.0,right,left,0,2.188843031999568
1,cC,99.5,right,left,0,1.382719733999693
1,dC,94.5,right,right,1,0.7675885899989225
1,dC,94.0,right,right,1,0.6143066009972245
1,uC,92.0,right,right,1,0.9221153300022706
2,cF1,80.0,left,left,1,2.149391438000748
1,cF1,105.0,right,right,1,0.5758811040013825
2,cF1,82.0,left,left,1,0.5759906389994285
1,cN1,105.0,right,right,1,0.6916172479996021
2,cF1,84.0,left,left,1,0.6521964430012304
2,cF1,86.0,left,left,1,1.113021799999842
1,cN1,103.0,right,right,1,1.189410590999614
2,cF1,88.0,left,left,1,0.7294150900015666
2,cF1,90.0,vertical,left,0,0.4994187180000154
2,cN1,80.0,left,left,1,0.4605258399988088
1,cN1,101.0,right,right,1,0.7680875080004625
1,cF1,103.0,right,right,1,0.8826231610000832
1,cN1,99.0,right,right,1,0.5372455640008411
1,cF1,101.0,right,right,1,0.6911487149991444
2,cN1,82.0,left,left,1,0.9975009219997446
1,cF1,99.0,right,right,1,0.6138989860010042
