StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,dC,80.0,left,left,1,1.266741103987442
1,uC,105.0,right,right,1,0.3078819570073392
1,uC,103.0,right,right,1,0.2687578010081779
1,cN1,105.0,right,right,1,0.1154230049869511
1,cF1,105.0,right,right,1,0.2684044610068668
2,uC,80.0,left,left,1,0.1918993010185659
1,cF1,103.0,right,right,1,0.2304049500089604
2,cC,80.0,left,left,1,0.1537844880076591
2,uC,82.0,left,left,1,1.381257452012505
2,cF1,80.0,left,left,1,0.3457117599900812
2,cC,82.0,left,left,1,0.2303906909946818
1,cC,105.0,right,right,1,0.1536503619863652
2,dC,82.0,left,left,1,0.2686492179927882
1,uC,101.0,right,right,1,0.2301871579838917
2,uC,84.0,left,left,1,0.2306370410078671
1,cC,103.0,right,right,1,0.1535904310003389
2,dC,84.0,left,left,1,0.6530950050218962
1,dC,105.0,right,right,1,0.1153644800069742
2,uC,86.0,left,left,1,0.3836029390222393
1,dC,103.0,right,right,1,0.1155522619956173
2,cC,84.0,left,left,1,0.2687440990121104
2,cC,86.0,left,left,1,0.3452912690117955
1,cC,101.0,right,right,1,0.3064446079952177
2,cC,88.0,left,right,0,0.7288072000083048
1,cC,99.0,right,right,1,0.2306304550147615
1,cN1,103.0,right,right,1,0.192117092985427
2,dC,86.0,left,left,1,0.8060173919948284
2,cC,87.0,left,left,1,0.8441951339773368
1,dC,101.0,right,right,1,0.154056123981718
1,cF1,101.0,right,right,1,0.1925062430091202
1,uC,99.0,right,right,1,0.2302386419905815
1,dC,99.0,right,right,1,0.3455088979972061
2,cN1,80.0,left,left,1,0.7289970720012207
2,cF1,82.0,left,right,0,0.0768732349970378
1,dC,97.0,right,right,1,0.2684308449970558
1,uC,97.0,right,right,1,0.1919736669806298
1,cF1,99.0,right,right,1,0.1920207149814814
1,cC,97.0,right,right,1,0.307199897011742
1,cC,95.0,right,right,1,0.07697604200802743
2,cN1,82.0,left,left,1,0.34472745101084
1,cC,93.0,right,right,1,0.1917562239977997
1,dC,95.0,right,right,1,0.1154034739884082
1,cF1,97.0,right,right,1,0.2686645279754885
2,cC,88.0,left,right,0,0.6903530639829114
2,cN1,84.0,left,left,1,0.9590852480032481
2,cF1,81.0,left,left,1,0.307115243980661
1,cC,91.0,right,left,0,0.767676952003967
1,cN1,101.0,right,right,1,0.1917569439974613
2,dC,88.0,left,right,0,0.3454574749921449
2,cC,87.5,left,right,0,0.2688188609899953
2,dC,87.0,left,right,0,0.2307844900060445
1,uC,95.0,right,right,1,0.1542501869844273
1,dC,93.0,right,right,1,0.2302557529765181
1,cF1,95.0,right,right,1,0.1151767320116051
1,dC,91.0,right,right,1,0.1536608439928386
1,cN1,99.0,right,right,1,0.3076640620129183
1,cN1,97.0,right,right,1,0.1151876960066147
1,cF1,93.0,right,right,1,0.1162896350142546
1,cN1,95.0,right,right,1,0.2688345470232889
2,uC,88.0,left,left,1,0.8058555719908327
2,cC,87.0,left,right,0,0.1151791229785886
1,dC,89.0,left,right,0,0.3073670279991347
2,uC,90.0,vertical,right,0,0.4605621469963808
2,uC,90.0,vertical,right,0,0.3451842190115713
1,cN1,93.0,right,right,1,0.4989940930099692
2,uC,90.0,vertical,right,0,0.49895121800364
1,uC,93.0,right,right,1,0.1152154199953657
2,uC,90.0,vertical,right,0,0.1152447689964902
1,cN1,91.0,right,right,1,0.4221740419743583
1,cC,92.0,right,right,1,0.1152170799905434
1,cC,91.0,right,right,1,0.2689727410033811
1,uC,91.0,right,right,1,0.4606068900029641
2,uC,90.0,vertical,right,0,0.3073757420061156
1,dC,88.0,left,right,0,0.3457137049990706
