StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,cC,105.0,right,right,1,0.3458415369968861
2,dC,80.0,left,right,0,0.6906438950099982
1,cC,103.0,right,right,1,0.3070401720469818
1,cC,101.0,right,right,1,0.6528137939749286
2,cC,80.0,left,right,0,1.151765290996991
1,uC,105.0,right,right,1,0.4994249629671685
2,uC,80.0,left,left,1,0.3071841689525172
1,uC,103.0,right,right,1,0.3071239480050281
2,dC,78.0,left,left,1,0.4225938169984147
1,cC,99.0,right,left,0,0.3458741140202619
1,cC,100.0,right,left,0,0.4229627860477194
1,dC,105.0,right,right,1,0.2687141459900886
2,cC,78.0,left,left,1,0.5377604060340673
2,dC,79.0,left,left,1,0.6525802210089751
2,cC,79.0,left,left,1,0.5764045280520804
2,dC,80.0,left,left,1,0.8075418340158649
2,dC,81.0,left,left,1,0.3838798989891075
2,dC,82.0,left,left,1,0.4607010569889098
1,uC,101.0,right,right,1,0.2686429080204107
1,dC,103.0,right,right,1,0.3456847640336491
1,uC,99.0,right,right,1,0.1922121469979174
1,uC,97.0,right,right,1,0.4989078249782324
2,cC,80.0,left,left,1,0.3841158029972576
1,uC,95.0,right,right,1,0.6145337570342235
2,dC,83.0,left,left,1,0.4224697799654678
1,uC,93.0,right,right,1,0.652395726996474
2,cC,81.0,left,left,1,0.6141199509729631
1,dC,101.0,right,right,1,0.3456836479599588
1,cC,101.0,right,right,1,1.229239806998521
1,dC,99.0,right,right,1,0.3071786650107242
1,cC,100.5,right,right,1,0.960624142026063
1,dC,97.0,right,right,1,0.2689720850321464
1,cC,100.0,right,left,0,0.5369968480081297
2,uC,82.0,left,left,1,0.3074706050101668
2,cC,82.0,left,left,1,0.3458638839656487
2,cC,83.0,left,left,1,0.3071423369692639
1,uC,91.0,right,left,0,0.3075290599954315
2,uC,84.0,left,left,1,0.2304470230010338
1,dC,95.0,right,right,1,0.269334323995281
2,uC,86.0,left,left,1,0.2688596160151064
1,cC,100.5,right,left,0,0.8447135569876991
2,uC,88.0,left,left,1,0.4995505230035633
2,cC,84.0,left,left,1,0.6910275859991089
1,cC,101.0,right,left,0,0.4223303180187941
2,dC,84.0,left,left,1,0.4992646459722891
2,cC,85.0,left,left,1,0.4993528219638392
2,uC,90.0,vertical,left,0,1.074693430040497
2,dC,85.0,left,left,1,0.4996091140201315
1,uC,92.0,right,left,0,0.6523729489999823
1,dC,93.0,right,right,1,0.383925920992624
