StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,cN1,80.0,left,left,1,0.6521620210000947
1,dC,105.0,right,right,1,0.2690431589999207
2,cN1,82.0,left,left,1,0.3837311260003844
2,uC,80.0,left,left,1,0.2304597330003162
1,uC,105.0,right,right,1,0.115228408999883
1,cC,105.0,right,right,1,0.07704039100008231
1,uC,103.0,right,right,1,0.6525095359997977
1,uC,101.0,right,right,1,0.0771373229999881
1,dC,103.0,right,right,1,0.1919796619999943
2,uC,82.0,left,left,1,0.4605709980000938
1,uC,99.0,right,right,1,0.1537992290000147
2,uC,84.0,left,left,1,0.2685616599997047
1,uC,97.0,right,right,1,0.2690723730001991
2,cC,80.0,left,left,1,0.2307635120000668
2,cC,82.0,left,left,1,0.2688171680001687
2,cN1,84.0,left,left,1,0.192093302000103
1,cC,103.0,right,right,1,0.1541369470000973
2,uC,86.0,left,left,1,0.3457105859997682
2,cF1,80.0,left,left,1,0.1536463239999648
2,cN1,86.0,left,left,1,0.1923359170000367
1,uC,95.0,right,right,1,0.2691436569998586
2,cC,84.0,left,left,1,0.4223322339998958
1,cC,101.0,right,right,1,0.2301805120000608
2,dC,80.0,left,left,1,0.2304486420002831
2,dC,82.0,left,left,1,0.3070074170000225
1,dC,101.0,right,right,1,0.1924784790003287
1,cC,99.0,right,right,1,0.1924314220000269
2,dC,84.0,left,left,1,0.4227383980000923
2,cF1,82.0,left,left,1,0.1537568060002741
1,uC,93.0,right,right,1,0.3071111780000138
2,cF1,84.0,left,left,1,0.1920999349999875
1,cC,97.0,right,right,1,0.2693353869999555
1,dC,99.0,right,right,1,0.153226266999809
2,cC,86.0,left,left,1,0.3071689120001793
2,cN1,88.0,left,left,1,0.1154877509998187
1,dC,97.0,right,right,1,0.1921353780003301
2,cC,88.0,left,left,1,0.3456743249998908
2,cF1,86.0,left,left,1,0.2687385069998527
2,cN1,90.0,vertical,left,0,0.3839055670000562
1,cN1,105.0,right,right,1,0.5374015190000136
1,cC,95.0,right,right,1,0.3453366230000938
1,cN1,103.0,right,right,1,0.1152367899999263
2,cC,90.0,vertical,right,0,0.728860227000041
1,cF1,105.0,right,right,1,0.2687103640000714
1,cF1,103.0,right,right,1,0.1153622320002796
2,cF1,88.0,left,left,1,0.6521765759998743
2,uC,88.0,left,left,1,0.844528309999987
2,cF1,90.0,vertical,right,0,0.6909314579997954
2,uC,90.0,vertical,right,0,0.6903986509996685
2,cN1,90.0,vertical,left,0,0.8063640010000199
1,cF1,101.0,right,right,1,0.3456823800001985
2,dC,86.0,left,left,1,0.2304315650003446
2,dC,88.0,left,left,1,0.5765318230000958
2,cC,90.0,vertical,right,0,0.4603706289999536
1,dC,95.0,right,right,1,1.496580524999899
2,cN1,90.0,vertical,right,0,0.537305562000256
1,cF1,99.0,right,right,1,0.1920046620002722
1,uC,91.0,right,right,1,0.230481958999917
2,cC,90.0,vertical,right,0,0.7679306380000526
1,cN1,101.0,right,right,1,0.1541233359998841
2,cN1,90.0,vertical,right,0,0.345587391999743
1,uC,89.0,left,right,0,1.612085708999984
2,cF1,90.0,vertical,left,0,0.460610011999961
1,cF1,97.0,right,right,1,0.1537720080000327
1,dC,93.0,right,right,1,0.4222210679999989
1,dC,91.0,right,right,1,0.5756479120000222
1,uC,88.0,left,right,0,0.3073298660001456
2,uC,90.0,vertical,right,0,0.1536125990000983
2,uC,90.0,vertical,right,0,0.1536817090000113
2,uC,90.0,vertical,right,0,0.1537594689998514
2,cF1,90.0,vertical,left,0,1.114046099000007
2,cC,90.0,vertical,left,0,0.2687814209998578
2,uC,90.0,vertical,right,0,0.2307177180000508
2,dC,90.0,vertical,left,0,0.4603603240002485
2,cC,90.0,vertical,right,0,0.4223616640001637
2,dC,90.0,vertical,right,0,0.1923012360002758
2,cF1,90.0,vertical,right,0,0.2302443600001425
2,cN1,90.0,vertical,right,0,0.11517264899976
2,cN1,90.0,vertical,right,0,0.1154510309997931
2,dC,90.0,vertical,left,0,1.152011853000204
1,dC,89.0,left,left,1,0.2301148850001482
1,cC,93.0,right,right,1,0.2686764310001308
2,uC,90.0,vertical,right,0,0.1537733179998213
1,uC,87.0,left,left,1,0.2311027910000121
2,uC,90.0,vertical,right,0,0.4611527629999728
1,cF1,95.0,right,right,1,0.2305102479999732
