StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,uC,90.0,vertical,left,0,0.6136635489820037
1,cF1,99.0,right,left,0,0.6523640550149139
1,cF1,99.5,right,left,0,0.4221332629967947
2,dC,88.0,left,right,0,0.383830960985506
2,cF1,90.0,vertical,left,0,0.4221480489941314
2,cN1,86.0,left,left,1,0.4987334390170872
1,uC,99.0,right,right,1,0.3455737909825984
1,cC,97.0,right,right,1,0.3071706439950503
1,dC,91.0,right,right,1,0.3071840189804789
1,cC,95.0,right,right,1,0.255805998982396
2,dC,87.0,left,right,0,0.3074594009958673
1,uC,97.0,right,right,1,0.5755048069986515
2,uC,90.0,vertical,right,0,0.3067376560065895
1,cF1,100.0,right,right,1,0.3074464770033956
1,dC,89.0,left,right,0,0.2691029149864335
1,cF1,99.5,right,right,1,0.2307807590113953
2,uC,90.0,vertical,right,0,0.728924144001212
1,uC,95.0,right,right,1,0.2688645060115959
2,cN1,88.0,left,left,1,0.5755442239751574
2,cC,90.0,vertical,left,0,0.6904259669827297
2,cF1,90.0,vertical,right,0,0.9206419519905467
2,cN1,90.0,vertical,right,0,0.9203684289823286
2,cN1,90.0,vertical,right,0,0.7284157940011937
2,dC,86.0,left,right,0,0.9990070040221326
2,cN1,90.0,vertical,right,0,0.7287888590071816
1,dC,88.0,left,right,0,0.9986919490038417
2,cF1,90.0,vertical,left,0,0.498746936005773
2,cN1,90.0,vertical,left,0,0.9210078559990507
2,dC,85.0,left,left,1,0.7671801800024696
1,dC,87.0,left,right,0,0.383751684013987
1,uC,93.0,right,left,0,0.5754296059894841
2,uC,90.0,vertical,left,0,0.9973441519832704
2,dC,85.5,left,left,1,0.5380493720003869
2,uC,90.0,vertical,right,0,0.9597463200043421
1,cF1,99.0,right,right,1,0.422195594990626
2,cF1,90.0,vertical,right,0,0.6902998100267723
1,cC,93.0,right,right,1,0.4607594390108716
2,cN1,90.0,vertical,right,0,0.3841798740031663
1,cF1,98.5,right,right,1,0.3071768769877963
2,dC,86.0,left,right,0,0.6906349899945781
2,cF1,90.0,vertical,right,0,0.3458782380039338
2,cC,90.0,vertical,right,0,0.6139377799991053
1,uC,94.0,right,right,1,0.57549582599313
1,cC,91.0,right,right,1,0.7292937970196363
2,cC,90.0,vertical,left,0,0.9209812630142551
1,cF1,98.0,right,right,1,0.4606273009849247
2,cF1,90.0,vertical,right,0,0.6135343569912948
2,cC,90.0,vertical,right,0,0.3454560069949366
2,cN1,90.0,vertical,right,0,0.3068849099799991
1,uC,93.0,right,right,1,0.4222653589968104
1,cC,89.0,left,right,0,0.384243400010746
1,cF1,97.5,right,right,1,0.2686879479733761
2,dC,85.5,left,right,0,0.192275035980856
1,cC,88.0,left,right,0,0.1535902119940147
1,dC,86.0,left,right,0,0.3456409999926109
1,cC,87.0,left,left,1,0.4607795960037038
2,cF1,90.0,vertical,left,0,0.2691289509821218
1,cN1,91.0,right,right,1,0.8835070380009711
2,cN1,90.0,vertical,left,0,0.6142249809927307
2,dC,85.0,left,left,1,0.7293325339851435
2,dC,85.5,left,left,1,0.4222989029949531
2,cC,90.0,vertical,left,0,0.9205947649898008
1,cF1,97.0,right,right,1,0.4609671470243484
1,cN1,89.0,left,right,0,0.3068857770122122
1,uC,92.0,right,right,1,0.2684293539787177
1,uC,91.0,right,right,1,0.2300634739804082
1,cN1,88.0,left,left,1,0.4989031009899918
1,dC,85.0,left,right,0,0.384027061983943
2,dC,86.0,left,right,0,0.537150075979298
1,dC,84.0,left,left,1,0.4987748989951797
1,cF1,96.5,right,right,1,0.4221964360040147
1,cN1,89.0,left,left,1,0.5373034950171132
2,dC,85.5,left,left,1,0.4987019940163009
2,cN1,90.0,vertical,right,0,0.5371662679826841
1,uC,90.0,vertical,left,0,0.4602327980101109
2,cN1,90.0,vertical,right,0,0.4613212530093733
1,uC,90.0,vertical,left,0,0.4989564070128836
1,cN1,90.0,vertical,right,0,0.8057002169953194
1,uC,90.0,vertical,left,0,0.7299783070047852
2,dC,86.0,left,left,1,0.4991178649943322
1,uC,90.0,vertical,left,0,0.4991617779887747
2,cC,90.0,vertical,left,0,0.6520438510051463
2,cC,90.0,vertical,right,0,0.4983660239959136
1,dC,84.5,left,left,1,0.4985861300083343
1,dC,85.0,left,left,1,0.3835873630014248
2,uC,90.0,vertical,left,0,0.1921545859950129
1,cC,87.5,left,left,1,0.6139653589925729
1,uC,90.0,vertical,left,0,0.3452634070126805
2,cF1,90.0,vertical,left,0,0.460929966007825
1,cC,88.0,left,left,1,0.8055190609884448
2,cN1,90.0,vertical,left,0,0.3839486579818185
2,cN1,90.0,vertical,left,0,0.6137257810041774
1,cC,88.5,left,left,1,0.3834829870029353
1,cN1,90.0,vertical,left,0,0.4223177340172697
2,cC,90.0,vertical,right,0,0.5750327309942804
2,dC,86.5,left,right,0,0.4988688559969887
2,cC,90.0,vertical,right,0,0.6523805900069419
1,cC,89.0,left,right,0,0.4222272530023474
2,cC,90.0,vertical,right,0,0.5763442069874145
1,cC,88.5,left,right,0,0.4224801920063328
1,cF1,96.0,right,right,1,0.3453056500002276
1,cN1,90.0,vertical,right,0,0.1539130680030212
1,cN1,90.0,vertical,right,0,0.2306577639828902
2,cF1,90.0,vertical,right,0,0.3838973880046979
2,cN1,90.0,vertical,right,0,0.6906797669944353
1,cF1,95.5,right,right,1,0.3070644659746904
2,uC,90.0,vertical,right,0,0.307457818009425
1,cC,88.0,left,right,0,0.3068866920075379
2,uC,90.0,vertical,right,0,0.3455283069924917
1,cF1,95.0,right,right,1,0.345576654013712
2,cN1,90.0,vertical,right,0,0.2690359730040655
2,cN1,90.0,vertical,right,0,0.3840984429989476
2,cC,90.0,vertical,right,0,0.3071263580059167
2,dC,86.0,left,right,0,0.2303617419966031
1,cF1,94.5,right,right,1,0.3455411469913088
2,uC,90.0,vertical,right,0,0.6522120840090793
2,cN1,90.0,vertical,right,0,0.4997636610059999
1,cC,87.5,left,right,0,0.6140846429916564
1,uC,90.0,vertical,left,0,1.035827910993248
2,cF1,90.0,vertical,right,0,0.575832692993572
1,cC,87.0,left,right,0,0.4983285380003508
1,cC,86.5,left,left,1,0.5374504440114833
2,uC,90.0,vertical,left,0,0.5754772899963427
2,uC,90.0,vertical,left,0,0.460556206991896
1,cN1,90.0,vertical,left,0,0.5374607499979902
2,cN1,90.0,vertical,right,0,0.9208953130000737
1,cC,87.0,left,right,0,0.4222098640166223
2,cF1,90.0,vertical,left,0,0.460659576987382
1,dC,85.5,left,left,1,0.2687467619834933
1,cC,86.5,left,left,1,0.2685645150195342
1,uC,90.0,vertical,left,0,0.4222573790175375
1,uC,90.0,vertical,right,0,0.4989144190039951
1,dC,86.0,left,left,1,0.3453459650045261
2,uC,90.0,vertical,left,0,0.3071055829932448
1,dC,86.5,left,left,1,0.1921251780004241
2,cF1,90.0,vertical,left,0,0.307634697004687
2,cF1,90.0,vertical,left,0,0.153594865987543
1,cC,87.0,left,left,1,0.3072332120209467
1,cN1,90.0,vertical,left,0,0.2305082059756387
1,cN1,90.0,vertical,left,0,0.5375471329898573
2,cN1,90.0,vertical,left,0,0.3451676660042722
2,dC,85.5,left,left,1,0.3834953189943917
2,cF1,90.0,vertical,left,0,0.3837440549978055
2,dC,86.0,left,left,1,0.3460033599985763
2,uC,90.0,vertical,left,0,0.1917549560021143
1,cN1,90.0,vertical,right,0,0.4608451570093166
1,cN1,90.0,vertical,right,0,0.652595318009844
2,cF1,90.0,vertical,right,0,0.2685106899880338
1,dC,87.0,left,right,0,0.4220900840009563
1,uC,90.0,vertical,left,0,0.460649108979851
1,dC,86.5,left,right,0,0.2303740560018923
1,cN1,90.0,vertical,right,0,0.1920569909852929
1,dC,86.0,left,right,0,0.2690181729849428
2,cC,90.0,vertical,right,0,0.191696858004434
2,cN1,90.0,vertical,right,0,0.5378619410039391
1,cN1,90.0,vertical,right,0,0.2689000419923104
2,cC,90.0,vertical,right,0,0.1917323610105086
2,dC,86.5,left,right,0,0.2305260020075366
2,cF1,90.0,vertical,right,0,0.1153551349998452
1,uC,90.0,vertical,right,0,0.4992273320094682
1,cF1,94.0,right,right,1,0.3070707470178604
1,uC,90.0,vertical,right,0,0.1928599120001309
2,cF1,90.0,vertical,right,0,0.07666555600007996
2,uC,90.0,vertical,right,0,0.0001781609898898751
2,cN1,90.0,vertical,right,0,0.307078552985331
1,dC,85.5,left,right,0,0.2688124609994702
1,uC,90.0,vertical,right,0,0.3837157940142788
2,cF1,90.0,vertical,right,0,0.3457862049981486
1,cC,87.5,left,right,0,0.6905952260131016
2,cN1,90.0,vertical,right,0,0.422483075002674
2,cC,90.0,vertical,right,0,0.3071889800194185
2,cC,90.0,vertical,right,0,0.3839277219958603
1,cN1,90.0,vertical,right,0,0.4608037840225734
1,cF1,93.5,right,right,1,0.3454523310065269
2,dC,86.0,left,left,1,0.6516281010117382
2,cC,90.0,vertical,right,0,0.3067079950124025
1,dC,85.0,left,right,0,0.3448127739829943
1,cC,87.0,left,right,0,0.422267424990423
1,cF1,93.0,right,left,0,0.88236112499726
2,dC,86.5,left,left,1,0.4984498569974676
2,dC,87.0,left,left,1,0.4986344570061192
2,uC,90.0,vertical,left,0,0.4607605320052244
1,dC,84.5,left,left,1,0.3067318300018087
1,cN1,90.0,vertical,left,0,0.345093342999462
2,cC,90.0,vertical,left,0,0.4607227920205332
2,cF1,90.0,vertical,left,0,0.9202029230073094
1,uC,90.0,vertical,left,0,0.6902426489978097
2,dC,87.5,left,left,1,0.4220994470233563
1,uC,90.0,vertical,left,0,0.3839238180080429
2,cC,90.0,vertical,left,0,0.383649322000565
1,cN1,90.0,vertical,left,0,0.8051554120029323
2,dN1,80.0,left,left,1,0.7677075290121138
2,cN2,80.0,left,right,0,0.6144562550180126
1,cN2,105.0,right,right,1,0.3071052629966289
1,uN1,105.0,right,right,1,0.3070881260209717
2,dF1,80.0,left,right,0,1.113107829994988
1,uN1,103.0,right,right,1,0.3845184800156858
1,cN2,103.0,right,right,1,0.6539704349997919
1,uN1,101.0,right,right,1,0.8451088190195151
1,dF1,105.0,right,right,1,0.4989505379926413
2,uN1,80.0,left,left,1,0.6531914969964419
2,dN1,82.0,left,left,1,0.4606593139760662
2,dF1,78.0,left,left,1,0.4611576370080002
2,dF1,79.0,left,left,1,0.4607230169931427
2,uN1,82.0,left,left,1,0.3839455440174788
2,uF1,80.0,left,left,1,0.3453082889900543
2,uF1,82.0,left,left,1,0.3839339409896638
2,uF1,84.0,left,left,1,0.2686985040199943
1,cN2,101.0,right,right,1,0.6523533560102805
2,uF1,86.0,left,left,1,0.30750795599306
1,uN1,99.0,right,left,0,0.4611517270095646
1,dN1,105.0,right,left,0,0.6526088470127434
2,dN1,84.0,left,left,1,0.49896039700252
2,uF1,88.0,left,left,1,0.4995339550077915
1,uF1,105.0,right,left,0,0.4612282050075009
2,uF1,90.0,vertical,left,0,0.960324378014775
1,cN2,99.0,right,right,1,0.8066192989936098
2,dN1,86.0,left,left,1,0.5375055269978475
1,dN1,107.0,right,right,1,0.844699937995756
2,cN2,78.0,left,left,1,0.4605444130138494
1,dN1,106.0,right,right,1,0.7675131240102928
2,uF1,90.0,vertical,left,0,0.3841093759983778
2,uF1,90.0,vertical,left,0,0.653459032997489
2,uN1,84.0,left,left,1,0.4224001689872239
1,cN2,97.0,right,left,0,0.7676237799751107
1,dN1,105.0,right,left,0,0.5758325360075105
1,cN2,98.0,right,left,0,1.114024888986023
1,dF1,103.0,right,right,1,0.998285082023358
1,uF1,107.0,right,left,0,0.3841168179933447
1,cN2,99.0,right,left,0,0.9215477939869743
1,uN1,100.0,right,left,0,1.074730415974045
2,dN1,88.0,left,left,1,0.575845785002457
2,uN1,86.0,left,left,1,0.5375502299866639
2,uN1,88.0,left,left,1,0.4605124549998436
2,dF1,80.0,left,left,1,0.5372758060111664
1,dF1,101.0,right,right,1,1.112788655998884
2,dF1,81.0,left,left,1,0.4226061670051422
2,uF1,90.0,vertical,right,0,0.9600513089972083
2,uN1,90.0,vertical,left,0,1.15125417598756
2,uN1,90.0,vertical,right,0,0.9980323920026422
2,uN1,90.0,vertical,left,0,0.5375051060109399
2,uN1,90.0,vertical,left,0,0.4607899189868476
2,cN2,79.0,left,left,1,0.3458710819832049
1,uN1,101.0,right,right,1,0.422228895011358
1,uF1,109.0,right,right,1,0.3850252219999675
1,uF1,108.0,right,right,1,0.3455470739863813
1,cN2,100.0,right,right,1,0.4220922639942728
1,dF1,99.0,right,right,1,0.2688786470098421
2,dN1,90.0,vertical,right,0,0.3074389609973878
2,dN1,90.0,vertical,right,0,0.3840421549975872
1,cN2,99.5,right,right,1,0.4604402910044882
1,dF1,97.0,right,right,1,0.3456751529884059
1,uN1,100.5,right,right,1,0.3458661980112083
2,uN1,90.0,vertical,right,0,0.4995199469849467
1,cN2,99.0,right,right,1,0.3452926690224558
1,uN1,100.0,right,right,1,0.4992291109811049
2,dN1,90.0,vertical,right,0,0.4222809020138811
1,cN2,98.5,right,right,1,0.3837215050007217
1,cN2,98.0,right,right,1,0.268951746984385
1,uN1,99.5,right,right,1,0.3072158559807576
2,dF1,82.0,left,left,1,0.6145043790165801
1,dN1,105.5,right,right,1,0.2690459850127809
2,dF1,83.0,left,left,1,0.4228772700007539
2,uF1,90.0,vertical,left,0,0.4227950700151268
1,uF1,107.0,right,left,0,0.422186564974254
2,dN1,90.0,vertical,left,0,0.8445080679957755
2,uN1,90.0,vertical,left,0,0.4230132400116418
2,uN1,90.0,vertical,left,0,0.3072817009815481
2,uN1,90.0,vertical,left,0,0.4227290409908164
2,cN2,80.0,left,left,1,0.2308920639916323
1,dF1,95.0,right,right,1,0.4227044880099129
2,dF1,84.0,left,left,1,0.2686838469817303
1,dN1,105.0,right,right,1,0.2686660570034292
2,cN2,81.0,left,left,1,0.2303528090124018
2,dF1,85.0,left,left,1,0.3455373970209621
1,dF1,93.0,right,left,0,0.3837972939945757
2,dN1,90.0,vertical,left,0,0.4222445639898069
2,cN2,82.0,left,left,1,0.4224541550211143
1,uN1,99.0,right,right,1,0.920828929025447
1,uN1,98.5,right,right,1,0.6138846869871486
2,uF1,90.0,vertical,left,0,0.3072994039976038
1,cN2,97.5,right,right,1,0.1921588680124842
1,dN1,104.5,right,right,1,0.3839324910077266
1,dN1,104.0,right,right,1,0.2688103549880907
1,dN1,103.5,right,right,1,0.1924575750017539
2,cN2,83.0,left,left,1,0.3073130330012646
1,uF1,107.5,right,right,1,0.4608076330041513
2,dF1,86.0,left,left,1,0.4988960520131513
2,dN1,90.0,vertical,left,0,0.6147621860145591
2,uN1,90.0,vertical,left,0,0.4219150069984607
1,uN1,98.0,right,right,1,0.3840121429821011
1,uN1,97.5,right,right,1,0.4222069560200907
1,cN2,97.0,right,right,1,0.3075096050160937
2,cN2,84.0,left,right,0,0.6149972080020234
2,cN2,83.5,left,left,1,0.4991542419884354
1,uF1,107.0,right,right,1,0.2690354009973817
1,cN2,96.5,right,right,1,0.2690828630002216
2,dF1,87.0,left,left,1,0.5376527519838419
1,uN1,97.0,right,right,1,0.5375715740083251
2,dF1,88.0,left,right,0,0.4991695939970668
1,uF1,106.5,right,right,1,0.2303653330018278
2,dN1,90.0,vertical,right,0,0.3842838570126332
2,cN2,84.0,left,left,1,0.3839492919796612
2,dN1,90.0,vertical,right,0,0.2304243939870503
1,uN1,96.5,right,right,1,0.2688555060012732
2,cN2,84.5,left,left,1,0.2688019009947311
1,cN2,96.0,right,right,1,0.3838554300018586
2,dN1,90.0,vertical,left,0,0.5381262139999308
2,uN1,90.0,vertical,left,0,0.3840537130017765
1,dF1,94.0,right,right,1,0.268923455994809
2,cN2,85.0,left,left,1,0.4218596839928068
2,dF1,87.5,left,right,0,0.3076832460064907
1,dF1,93.0,right,right,1,0.2305566270078998
1,dN1,103.0,right,right,1,0.2307281920220703
2,dN1,90.0,vertical,right,0,0.3838172550022136
1,cN2,95.5,right,right,1,0.2687378620030358
2,dN1,90.0,vertical,left,0,0.5383003009774256
1,uN1,96.0,right,right,1,0.3843829699908383
1,cN2,95.0,right,right,1,0.3839068500092253
2,cN2,85.5,left,right,0,0.4608363550214563
1,dN1,102.5,right,right,1,0.34599829299259
1,uF1,106.0,right,right,1,0.3838209490058944
1,cN2,94.5,right,right,1,0.2688339930027723
1,uN1,95.5,right,right,1,0.422734933992615
2,cN2,85.0,left,left,1,0.6914621719915885
1,dN1,102.0,right,right,1,0.2303203530027531
1,uF1,105.5,right,right,1,0.2308086979901418
1,dF1,92.0,right,right,1,0.2685148660093546
2,dF1,87.0,left,right,0,0.3458912769856397
2,dN1,90.0,vertical,right,0,0.2307996840099804
1,uF1,105.0,right,right,1,0.4611316970258486
1,dN1,101.5,right,right,1,0.3842697539948858
2,uF1,90.0,vertical,left,0,0.4231334229989443
2,cN2,85.5,left,left,1,0.3840216609823983
1,uF1,104.5,right,right,1,0.2687576359894592
2,dF1,86.5,left,left,1,0.4225820550054777
1,uF1,104.0,right,right,1,0.4606463820091449
2,uN1,90.0,vertical,left,0,0.3456011319940444
2,cN2,86.0,left,left,1,0.4993752759764902
1,cN2,94.0,right,left,0,0.8059893920144532
1,uF1,103.5,right,right,1,0.3074235189997125
1,uN1,95.0,right,right,1,0.3455800939991605
1,uF1,103.0,right,right,1,0.2302880810166243
1,uN1,94.5,right,right,1,0.4229138140217401
2,uN1,90.0,vertical,right,0,0.3070082630147226
2,uN1,90.0,vertical,left,0,0.5374301499978174
2,dN1,90.0,vertical,left,0,0.537771672999952
2,uN1,90.0,vertical,left,0,0.3456115289882291
2,cN2,86.5,left,right,0,0.384105470002396
2,dN1,90.0,vertical,left,0,0.4989259520079941
2,uF1,90.0,vertical,left,0,0.383948891016189
1,dF1,91.0,right,left,0,0.4223714199906681
2,cN2,86.0,left,left,1,0.3456497090228368
2,dF1,87.0,left,left,1,0.4604812870093156
2,dN1,90.0,vertical,left,0,0.3456441749876831
1,dF1,91.5,right,left,0,0.53770329800318
1,dN1,101.0,right,right,1,0.3071011280117091
2,dF1,87.5,left,left,1,0.4225014179828577
1,uF1,102.5,right,right,1,0.2305345750064589
1,uF1,102.0,right,right,1,0.3458140020084102
2,uN1,90.0,vertical,left,0,0.2685983870178461
2,uF1,90.0,vertical,left,0,0.3457353199773934
1,dN1,100.5,right,right,1,0.2304837470001075
2,uF1,90.0,vertical,left,0,0.3840484560059849
1,cN2,94.5,right,right,1,0.3458434689964633
1,uF1,101.5,right,right,1,0.3455884529976174
2,uF1,90.0,vertical,right,0,0.8057601870095823
2,dF1,88.0,left,right,0,1.074420074990485
2,cN2,86.5,left,left,1,0.4606666479958221
2,dF1,87.5,left,left,1,0.5378145580179989
1,dF1,92.0,right,right,1,0.3837872250005603
2,uF1,90.0,vertical,left,0,0.5379641850013286
1,dF1,91.5,right,right,1,0.7292638770013582
1,uN1,94.0,right,right,1,0.42249756999081
1,dF1,91.0,right,right,1,0.3844154129910748
2,uF1,90.0,vertical,left,0,0.4615055679751094
2,dN1,90.0,vertical,left,0,0.5373108400090132
2,dF1,88.0,left,left,1,0.6528498449770268
2,uF1,90.0,vertical,left,0,0.3075988840137143
1,dF1,90.5,right,left,0,0.5377874949772377
2,uN1,90.0,vertical,left,0,0.3838948229968082
2,cN2,87.0,left,left,1,0.5756973430106882
2,uF1,90.0,vertical,left,0,0.3839581329957582
1,uF1,101.0,right,right,1,0.3839361270074733
2,uN1,90.0,vertical,right,0,0.7292499869945459
1,uF1,100.5,right,right,1,0.2689683669887017
2,dF1,88.5,left,right,0,0.4224608950025868
1,dF1,91.0,right,right,1,0.3070738390088081
1,dF1,90.5,right,right,1,0.4224150579830166
2,dF1,88.0,left,left,1,0.4226868189871311
2,cN2,87.5,left,right,0,0.3451926319976337
1,cN2,94.0,right,right,1,0.3072779320064001
1,dF1,90.0,vertical,right,0,0.4991280289832503
2,cN2,87.0,left,right,0,0.4097666290181223
1,dN1,100.0,right,right,1,0.3458848550217226
1,uF1,100.0,right,right,1,0.2689263789798133
1,dF1,90.0,vertical,right,0,0.4603140389954206
2,cN2,86.5,left,right,0,0.4224090659990907
2,uN1,90.0,vertical,left,0,0.5374528910033405
2,uF1,90.0,vertical,left,0,0.4222189529973548
2,dF1,88.5,left,right,0,0.8061802370066289
2,dN1,90.0,vertical,right,0,0.345913010998629
1,cN2,93.5,right,right,1,0.8061504920187872
2,uN1,90.0,vertical,left,0,0.6144821280031465
1,uN1,93.5,right,right,1,0.3074366800137796
2,dN1,90.0,vertical,left,0,0.806235005002236
2,uF1,90.0,vertical,left,0,0.5756577269930858
2,uF1,90.0,vertical,left,0,0.3075696279993281
1,dN1,99.5,right,right,1,0.3073017289862037
2,dF1,88.0,left,left,1,0.3459438770078123
1,dF1,90.0,vertical,right,0,0.3454136899963487
1,dN1,99.0,right,right,1,0.2691952230234165
2,dN1,90.0,vertical,right,0,0.4224642849876545
2,uN1,90.0,vertical,left,0,0.4225458700093441
2,uF1,90.0,vertical,left,0,0.4988193830067758
1,uN1,93.0,right,left,0,0.8824717579991557
1,dN1,98.5,right,right,1,0.8829483639856335
2,cN2,86.0,left,left,1,0.6524500329978764
1,cN2,93.0,right,right,1,0.3838852990011219
1,cN2,92.5,right,right,1,0.4612928380083758
2,dN1,90.0,vertical,right,0,0.8830044759961311
2,uF1,90.0,vertical,left,0,0.4223839550104458
1,dN1,98.0,right,right,1,0.3068894289899617
2,dF1,88.5,left,left,1,0.7297879950201605
1,uF1,99.5,right,right,1,0.7676802960049827
1,dF1,90.0,vertical,left,0,0.8061601459921803
1,dN1,97.5,right,right,1,0.3073414000100456
1,uN1,93.5,right,right,1,0.4990562770108227
2,cN2,86.5,left,left,1,0.422747171978699
1,uN1,93.0,right,left,0,0.5756205229845364
1,uF1,99.0,right,right,1,0.1919923359819222
1,dN1,97.0,right,right,1,0.3069902429997455
1,dN1,96.5,right,right,1,0.3071234239905607
1,dN1,96.0,right,right,1,0.4995696200057864
1,dF1,90.0,vertical,right,0,0.4225040730088949
1,uF1,98.5,right,right,1,0.3841784050164279
1,uN1,93.5,right,right,1,0.4608067330264021
1,dF1,90.0,vertical,right,0,0.4603622709983028
1,uF1,98.0,right,right,1,0.231014201999642
1,dF1,90.0,vertical,right,0,0.2685962530085817
1,dN1,95.5,right,right,1,0.2688621510169469
2,dF2,80.0,left,left,1,1.305303676985204
1,uN2,105.0,right,right,1,0.4220780190080404
2,uF2,80.0,left,left,1,0.3839821899891831
2,uF2,82.0,left,left,1,0.3837365949875675
1,cF2,105.0,right,right,1,0.307114752009511
1,uN2,103.0,right,right,1,0.3841004880086984
1,cF2,103.0,right,right,1,0.268831585010048
1,dN2,105.0,right,right,1,0.4224405749992002
2,dN2,80.0,left,left,1,0.2305096380005125
2,uF2,84.0,left,left,1,0.3840921630035155
2,cF2,80.0,left,left,1,0.3071152579796035
2,cF2,82.0,left,left,1,0.345320927008288
1,uF2,105.0,right,left,0,0.3845607739931438
2,cF2,84.0,left,left,1,0.3074117670184933
1,uF2,107.0,right,left,0,0.3841933200019412
1,uN2,101.0,right,right,1,0.8443376710056327
1,cF2,101.0,right,right,1,0.6914241820049938
2,uN2,80.0,left,left,1,0.3840307559876237
1,uN2,99.0,right,right,1,0.8066695019952022
1,dN2,103.0,right,right,1,0.499114866979653
2,dN2,82.0,left,right,0,0.6905523349996656
2,uN2,82.0,left,left,1,0.4226442329818383
2,cF2,86.0,left,left,1,0.5759383910044562
2,uF2,86.0,left,left,1,0.3457131029863376
1,dN2,101.0,right,right,1,0.3066850920149591
1,cF2,99.0,right,right,1,0.6139481930003967
2,dF2,82.0,left,right,0,0.5758745279745199
2,uF2,88.0,left,left,1,0.5375669489731081
2,dF2,81.0,left,left,1,0.6908564010227565
1,uN2,97.0,right,right,1,0.8441288899921346
1,uF2,109.0,right,right,1,0.4219481599866413
1,uN2,95.0,right,right,1,0.4995374049758539
2,cF2,88.0,left,right,0,0.4605304520227946
1,dF2,105.0,right,right,1,0.3459382700093556
2,cF2,87.0,left,right,0,0.5371950050175656
2,uN2,84.0,left,left,1,0.3074938359786756
1,cF2,97.0,right,right,1,0.4220454170135781
2,cF2,86.0,left,left,1,0.6529441479942761
1,uN2,93.0,right,left,0,0.8837319590093102
1,uF2,108.0,right,right,1,0.4227414939959999
2,uF2,90.0,vertical,right,0,0.6903691670158878
1,dN2,99.0,right,right,1,0.5754877810250036
1,uN2,94.0,right,right,1,0.5753844699938782
2,cF2,86.5,left,right,0,0.4610454269859474
1,dF2,103.0,right,right,1,0.3455803930119146
1,dF2,101.0,right,right,1,0.3074813089915551
2,uF2,90.0,vertical,left,0,0.4609942889946979
2,cF2,86.0,left,left,1,0.4990358859940898
1,uN2,93.0,right,right,1,0.4222262859984767
1,cF2,95.0,right,right,1,0.3457851200073492
